time,heartValue
0, 340
1, 265
2, 201
3, 190
4, 232
5, 270
6, 297
7, 318
8, 328
9, 333
10, 330
11, 334
12, 339
13, 343
14, 348
15, 355
16, 356
17, 361
18, 363
19, 359
20, 357
21, 356
22, 361
23, 363
24, 366
25, 369
26, 373
27, 370
28, 371
29, 374
30, 367
31, 372
32, 373
33, 373
34, 374
35, 15103
36, 322
37, 327
38, 348
39, 375
40, 409
41, 409
42, 340
43, 265
44, 201
45, 190
46, 232
47, 270
48, 297
49, 318
50, 328
51, 333
52, 330
53, 334
54, 339
55, 343
56, 348
57, 355
58, 356
59, 361
60, 363
61, 359
62, 357
63, 356
64, 361
65, 363
66, 366
67, 369
68, 373
69, 370
70, 371
71, 374
72, 367
73, 372
74, 373
75, 373
76, 374
77, 64769
78, 367
79, 366
80, 356
81, 344
82, 342
83, 335
84, 327
85, 323
86, 315
87, 317
88, 310
89, 306
90, 309
91, 315
92, 311
93, 314
94, 312
95, 315
96, 315
97, 314
98, 318
99, 323
100, 326
101, 322
102, 327
103, 320
104, 325
105, 328
106, 329
107, 334
108, 326
109, 324
110, 329
111, 319
112, 316
113, 317
114, 326
115, 329
116, 321
117, 321
118, 325
119, 324
120, 329
121, 329
122, 332
123, 336
124, 331
125, 334
126, 328
127, 320
128, 323
129, 326
130, 332
131, 331
132, 328
133, 331
134, 329
135, 329
136, 334
137, 321
138, 321
139, 316
140, 318
141, 331
142, 330
143, 333
144, 336
145, 332
146, 337
147, 341
148, 347
149, 347
150, 343
151, 340
152, 346
153, 345
154, 352
155, 345
156, 343
157, 348
158, 346
159, 347
160, 354
161, 349
162, 352
163, 362
164, 380
165, 412
166, 448
167, 431
168, 353
169, 282
170, 228
171, 235
172, 277
173, 308
174, 335
175, 344
176, 348
177, 346
178, 353
179, 359
180, 353
181, 354
182, 355
183, 360
184, 360
185, 361
186, 364
187, 372
188, 373
189, 384
190, 378
191, 382
192, 384
193, 378
194, 384
195, 384
196, 380
197, 378
198, 387
199, 388
200, 386
201, 390
202, 384
203, 384
204, 383
205, 381
206, 376
207, 369
208, 365
209, 355
210, 355
211, 351
212, 355
213, 356
214, 348
215, 349
216, 349
217, 344
218, 350
219, 343
220, 347
221, 347
222, 346
223, 353
224, 351
225, 359
226, 356
227, 349
228, 355
229, 364
230, 362
231, 359
