time,heartValue
945, 277
946, 287
947, 280
948, 280
949, 286
950, 280
951, 276
952, 272
953, 267
954, 269
955, 267
956, 264
957, 262
958, 259
959, 254
960, 246
961, 243
962, 232
963, 227
964, 232
965, 229
966, 221
967, 218
968, 225
969, 224
970, 234
971, 239
972, 241
973, 230
974, 240
975, 237
976, 230
977, 237
978, 243
979, 232
980, 233
981, 228
982, 232
983, 227
984, 229
985, 227
986, 220
987, 221
988, 227
989, 219
990, 227
991, 225
992, 224
993, 222
994, 222
995, 229
996, 228
997, 229
998, 233
999, 237
1000, 238
1001, 243
1002, 250
1003, 247
1004, 249
1005, 249
1006, 254
1007, 254
1008, 259
1009, 259
1010, 257
1011, 264
1012, 271
1013, 269
1014, 269
1015, 268
1016, 276
1017, 281
1018, 285
1019, 286
1020, 285
1021, 283
1022, 275
1023, 278
1024, 289
1025, 292
1026, 289
1027, 286
1028, 287
1029, 292
1030, 293
1031, 286
1032, 286
1033, 308
1034, 325
1035, 353
1036, 386
1037, 406
1038, 367
1039, 279
1040, 208
1041, 161
1042, 200
1043, 243
1044, 283
1045, 298
1046, 313
1047, 318
1048, 320
1049, 330
1050, 328
1051, 322
1052, 335
1053, 341
1054, 340
1055, 352
1056, 350
1057, 359
1058, 364
1059, 362
1060, 363
1061, 373
1062, 376
1063, 370
1064, 368
1065, 381
1066, 389
1067, 385
1068, 385
1069, 391
1070, 399
1071, 397
1072, 394
1073, 391
1074, 382
1075, 384
1076, 387
1077, 371
1078, 366
1079, 364
1080, 355
1081, 359
1082, 347
1083, 347
1084, 352
1085, 342
1086, 341
1087, 344
1088, 343
1089, 343
1090, 352
1091, 347
1092, 346
1093, 352
1094, 357
1095, 360
1096, 358
1097, 362
1098, 359
1099, 357
1100, 355
1101, 358
1102, 364
1103, 344
1104, 340
1105, 354
1106, 356
1107, 353
1108, 353
1109, 354
1110, 353
1111, 354
1112, 354
1113, 350
1114, 349
1115, 356
1116, 350
1117, 342
1118, 349
1119, 355
1120, 363
1121, 364
1122, 350
1123, 357
1124, 360
1125, 361
1126, 361
1127, 360
1128, 357
1129, 354
1130, 355
1131, 343
1132, 350
1133, 350
1134, 350
1135, 336
1136, 359
1137, 360
1138, 357
1139, 359
1140, 358
1141, 359
1142, 367
1143, 374
1144, 373
1145, 367
1146, 363
1147, 361
1148, 362
1149, 358
1150, 362
1151, 374
1152, 372
1153, 368
1154, 368
1155, 373
1156, 379
1157, 377
1158, 395
1159, 423
1160, 469
1161, 494
1162, 455
1163, 377
1164, 299
1165, 250
1166, 271
1167, 314
1168, 356
1169, 374
1170, 382
1171, 387
1172, 391
1173, 396
1174, 398
1175, 398
1176, 410
1177, 412
1178, 414
1179, 408
1180, 411
1181, 407
1182, 408
1183, 409
1184, 416
1185, 416
1186, 417
1187, 424
1188, 425
1189, 426
1190, 432
1191, 439
1192, 427
1193, 425
1194, 423
1195, 429
1196, 431
1197, 426
1198, 418
1199, 417
1200, 420
1201, 417
1202, 400
1203, 395
1204, 401
1205, 393
1206, 388
1207, 384
1208, 374
1209, 375
1210, 379
1211, 379
1212, 376
1213, 377
1214, 375
1215, 376
1216, 376
1217, 379
1218, 384
1219, 393
1220, 393
1221, 392
1222, 396
1223, 389
1224, 387
1225, 392
1226, 394
1227, 394
1228, 390
1229, 392
1230, 388
1231, 380
1232, 377
1233, 386
1234, 394
1235, 386
1236, 381
1237, 381
1238, 381
1239, 387
1240, 389
1241, 387
1242, 391
1243, 396
1244, 389
1245, 381
1246, 383
1247, 380
1248, 382
1249, 382
1250, 381
1251, 381
1252, 388
1253, 374
1254, 383
1255, 386
1256, 382
1257, 388
1258, 377
1259, 383
1260, 383
1261, 385
1262, 392
1263, 385
1264, 388
1265, 397
1266, 391
1267, 384
1268, 398
1269, 396
1270, 381
1271, 376
1272, 383
1273, 391
1274, 385
1275, 375
1276, 375
1277, 376
1278, 379
1279, 374
1280, 377
1281, 381
1282, 393
1283, 423
1284, 466
1285, 501
1286, 476
1287, 390
1288, 317
1289, 270
1290, 269
1291, 319
1292, 354
1293, 371
1294, 387
1295, 388
1296, 403
1297, 408
1298, 399
1299, 397
1300, 400
1301, 402
1302, 401
1303, 406
1304, 401
1305, 400
1306, 404
1307, 400
1308, 404
1309, 403
1310, 408
1311, 414
1312, 425
1313, 414
1314, 415
1315, 419
1316, 412
1317, 428
1318, 435
1319, 421
1320, 424
1321, 421
1322, 414
1323, 407
1324, 403
1325, 400
1326, 393
1327, 387
1328, 388
1329, 377
1330, 372
1331, 372
1332, 370
1333, 362
1334, 365
1335, 362
1336, 361
1337, 362
1338, 362
1339, 365
1340, 357
1341, 356
1342, 360
1343, 362
1344, 361
1345, 365
1346, 368
1347, 360
1348, 355
1349, 358
1350, 356
1351, 347
1352, 346
1353, 348
1354, 349
1355, 352
1356, 352
1357, 352
1358, 344
1359, 338
1360, 351
1361, 356
1362, 354
1363, 354
1364, 346
1365, 350
1366, 347
1367, 344
1368, 348
1369, 346
1370, 352
1371, 358
1372, 356
1373, 362
1374, 367
1375, 359
1376, 364
1377, 365
1378, 360
1379, 374
1380, 372
1381, 367
1382, 371
1383, 374
1384, 372
1385, 369
1386, 369
1387, 380
1388, 384
1389, 377
1390, 384
1391, 373
1392, 379
1393, 379
1394, 378
1395, 379
1396, 367
1397, 365
1398, 364
1399, 373
1400, 378
1401, 368
1402, 370
1403, 370
1404, 361
1405, 364
1406, 365
1407, 364
1408, 374
1409, 393
1410, 429
1411, 475
1412, 454
1413, 384
1414, 303
1415, 243
1416, 245
1417, 272
1418, 315
1419, 345
1420, 355
1421, 356
1422, 363
1423, 358
1424, 364
1425, 365
1426, 367
1427, 377
1428, 371
1429, 370
1430, 367
1431, 372
1432, 383
1433, 382
1434, 375
1435, 381
1436, 385
1437, 394
1438, 383
1439, 383
1440, 389
1441, 404
1442, 398
1443, 400
1444, 395
1445, 389
1446, 396
1447, 393
1448, 397
1449, 383
1450, 364
1451, 371
1452, 371
1453, 352
1454, 352
1455, 345
1456, 339
1457, 339
1458, 339
1459, 338
1460, 326
1461, 331
1462, 337
1463, 334
1464, 326
1465, 333
1466, 328
1467, 333
1468, 328
1469, 333
1470, 337
1471, 329
1472, 330
1473, 339
1474, 345
1475, 351
1476, 341
1477, 339
1478, 343
1479, 342
1480, 337
1481, 337
1482, 344
1483, 347
1484, 340
1485, 343
1486, 350
1487, 348
1488, 345
1489, 347
1490, 351
1491, 341
1492, 327
1493, 335
1494, 342
1495, 342
1496, 338
1497, 350
1498, 341
1499, 343
1500, 341
1501, 346
1502, 348
1503, 345
1504, 345
1505, 343
1506, 347
1507, 346
1508, 345
1509, 351
1510, 347
1511, 347
1512, 341
1513, 343
1514, 345
1515, 348
1516, 347
1517, 350
1518, 355
1519, 349
1520, 354
1521, 354
1522, 339
1523, 347
1524, 350
1525, 344
1526, 345
1527, 343
1528, 352
1529, 356
1530, 346
1531, 345
1532, 339
1533, 341
1534, 353
1535, 367
1536, 396
1537, 447
1538, 465
1539, 404
1540, 327
1541, 263
1542, 232
1543, 257
1544, 298
1545, 322
1546, 331
1547, 353
1548, 347
1549, 355
1550, 367
1551, 362
1552, 358
1553, 356
1554, 358
1555, 363
1556, 369
1557, 377
1558, 378
1559, 371
1560, 376
1561, 379
1562, 369
1563, 384
1564, 387
1565, 382
1566, 382
1567, 392
1568, 393
1569, 390
1570, 389
1571, 396
1572, 396
1573, 394
1574, 397
1575, 391
1576, 387
1577, 383
1578, 363
1579, 362
1580, 362
1581, 357
1582, 357
1583, 348
1584, 340
1585, 336
1586, 336
1587, 336
1588, 332
1589, 330
1590, 337
1591, 334
1592, 329
1593, 329
1594, 337
1595, 340
1596, 337
1597, 341
1598, 341
1599, 341
1600, 341
1601, 334
1602, 338
1603, 340
1604, 338
1605, 333
1606, 333
1607, 326
1608, 328
1609, 329
1610, 330
1611, 328
1612, 328
1613, 324
1614, 321
1615, 315
1616, 316
1617, 316
1618, 319
1619, 314
1620, 300
1621, 310
1622, 317
1623, 310
1624, 317
1625, 313
1626, 314
1627, 316
1628, 314
1629, 311
1630, 323
1631, 318
1632, 300
1633, 301
1634, 311
1635, 310
1636, 308
1637, 307
1638, 312
1639, 316
1640, 315
1641, 319
1642, 324
1643, 310
1644, 307
1645, 317
1646, 322
1647, 326
1648, 325
1649, 325
