time,heartValue
0, 19455
1, 331
2, 327
3, 323
4, 325
5, 329
6, 327
7, 331
8, 330
9, 330
10, 332
11, 329
12, 328
13, 323
14, 322
15, 324
16, 322
17, 318
18, 318
19, 313
20, 319
21, 31999
22, 367
23, 366
24, 361
25, 357
26, 355
27, 353
28, 360
29, 345
30, 338
31, 342
32, 340
33, 341
34, 339
35, 339
36, 338
37, 336
38, 336
39, 332
40, 330
41, 331
42, 329
43, 331
44, 327
45, 323
46, 325
47, 329
48, 327
49, 331
50, 330
51, 330
52, 332
53, 329
54, 328
55, 323
56, 322
57, 324
58, 322
59, 318
60, 318
61, 313
62, 319
63, 257
64, 318
65, 311
66, 308
67, 312
68, 310
69, 308
70, 309
71, 307
72, 309
73, 309
74, 310
75, 313
76, 311
77, 312
78, 312
79, 316
80, 319
81, 316
82, 318
83, 320
84, 319
85, 319
86, 316
87, 316
88, 319
89, 316
90, 311
91, 316
92, 316
93, 335
94, 367
95, 409
96, 430
97, 369
98, 281
99, 219
100, 192
101, 229
102, 274
103, 300
104, 317
105, 321
106, 323
107, 327
108, 325
109, 333
110, 335
111, 336
112, 337
113, 334
114, 335
115, 343
116, 345
117, 348
118, 349
119, 346
120, 350
121, 354
122, 352
123, 348
124, 345
125, 350
126, 355
127, 353
128, 357
129, 354
130, 353
131, 355
132, 352
133, 348
134, 339
135, 333
136, 335
137, 330
138, 328
139, 324
140, 320
141, 314
142, 315
143, 315
144, 311
145, 312
146, 321
147, 320
148, 318
149, 324
150, 329
151, 325
152, 328
153, 325
154, 325
155, 325
156, 326
157, 322
158, 318
159, 315
160, 315
161, 316
162, 318
163, 316
164, 314
165, 320
166, 322
167, 310
168, 313
169, 315
170, 312
171, 310
172, 308
173, 307
174, 305
175, 305
176, 303
177, 303
178, 312
179, 304
180, 302
181, 310
182, 307
183, 302
184, 302
185, 306
186, 304
187, 304
188, 303
189, 304
190, 308
191, 305
192, 306
193, 309
194, 314
195, 321
196, 323
197, 310
198, 311
199, 311
200, 315
201, 316
202, 316
203, 317
204, 314
205, 313
206, 317
207, 317
208, 316
209, 321
210, 343
211, 374
212, 410
213, 424
214, 368
215, 287
216, 217
217, 187
218, 232
219, 266
220, 299
221, 316
222, 323
223, 324
224, 330
225, 333
226, 335
227, 334
228, 335
229, 340
230, 344
231, 345
232, 346
233, 343
234, 346
235, 350
236, 350
237, 350
238, 348
239, 345
240, 348
241, 357
242, 354
243, 352
244, 353
245, 352
246, 352
247, 352
248, 358
249, 354
250, 348
251, 337
252, 332
253, 333
254, 329
255, 327
256, 328
257, 323
258, 318
259, 317
260, 319
261, 318
262, 307
263, 308
264, 313
265, 313
266, 312
267, 319
268, 314
269, 311
270, 314
271, 312
272, 309
273, 312
274, 313
275, 305
276, 305
277, 307
278, 306
279, 310
280, 315
281, 311
282, 308
283, 314
284, 313
285, 303
286, 300
287, 303
288, 301
289, 299
290, 305
291, 309
292, 306
293, 306
294, 309
295, 310
296, 311
297, 308
298, 313
299, 313
300, 307
301, 311
302, 311
303, 306
304, 308
305, 312
306, 318
307, 314
308, 311
309, 318
310, 318
311, 324
312, 328
313, 325
314, 325
315, 322
316, 320
317, 316
318, 313
319, 317
320, 318
321, 315
322, 312
323, 311
324, 312
325, 318
326, 331
327, 350
328, 385
329, 422
330, 404
331, 328
332, 254
333, 194
334, 202
335, 250
336, 290
337, 313
338, 329
339, 332
340, 332
341, 339
342, 337
343, 336
344, 344
345, 350
346, 343
347, 346
348, 353
349, 362
350, 357
351, 354
352, 359
353, 359
354, 358
355, 361
356, 363
357, 368
358, 369
359, 368
360, 370
361, 367
362, 372
363, 369
364, 366
365, 366
366, 361
367, 358
368, 357
369, 349
370, 343
371, 341
372, 336
373, 334
374, 333
375, 328
376, 328
377, 326
378, 332
379, 335
380, 328
381, 329
382, 326
383, 324
384, 326
385, 328
386, 323
387, 321
388, 321
389, 327
390, 329
391, 324
392, 330
393, 331
394, 331
395, 330
396, 329
397, 327
398, 328
399, 325
400, 329
401, 328
402, 328
403, 327
404, 327
405, 331
406, 333
407, 327
408, 327
409, 320
410, 323
411, 328
412, 325
413, 326
414, 325
415, 331
416, 332
417, 326
418, 323
419, 326
420, 328
421, 328
422, 326
423, 327
424, 338
425, 337
426, 331
427, 335
428, 337
429, 341
430, 336
431, 329
432, 327
433, 330
434, 333
435, 328
436, 327
437, 333
438, 332
439, 334
440, 336
441, 336
442, 347
443, 368
444, 396
445, 434
446, 426
447, 353
448, 280
449, 215
450, 211
451, 253
452, 292
453, 321
454, 334
455, 343
456, 345
457, 344
458, 345
459, 346
460, 345
461, 348
462, 349
463, 354
464, 359
465, 356
466, 356
467, 355
468, 360
469, 362
470, 364
471, 366
472, 371
473, 370
474, 372
475, 373
476, 367
477, 370
478, 370
479, 370
480, 370
481, 368
482, 368
483, 365
484, 359
485, 358
486, 354
487, 355
488, 346
489, 336
490, 341
491, 344
492, 340
493, 345
494, 341
495, 340
496, 341
497, 341
498, 341
499, 338
500, 335
501, 336
502, 341
503, 342
504, 344
505, 347
506, 355
507, 347
508, 344
509, 348
510, 346
511, 344
512, 343
513, 344
514, 345
515, 344
516, 345
517, 341
518, 343
519, 345
520, 345
521, 341
522, 343
523, 348
524, 344
525, 339
526, 339
527, 344
528, 345
529, 343
530, 349
531, 353
532, 346
533, 350
534, 346
535, 349
536, 350
537, 346
538, 350
539, 348
540, 344
541, 346
542, 339
543, 336
544, 342
545, 343
546, 339
547, 335
548, 339
549, 342
550, 342
551, 344
552, 348
553, 349
554, 339
555, 338
556, 341
557, 349
558, 345
559, 343
560, 347
561, 345
562, 345
563, 348
564, 351
565, 367
566, 381
567, 403
568, 430
569, 410
570, 341
571, 276
572, 229
573, 233
574, 274
575, 310
576, 336
577, 347
578, 352
579, 362
580, 363
581, 360
582, 362
583, 363
584, 364
585, 365
586, 365
587, 367
588, 368
589, 370
590, 374
591, 372
592, 379
593, 380
594, 384
595, 388
596, 386
597, 390
598, 390
599, 390
600, 390
601, 387
602, 388
603, 391
604, 387
605, 389
606, 384
607, 377
608, 374
609, 367
610, 364
611, 362
612, 356
613, 355
614, 350
615, 350
616, 349
617, 347
618, 354
619, 348
620, 346
621, 349
622, 345
623, 347
624, 345
625, 342
626, 346
627, 341
628, 344
629, 351
630, 342
631, 337
632, 341
633, 339
634, 340
635, 343
636, 340
637, 343
638, 346
639, 341
640, 344
641, 337
642, 342
643, 344
644, 347
645, 348
646, 345
647, 346
648, 349
649, 348
650, 351
651, 352
652, 349
653, 348
654, 344
655, 345
656, 339
657, 341
658, 344
659, 342
660, 343
661, 342
662, 341
663, 345
664, 344
665, 337
666, 333
667, 334
668, 337
669, 340
670, 337
671, 336
672, 346
673, 342
674, 339
675, 344
676, 350
677, 344
678, 343
679, 347
680, 345
681, 344
682, 343
683, 346
684, 344
685, 344
686, 344
687, 346
688, 347
689, 344
690, 347
691, 354
692, 362
693, 387
694, 421
695, 454
696, 419
697, 331
698, 265
699, 214
700, 232
701, 281
702, 310
703, 326
704, 339
705, 345
706, 351
707, 349
708, 349
709, 356
710, 359
711, 363
712, 359
713, 356
714, 358
715, 360
716, 362
717, 364
718, 364
719, 366
720, 367
721, 367
722, 372
723, 370
724, 373
725, 374
726, 368
727, 375
728, 375
729, 373
730, 373
731, 367
732, 363
733, 359
734, 350
735, 349
736, 344
737, 338
738, 336
739, 332
740, 328
741, 326
742, 324
743, 320
744, 318
745, 319
746, 320
747, 322
748, 321
749, 322
750, 327
751, 328
752, 325
753, 324
754, 324
755, 324
756, 327
757, 326
758, 326
759, 324
760, 321
761, 321
762, 319
763, 316
764, 318
765, 322
766, 322
767, 322
768, 323
769, 320
770, 318
771, 319
772, 315
773, 313
774, 307
775, 310
776, 312
777, 312
778, 315
779, 315
780, 311
781, 311
782, 314
783, 314
784, 313
785, 312
786, 314
787, 313
788, 311
789, 309
790, 307
791, 311
792, 309
793, 308
794, 315
795, 313
796, 309
797, 306
798, 303
799, 301
800, 303
801, 303
802, 307
803, 309
804, 302
805, 305
806, 308
807, 316
808, 314
809, 307
810, 308
811, 309
812, 304
813, 308
814, 310
815, 313
816, 307
817, 307
818, 305
819, 303
820, 311
821, 323
822, 339
823, 373
824, 409
825, 392
826, 319
827, 242
828, 180
829, 192
830, 233
831, 274
832, 290
833, 305
834, 315
835, 318
836, 319
837, 321
838, 323
839, 324
840, 329
841, 328
842, 325
843, 321
844, 327
845, 327
846, 322
847, 327
848, 331
849, 331
850, 338
851, 342
852, 341
853, 341
854, 348
855, 349
856, 349
857, 349
858, 352
859, 354
860, 354
861, 355
862, 357
863, 345
864, 336
865, 334
866, 337
867, 332
868, 329
869, 326
870, 318
871, 315
872, 309
873, 309
874, 308
875, 306
876, 310
877, 305
878, 304
879, 304
880, 302
881, 308
882, 313
883, 306
884, 306
885, 311
886, 309
887, 305
888, 306
889, 311
890, 309
891, 308
892, 312
893, 313
894, 310
895, 315
896, 318
897, 314
898, 311
899, 309
900, 307
901, 308
902, 307
903, 311
904, 308
905, 308
906, 311
907, 307
908, 310
909, 318
910, 317
911, 319
912, 314
913, 314
914, 318
915, 312
916, 315
917, 318
918, 320
919, 321
920, 318
921, 315
922, 317
923, 316
924, 321
925, 323
926, 317
927, 320
928, 325
929, 322
930, 322
931, 323
932, 329
933, 334
934, 331
935, 326
936, 322
937, 324
938, 328
939, 328
940, 325
941, 331
942, 330
943, 329
944, 322
945, 323
946, 326
947, 328
948, 342
949, 361
950, 395
951, 424
952, 397
953, 317
954, 244
955, 185
956, 206
957, 258
958, 295
959, 321
960, 335
961, 344
962, 345
963, 345
964, 352
965, 354
966, 357
967, 361
968, 359
969, 357
970, 357
971, 359
972, 360
973, 352
974, 355
975, 364
976, 362
977, 362
978, 366
979, 366
980, 367
981, 370
982, 371
983, 372
984, 369
985, 364
986, 364
987, 361
988, 360
989, 363
990, 364
991, 358
992, 351
993, 348
994, 350
995, 345
996, 337
997, 333
998, 330
999, 331
1000, 331
1001, 330
1002, 333
1003, 330
1004, 333
1005, 336
1006, 330
1007, 328
1008, 334
1009, 327
1010, 322
1011, 319
1012, 321
1013, 324
1014, 320
1015, 321
1016, 323
1017, 322
1018, 325
1019, 322
1020, 325
1021, 326
1022, 323
1023, 325
1024, 326
1025, 324
1026, 324
1027, 320
1028, 320
1029, 324
1030, 326
1031, 331
1032, 328
1033, 331
1034, 334
1035, 333
1036, 332
1037, 334
1038, 330
1039, 331
1040, 329
1041, 325
1042, 316
1043, 312
1044, 317
1045, 319
1046, 316
1047, 319
1048, 322
1049, 325
1050, 323
1051, 321
1052, 328
1053, 330
1054, 335
1055, 338
1056, 336
1057, 335
1058, 339
1059, 335
1060, 336
1061, 336
1062, 338
1063, 339
1064, 336
1065, 335
1066, 336
1067, 342
1068, 346
1069, 362
1070, 386
1071, 427
1072, 434
1073, 369
1074, 289
1075, 221
1076, 194
1077, 238
1078, 273
1079, 305
1080, 322
1081, 335
1082, 340
1083, 344
1084, 346
1085, 347
1086, 343
1087, 348
1088, 351
1089, 359
1090, 362
1091, 363
1092, 363
1093, 362
1094, 364
1095, 366
1096, 366
1097, 374
1098, 373
1099, 370
1100, 374
1101, 376
1102, 378
1103, 381
1104, 377
1105, 377
1106, 376
1107, 371
1108, 372
1109, 375
1110, 367
1111, 366
1112, 359
1113, 353
1114, 345
1115, 340
1116, 343
1117, 341
1118, 337
1119, 329
1120, 326
1121, 326
1122, 325
1123, 324
1124, 331
1125, 331
1126, 326
1127, 329
1128, 330
1129, 331
1130, 332
1131, 332
1132, 334
1133, 336
1134, 335
1135, 334
1136, 334
1137, 332
1138, 328
1139, 322
1140, 324
1141, 319
1142, 318
1143, 326
1144, 323
1145, 324
1146, 324
1147, 324
1148, 323
1149, 322
1150, 322
1151, 330
1152, 332
1153, 330
1154, 331
1155, 333
1156, 329
1157, 330
1158, 327
1159, 331
1160, 330
1161, 333
1162, 334
1163, 330
1164, 332
1165, 330
1166, 332
1167, 332
1168, 329
1169, 332
1170, 336
1171, 338
1172, 338
1173, 338
1174, 343
1175, 344
1176, 343
1177, 346
1178, 345
1179, 338
1180, 339
