time,heartValue
0, 174
1, 153
2, 196
3, 228
4, 258
5, 273
6, 282
7, 287
8, 286
9, 288
10, 288
11, 287
12, 289
13, 294
14, 293
15, 294
16, 298
17, 295
18, 298
19, 302
20, 302
21, 302
22, 302
23, 306
24, 312
25, 313
26, 314
27, 316
28, 319
29, 321
30, 318
31, 318
32, 317
33, 316
34, 312
35, 306
36, 305
37, 301
38, 294
39, 290
40, 285
41, 250
42, 174
43, 153
44, 196
45, 228
46, 258
47, 273
48, 282
49, 287
50, 286
51, 288
52, 288
53, 287
54, 289
55, 294
56, 293
57, 294
58, 298
59, 295
60, 298
61, 302
62, 302
63, 302
64, 302
65, 306
66, 312
67, 313
68, 314
69, 316
70, 319
71, 321
72, 318
73, 318
74, 317
75, 316
76, 312
77, 306
78, 305
79, 301
80, 294
81, 290
82, 285
83, 283
84, 279
85, 276
86, 280
87, 277
88, 281
89, 283
90, 284
91, 288
92, 289
93, 288
94, 290
95, 293
96, 295
97, 298
98, 296
99, 298
100, 298
101, 301
102, 298
103, 301
104, 302
105, 302
106, 302
107, 302
108, 300
109, 304
110, 304
111, 304
112, 306
113, 311
114, 309
115, 311
116, 309
117, 312
118, 314
119, 313
120, 314
121, 315
122, 318
123, 325
124, 327
125, 327
126, 326
127, 324
128, 326
129, 326
130, 324
131, 331
132, 332
133, 333
134, 332
135, 335
136, 338
137, 341
138, 350
139, 368
140, 392
141, 432
142, 460
143, 419
144, 336
145, 267
146, 222
147, 254
148, 294
149, 327
150, 348
151, 357
152, 365
153, 361
154, 366
155, 368
156, 372
157, 374
158, 374
159, 372
160, 378
161, 381
162, 381
163, 380
164, 377
165, 380
166, 382
167, 381
168, 385
169, 385
170, 385
171, 384
172, 379
173, 375
174, 374
175, 367
176, 362
177, 351
178, 344
179, 337
180, 326
181, 318
182, 304
183, 291
184, 285
185, 276
186, 272
187, 268
188, 267
189, 269
190, 271
191, 271
192, 274
193, 275
194, 280
195, 286
196, 284
197, 285
198, 289
199, 292
200, 293
201, 293
202, 299
203, 303
204, 302
205, 306
206, 307
207, 308
208, 309
209, 309
210, 312
211, 313
212, 313
213, 316
214, 315
215, 313
216, 320
217, 323
218, 323
219, 324
220, 320
221, 322
222, 323
223, 323
224, 327
225, 325
226, 328
227, 332
228, 335
229, 336
230, 337
231, 333
232, 332
233, 333
234, 332
235, 336
236, 334
237, 337
238, 339
239, 338
240, 343
241, 344
242, 348
243, 361
244, 378
245, 411
246, 450
247, 460
248, 407
249, 326
250, 253
251, 227
252, 263
253, 304
254, 334
255, 350
256, 360
257, 361
258, 364
259, 370
260, 367
261, 370
262, 372
263, 373
264, 379
265, 381
266, 382
267, 381
268, 382
269, 385
270, 388
271, 391
272, 395
273, 398
274, 401
275, 405
276, 405
277, 409
278, 409
279, 408
280, 409
281, 407
282, 405
283, 399
284, 394
285, 392
286, 388
287, 381
288, 376
289, 372
290, 373
291, 367
292, 362
293, 359
294, 362
295, 361
296, 362
297, 364
298, 357
299, 361
300, 363
301, 366
302, 365
303, 362
304, 362
305, 363
306, 364
307, 366
308, 361
309, 362
310, 362
311, 363
312, 362
313, 357
314, 358
315, 361
316, 360
317, 358
318, 357
319, 353
320, 355
321, 355
322, 353
323, 354
324, 354
325, 353
326, 354
327, 352
328, 355
329, 355
330, 352
331, 353
332, 357
333, 359
334, 362
335, 360
336, 355
337, 348
338, 346
339, 350
340, 353
341, 351
342, 350
343, 348
344, 354
345, 352
346, 354
347, 359
348, 366
349, 386
350, 420
351, 461
352, 460
353, 385
354, 303
355, 233
356, 229
357, 274
358, 309
359, 336
360, 354
361, 359
362, 359
363, 362
364, 363
365, 366
366, 361
367, 365
368, 370
369, 371
370, 372
371, 372
372, 374
373, 379
374, 376
375, 377
376, 382
377, 383
378, 386
379, 387
380, 385
381, 389
382, 388
383, 383
384, 388
385, 388
386, 386
387, 384
388, 381
389, 376
390, 373
391, 368
392, 364
393, 359
394, 356
395, 354
396, 349
397, 349
398, 345
399, 341
400, 344
401, 342
402, 342
403, 342
404, 339
405, 341
406, 342
407, 340
408, 341
409, 340
410, 343
411, 343
412, 342
413, 343
414, 340
415, 337
416, 340
417, 336
418, 337
419, 337
420, 334
421, 335
422, 336
423, 334
424, 336
425, 333
426, 334
427, 333
428, 333
429, 336
430, 329
431, 326
432, 329
433, 325
434, 328
435, 327
436, 324
437, 328
438, 329
439, 329
440, 331
441, 329
442, 325
443, 326
444, 327
445, 328
446, 327
447, 327
448, 326
449, 327
450, 328
451, 329
452, 331
453, 339
454, 355
455, 389
456, 431
457, 449
458, 401
459, 312
460, 234
461, 200
462, 235
463, 279
464, 312
465, 326
466, 336
467, 340
468, 343
469, 346
470, 346
471, 351
472, 354
473, 350
474, 354
475, 355
476, 353
477, 356
478, 358
479, 359
480, 362
481, 362
482, 363
483, 365
484, 367
485, 368
486, 368
487, 372
488, 369
489, 371
490, 371
491, 368
492, 362
493, 359
494, 357
495, 352
496, 350
497, 345
498, 342
499, 335
500, 329
501, 328
502, 327
503, 324
504, 326
505, 322
506, 321
507, 319
508, 319
509, 320
510, 321
511, 320
512, 317
513, 316
514, 319
515, 320
516, 319
517, 322
518, 324
519, 321
520, 322
521, 322
522, 321
523, 321
524, 320
525, 321
526, 318
527, 316
528, 316
529, 318
530, 320
531, 318
532, 313
533, 314
534, 319
535, 318
536, 315
537, 314
538, 316
539, 315
540, 312
541, 319
542, 317
543, 317
544, 321
545, 322
546, 323
547, 317
548, 315
549, 315
550, 317
551, 317
552, 318
553, 319
554, 321
555, 320
556, 321
557, 322
558, 323
559, 327
560, 343
561, 362
562, 397
563, 432
564, 409
565, 331
566, 253
567, 191
568, 207
569, 254
570, 296
571, 320
572, 332
573, 340
574, 342
575, 345
576, 351
577, 353
578, 352
579, 353
580, 354
581, 354
582, 355
583, 357
584, 361
585, 360
586, 363
587, 367
588, 368
589, 373
590, 378
591, 377
592, 380
593, 381
594, 383
595, 385
596, 381
597, 382
598, 382
599, 376
600, 372
601, 368
602, 367
603, 364
604, 357
605, 355
606, 353
607, 350
608, 345
609, 337
610, 337
611, 336
612, 336
613, 332
614, 335
615, 339
616, 336
617, 337
618, 340
619, 336
620, 335
