time,heartValue
0, 325
1, 321
2, 325
3, 325
4, 324
5, 324
6, 323
7, 325
8, 326
9, 354
10, 354
11, 350
12, 352
13, 355
14, 354
15, 360
16, 362
17, 364
18, 365
19, 368
20, 369
21, 370
22, 370
23, 372
24, 375
25, 375
26, 372
27, 368
28, 369
29, 368
30, 360
31, 359
32, 353
33, 350
34, 347
35, 340
36, 335
37, 334
38, 327
39, 325
40, 322
41, 323
42, 325
43, 321
44, 325
45, 325
46, 324
47, 324
48, 323
49, 325
50, 326
51, 354
52, 354
53, 350
54, 352
55, 355
56, 354
57, 360
58, 362
59, 364
60, 365
61, 368
62, 369
63, 370
64, 370
65, 372
66, 375
67, 375
68, 372
69, 368
70, 369
71, 368
72, 360
73, 359
74, 353
75, 350
76, 347
77, 340
78, 335
79, 334
80, 327
81, 325
82, 322
83, 323
84, 325
85, 321
86, 325
87, 325
88, 324
89, 324
90, 323
91, 325
92, 326
93, 320
94, 320
95, 320
96, 317
97, 320
98, 319
99, 317
100, 318
101, 319
102, 317
103, 320
104, 318
105, 314
106, 314
107, 313
108, 314
109, 316
110, 318
111, 317
112, 318
113, 323
114, 327
115, 325
116, 327
117, 317
118, 316
119, 320
120, 316
121, 316
122, 319
123, 316
124, 316
125, 319
126, 316
127, 317
128, 322
129, 333
130, 356
131, 394
132, 442
133, 432
134, 349
135, 260
136, 188
137, 195
138, 244
139, 282
140, 302
141, 316
142, 328
143, 331
144, 330
145, 331
146, 338
147, 340
148, 341
149, 345
150, 344
151, 346
152, 349
153, 351
154, 354
155, 353
156, 354
157, 356
158, 360
159, 361
160, 359
161, 361
162, 364
163, 364
164, 365
165, 361
166, 361
167, 364
168, 360
169, 359
170, 354
171, 347
172, 346
173, 341
174, 331
175, 326
176, 321
177, 318
178, 314
179, 310
180, 309
181, 309
182, 309
183, 311
184, 309
185, 311
186, 309
187, 310
188, 311
189, 311
190, 312
191, 309
192, 311
193, 309
194, 307
195, 305
196, 305
197, 304
198, 302
199, 303
200, 301
201, 302
202, 309
203, 305
204, 302
205, 301
206, 303
207, 302
208, 302
209, 300
210, 303
211, 301
212, 301
213, 299
214, 303
215, 310
216, 309
217, 309
218, 305
219, 301
220, 303
221, 301
222, 302
223, 304
224, 304
225, 304
226, 304
227, 309
228, 307
229, 305
230, 309
231, 324
232, 356
233, 403
234, 440
235, 409
236, 315
237, 226
238, 176
239, 206
240, 253
241, 282
242, 305
243, 316
244, 321
245, 322
246, 324
247, 330
248, 332
249, 334
250, 338
251, 340
252, 345
253, 347
254, 347
255, 348
256, 349
257, 353
258, 352
259, 356
260, 355
261, 355
262, 361
263, 365
264, 367
265, 370
266, 368
267, 369
268, 369
269, 370
270, 366
271, 362
272, 359
273, 357
274, 352
275, 346
276, 343
277, 336
278, 332
279, 328
280, 328
281, 324
282, 324
283, 324
284, 324
285, 324
286, 322
287, 326
288, 325
289, 327
290, 323
291, 323
292, 326
293, 326
294, 326
295, 330
296, 327
297, 323
298, 322
299, 323
300, 326
301, 324
302, 323
303, 326
304, 324
305, 326
306, 328
307, 329
308, 327
309, 325
310, 325
311, 325
312, 326
313, 325
314, 324
315, 323
316, 327
317, 330
318, 330
319, 333
320, 331
321, 336
322, 340
323, 336
324, 330
325, 328
326, 328
327, 329
328, 328
329, 328
330, 330
331, 332
332, 331
333, 330
334, 331
335, 337
336, 350
337, 376
338, 424
339, 462
340, 445
341, 355
342, 266
343, 205
344, 222
345, 266
346, 304
347, 326
348, 341
349, 342
350, 345
351, 350
352, 354
353, 355
354, 355
355, 356
356, 360
357, 361
