time,heartValue
0, 347
1, 347
2, 350
3, 351
4, 351
5, 354
6, 353
7, 352
8, 351
9, 349
10, 346
11, 342
12, 344
13, 343
14, 335
15, 334
16, 328
17, 325
18, 324
19, 317
20, 319
21, 320
22, 315
23, 316
24, 316
25, 511
26, 312
27, 313
28, 319
29, 325
30, 329
31, 330
32, 330
33, 330
34, 330
35, 334
36, 339
37, 335
38, 337
39, 343
40, 341
41, 345
42, 347
43, 347
44, 350
45, 351
46, 351
47, 354
48, 353
49, 352
50, 351
51, 349
52, 346
53, 342
54, 344
55, 343
56, 335
57, 334
58, 328
59, 325
60, 324
61, 317
62, 319
63, 320
64, 315
65, 316
66, 316
67, 314
68, 314
69, 316
70, 314
71, 312
72, 314
73, 313
74, 315
75, 316
76, 310
77, 312
78, 317
79, 315
80, 312
81, 313
82, 310
83, 313
84, 308
85, 311
86, 310
87, 307
88, 308
89, 306
90, 311
91, 309
92, 307
93, 310
94, 312
95, 310
96, 312
97, 311
98, 310
99, 310
100, 308
101, 311
102, 311
103, 310
104, 311
105, 310
106, 309
107, 310
108, 307
109, 307
110, 308
111, 311
112, 313
113, 315
114, 318
115, 321
116, 324
117, 323
118, 319
119, 312
120, 315
121, 315
122, 313
123, 317
124, 315
125, 317
126, 318
127, 316
128, 318
129, 319
130, 331
131, 354
132, 388
133, 434
134, 436
135, 370
136, 287
137, 217
138, 204
139, 243
140, 279
141, 304
142, 319
143, 326
144, 333
145, 333
146, 336
147, 342
148, 341
149, 344
150, 345
151, 348
152, 350
153, 350
154, 351
155, 357
156, 354
157, 358
158, 362
159, 359
160, 364
161, 363
162, 366
163, 369
164, 369
165, 368
166, 368
167, 364
168, 361
169, 358
170, 359
171, 357
172, 352
173, 348
174, 344
175, 341
176, 340
177, 331
178, 329
179, 325
180, 321
181, 323
182, 321
183, 321
184, 321
185, 320
186, 318
187, 320
188, 321
189, 321
190, 318
191, 317
192, 322
193, 318
194, 319
195, 319
196, 318
197, 314
198, 315
199, 313
200, 311
201, 312
202, 311
203, 312
204, 308
205, 310
206, 308
207, 313
208, 313
209, 309
210, 309
211, 310
212, 309
213, 311
214, 313
215, 310
216, 313
217, 311
218, 311
219, 310
220, 308
221, 310
222, 307
223, 305
224, 306
225, 307
226, 307
227, 310
228, 308
229, 308
230, 304
231, 305
232, 307
233, 312
234, 312
235, 316
236, 316
237, 318
238, 317
239, 317
240, 314
241, 310
242, 309
243, 313
244, 310
245, 314
246, 311
247, 311
248, 314
249, 316
250, 315
251, 318
252, 323
253, 341
254, 376
255, 423
256, 437
257, 374
258, 289
259, 216
260, 192
261, 230
262, 274
263, 300
264, 317
265, 324
266, 328
267, 331
268, 330
269, 334
270, 340
271, 342
272, 342
273, 344
274, 346
275, 350
276, 350
277, 353
278, 353
279, 354
280, 355
281, 359
282, 361
283, 361
284, 362
285, 364
286, 365
287, 365
288, 366
289, 367
290, 366
291, 365
292, 360
293, 358
294, 358
295, 353
296, 350
297, 343
298, 340
299, 338
300, 334
301, 333
302, 332
303, 328
304, 328
305, 326
306, 326
307, 328
308, 326
309, 325
310, 322
311, 323
312, 328
313, 328
314, 328
315, 329
316, 326
317, 325
318, 328
319, 329
320, 325
321, 320
322, 326
323, 326
324, 321
325, 323
326, 323
327, 319
328, 318
329, 318
330, 319
331, 321
332, 316
333, 316
334, 318
335, 319
336, 320
337, 319
338, 321
339, 321
340, 317
341, 322
342, 321
343, 322
344, 321
345, 321
346, 321
347, 320
348, 321
349, 320
350, 322
351, 320
