time,heartValue
0, 511
1, 323
2, 323
3, 327
4, 324
5, 323
6, 325
7, 324
8, 322
9, 317
10, 315
11, 315
12, 312
13, 315
14, 314
15, 311
16, 15615
17, 316
18, 314
19, 316
20, 315
21, 311
22, 317
23, 321
24, 322
25, 318
26, 313
27, 318
28, 319
29, 315
30, 319
31, 315
32, 319
33, 315
34, 312
35, 314
36, 315
37, 315
38, 313
39, 312
40, 323
41, 323
42, 321
43, 323
44, 323
45, 327
46, 324
47, 323
48, 325
49, 324
50, 322
51, 317
52, 315
53, 315
54, 312
55, 315
56, 314
57, 311
58, 65281
59, 314
60, 315
61, 312
62, 312
63, 312
64, 312
65, 310
66, 314
67, 314
68, 311
69, 312
70, 308
71, 311
72, 318
73, 322
74, 323
75, 323
76, 325
77, 328
78, 324
79, 321
80, 318
81, 316
82, 317
83, 317
84, 319
85, 321
86, 323
87, 324
88, 319
89, 317
90, 324
91, 328
92, 340
93, 363
94, 403
95, 437
96, 411
97, 338
98, 266
99, 212
100, 227
101, 266
102, 296
103, 323
104, 332
105, 335
106, 338
107, 342
108, 344
109, 344
110, 343
111, 342
112, 347
113, 346
114, 344
115, 344
116, 347
117, 354
118, 348
119, 349
120, 351
121, 353
122, 357
123, 359
124, 363
125, 368
126, 367
127, 363
128, 360
129, 358
130, 366
131, 360
132, 357
133, 355
134, 352
135, 352
136, 344
137, 340
138, 333
139, 329
140, 324
141, 325
142, 323
143, 320
144, 314
145, 311
146, 315
147, 315
148, 320
149, 319
150, 315
151, 316
152, 316
153, 315
154, 319
155, 319
156, 322
157, 316
158, 312
159, 317
160, 315
161, 315
162, 317
163, 318
164, 322
165, 316
166, 312
167, 319
168, 317
169, 313
170, 318
171, 314
172, 310
173, 312
174, 310
175, 312
176, 310
177, 309
178, 311
179, 307
180, 308
181, 310
182, 311
183, 311
184, 309
185, 309
186, 311
187, 308
188, 312
189, 312
190, 314
191, 317
192, 317
193, 316
194, 317
195, 316
196, 319
197, 319
198, 313
199, 313
200, 317
201, 321
202, 319
203, 314
204, 314
205, 310
206, 308
207, 311
208, 315
209, 314
210, 315
211, 315
212, 315
213, 315
214, 311
215, 309
216, 313
217, 323
218, 351
219, 385
220, 421
221, 402
222, 321
223, 245
224, 185
225, 203
226, 248
227, 283
228, 299
229, 312
230, 321
231, 323
232, 322
233, 323
234, 329
235, 326
236, 326
237, 332
238, 334
239, 337
240, 343
241, 342
242, 343
243, 346
244, 347
245, 353
246, 355
247, 359
248, 359
249, 359
250, 362
251, 364
252, 363
253, 364
254, 366
255, 367
256, 361
257, 359
258, 358
259, 353
260, 347
261, 338
262, 333
263, 329
264, 324
265, 320
266, 312
267, 302
268, 300
269, 296
270, 293
271, 295
272, 296
273, 301
274, 299
275, 294
276, 298
277, 302
278, 297
279, 297
280, 301
281, 300
282, 302
283, 302
284, 304
285, 304
286, 300
287, 302
288, 301
289, 300
290, 302
291, 298
292, 302
293, 303
294, 302
295, 303
296, 303
297, 305
298, 308
299, 304
300, 308
301, 310
302, 310
303, 306
304, 306
305, 302
306, 303
307, 307
308, 305
309, 308
310, 307
311, 312
312, 313
313, 310
314, 313
315, 314
316, 315
317, 316
318, 315
319, 318
320, 320
321, 322
322, 320
323, 319
324, 316
325, 316
326, 316
327, 316
328, 314
329, 314
330, 315
331, 308
332, 310
333, 315
334, 317
335, 324
336, 340
337, 364
338, 395
339, 422
340, 376
341, 299
342, 231
343, 185
344, 216
345, 259
346, 289
347, 304
348, 316
349, 324
350, 326
351, 327
352, 326
353, 327
354, 337
355, 336
356, 337
357, 336
358, 338
359, 347
360, 348
361, 344
362, 345
363, 352
364, 356
365, 356
366, 360
367, 364
368, 368
369, 368
370, 369
371, 367
372, 369
373, 368
374, 370
375, 364
376, 360
377, 358
378, 357
379, 349
380, 345
381, 339
382, 337
383, 332
384, 323
385, 318
386, 319
387, 317
388, 315
389, 314
390, 315
391, 320
392, 315
393, 314
394, 318
395, 320
396, 321
397, 326
398, 325
399, 328
400, 331
401, 331
402, 336
403, 329
404, 329
405, 328
406, 330
407, 335
408, 328
409, 331
410, 333
411, 330
412, 332
413, 328
414, 330
415, 330
416, 328
417, 325
418, 325
419, 327
420, 328
421, 327
422, 326
423, 327
424, 325
425, 324
426, 325
427, 324
428, 322
429, 322
430, 320
431, 325
432, 327
433, 327
434, 328
435, 326
436, 335
437, 337
438, 341
439, 341
440, 336
