time,heartValue
0, 344
1, 346
2, 347
3, 349
4, 352
5, 355
6, 357
7, 354
8, 359
9, 354
10, 350
11, 349
12, 344
13, 338
14, 334
15, 328
16, 325
17, 319
18, 316
19, 312
20, 306
21, 304
22, 303
23, 302
24, 303
25, 301
26, 299
27, 302
28, 300
29, 302
30, 302
31, 303
32, 305
33, 305
34, 308
35, 308
36, 309
37, 307
38, 307
39, 309
40, 306
41, 306
42, 309
43, 306
44, 306
45, 305
46, 301
47, 304
48, 303
49, 303
50, 303
51, 301
52, 303
53, 304
54, 302
55, 303
56, 304
57, 304
58, 306
59, 304
60, 306
61, 306
62, 306
63, 307
64, 306
65, 306
66, 306
67, 306
68, 306
69, 307
70, 306
71, 308
72, 309
73, 312
74, 315
75, 315
76, 316
77, 314
78, 308
79, 307
80, 307
81, 309
82, 309
83, 307
84, 310
85, 308
86, 308
87, 310
88, 309
89, 315
90, 328
91, 346
92, 378
93, 422
94, 419
95, 342
96, 256
97, 186
98, 183
99, 229
100, 268
101, 294
102, 307
103, 321
104, 325
105, 327
106, 333
107, 332
108, 333
109, 337
110, 338
111, 342
112, 343
113, 346
114, 347
115, 346
116, 351
117, 351
118, 352
119, 358
120, 362
121, 365
122, 366
123, 365
124, 369
125, 372
126, 369
127, 371
128, 369
129, 367
130, 368
131, 363
132, 360
133, 353
134, 344
135, 340
136, 336
137, 333
138, 329
139, 323
140, 320
141, 319
142, 315
143, 314
144, 312
145, 314
146, 315
147, 316
148, 318
149, 317
150, 315
151, 319
152, 318
153, 320
154, 320
155, 318
156, 318
157, 319
158, 317
159, 320
160, 319
161, 320
162, 320
163, 321
164, 322
165, 321
166, 321
167, 319
168, 317
169, 319
170, 318
171, 320
172, 319
173, 318
174, 316
175, 317
176, 320
177, 317
178, 318
179, 316
180, 319
181, 317
182, 317
183, 317
184, 317
185, 320
186, 318
187, 317
188, 325
189, 325
190, 325
191, 325
192, 321
193, 317
194, 318
195, 319
196, 321
197, 320
198, 319
199, 322
200, 322
201, 321
202, 322
203, 322
204, 330
205, 344
206, 367
207, 409
208, 437
209, 398
210, 317
211, 239
212, 186
213, 212
214, 254
215, 291
216, 310
217, 325
218, 334
219, 334
220, 338
221, 339
222, 341
223, 345
224, 347
225, 348
226, 350
227, 350
228, 355
229, 357
230, 359
231, 361
232, 361
233, 362
234, 365
235, 367
236, 369
237, 370
238, 372
239, 373
240, 372
241, 372
242, 370
243, 366
244, 365
245, 359
246, 353
247, 351
248, 347
249, 346
250, 338
251, 333
252, 333
253, 328
254, 322
255, 319
256, 319
257, 320
258, 319
259, 317
260, 319
261, 319
262, 318
263, 321
264, 321
265, 323
266, 325
267, 321
268, 323
269, 322
270, 322
271, 324
272, 322
273, 323
274, 322
275, 322
276, 322
277, 320
278, 320
279, 321
280, 319
281, 320
282, 321
283, 319
284, 320
285, 322
286, 321
287, 321
288, 319
289, 322
290, 323
291, 319
292, 320
293, 318
294, 318
295, 317
296, 315
297, 314
298, 314
299, 312
300, 317
301, 316
302, 318
303, 322
304, 323
305, 326
306, 327
307, 324
308, 323
309, 321
310, 320
311, 320
312, 319
313, 326
314, 326
315, 322
316, 323
317, 324
318, 327
319, 335
320, 347
321, 374
322, 416
323, 444
324, 404
325, 321
326, 248
327, 199
328, 224
329, 268
330, 299
331, 319
332, 332
333, 335
334, 335
335, 340
336, 341
337, 343
338, 347
339, 347
340, 351
341, 351
342, 353
343, 356
344, 356
345, 359
346, 359
347, 362
348, 367
349, 367
350, 368
351, 371
352, 372
353, 373
354, 374
355, 375
356, 372
357, 369
358, 368
359, 365
360, 362
361, 359
362, 354
363, 349
364, 346
365, 342
366, 338
367, 335
368, 330
369, 326
370, 326
371, 325
372, 325
373, 326
374, 324
375, 325
376, 326
377, 326
378, 327
379, 327
380, 330
381, 330
382, 330
383, 329
384, 328
385, 329
386, 328
387, 328
388, 328
389, 325
390, 326
391, 327
392, 325
