time,heartValue
0, 352
1, 350
2, 351
3, 354
4, 352
5, 354
6, 359
7, 359
8, 360
9, 357
10, 356
11, 359
12, 360
13, 361
14, 366
15, 365
16, 363
17, 368
18, 373
19, 373
20, 370
21, 370
22, 369
23, 368
24, 370
25, 369
26, 368
27, 370
28, 368
29, 367
30, 372
31, 381
32, 402
33, 428
34, 455
35, 441
36, 372
37, 306
38, 0
39, 300
40, 330
41, 351
42, 365
43, 367
44, 371
45, 371
46, 377
47, 381
48, 380
49, 384
50, 387
51, 385
52, 390
53, 391
54, 391
55, 395
56, 399
57, 400
58, 401
59, 401
60, 405
61, 406
62, 407
63, 409
64, 407
65, 406
66, 406
67, 401
68, 399
69, 400
70, 399
71, 399
72, 395
73, 392
74, 391
75, 383
76, 380
77, 375
78, 369
79, 368
80, 365
81, 363
82, 361
83, 358
84, 358
85, 357
86, 356
87, 358
88, 358
89, 356
90, 357
91, 357
92, 358
93, 360
94, 357
95, 360
96, 357
97, 357
98, 359
99, 355
100, 356
101, 358
102, 356
103, 358
104, 355
105, 353
106, 353
107, 354
108, 355
109, 355
110, 354
111, 357
112, 358
113, 361
114, 364
115, 365
116, 365
117, 364
118, 360
119, 358
120, 360
121, 362
122, 363
123, 360
124, 358
125, 359
126, 360
127, 362
128, 360
129, 361
130, 364
131, 362
132, 360
133, 356
134, 355
135, 358
136, 356
137, 357
138, 360
139, 359
140, 361
141, 362
142, 363
143, 367
144, 368
145, 370
146, 374
147, 370
148, 367
149, 367
150, 367
151, 370
152, 370
153, 372
154, 373
155, 372
156, 377
157, 379
158, 382
159, 394
160, 408
161, 433
162, 468
163, 481
164, 433
165, 355
166, 287
167, 257
168, 294
169, 337
170, 364
171, 375
172, 385
173, 389
174, 387
175, 392
176, 392
177, 394
178, 397
179, 398
180, 399
181, 400
182, 401
183, 403
184, 402
185, 402
186, 405
187, 406
188, 408
189, 411
190, 410
191, 409
192, 410
193, 414
194, 415
195, 412
196, 412
197, 408
198, 406
199, 405
200, 399
201, 399
202, 394
203, 388
204, 385
205, 379
206, 372
207, 369
208, 362
209, 358
210, 358
211, 354
212, 348
213, 344
214, 345
215, 352
216, 349
217, 348
218, 346
219, 342
220, 343
221, 343
222, 343
223, 343
224, 341
225, 338
226, 341
227, 340
228, 338
229, 338
230, 337
231, 336
232, 330
233, 329
234, 327
235, 324
236, 327
237, 325
238, 324
239, 324
240, 321
241, 320
242, 318
243, 316
244, 316
245, 313
246, 309
247, 310
248, 308
249, 309
250, 312
251, 312
252, 315
253, 315
254, 310
255, 311
256, 310
257, 314
258, 318
259, 317
260, 318
261, 316
262, 315
263, 316
264, 314
265, 313
266, 312
267, 311
268, 310
269, 307
270, 307
271, 308
272, 307
273, 306
274, 308
275, 308
276, 308
277, 309
278, 307
279, 303
280, 302
281, 305
282, 307
283, 305
284, 305
285, 302
286, 299
287, 301
288, 298
289, 298
290, 306
291, 314
292, 337
293, 369
294, 392
295, 362
296, 284
297, 212
298, 158
299, 182
300, 227
301, 261
302, 280
303, 294
304, 297
305, 301
306, 305
307, 304
308, 307
309, 308
310, 310
311, 310
312, 308
313, 312
314, 313
315, 313
316, 315
317, 314
318, 314
319, 317
320, 317
321, 318
322, 317
323, 315
324, 317
325, 316
326, 314
327, 314
328, 309
329, 307
330, 304
331, 300
332, 299
333, 296
334, 292
335, 288
336, 283
337, 278
338, 274
339, 265
340, 260
341, 254
342, 252
343, 253
344, 251
345, 254
346, 254
347, 252
348, 258
349, 261
350, 259
351, 261
352, 254
353, 254
354, 253
355, 250
356, 254
357, 251
358, 250
359, 249
360, 246
361, 249
362, 251
363, 251
364, 253
365, 253
366, 256
367, 261
368, 258
369, 260
370, 262
371, 262
372, 266
373, 264
374, 263
375, 265
376, 263
377, 266
378, 269
379, 267
380, 268
381, 268
382, 269
383, 270
384, 268
385, 270
386, 272
387, 272
388, 271
389, 271
390, 268
391, 270
392, 270
393, 273
394, 273
395, 273
396, 274
397, 272
398, 271
399, 273
400, 273
401, 276
402, 274
403, 275
404, 285
405, 287
406, 290
407, 296
408, 287
409, 284
410, 286
411, 287
412, 290
413, 292
414, 291
415, 290
416, 287
417, 290
418, 292
419, 299
420, 313
421, 333
422, 366
423, 400
424, 376
425, 310
426, 239
427, 187
428, 205
429, 253
430, 290
431, 315
432, 324
433, 332
434, 335
435, 335
436, 337
437, 341
438, 345
439, 350
440, 353
441, 357
442, 359
443, 363
444, 367
445, 369
446, 373
447, 380
448, 381
449, 383
450, 382
451, 384
452, 389
453, 391
454, 392
455, 393
456, 393
457, 397
458, 397
459, 395
460, 396
461, 391
462, 390
463, 389
464, 385
465, 383
466, 382
467, 381
468, 380
469, 376
470, 372
471, 373
472, 372
473, 372
474, 371
475, 367
476, 369
477, 370
478, 369
479, 366
480, 362
481, 366
482, 368
483, 368
484, 368
485, 367
486, 367
487, 370
488, 369
489, 369
490, 368
491, 367
492, 367
493, 366
494, 369
495, 372
496, 369
497, 371
498, 373
499, 370
500, 371
501, 369
502, 368
503, 370
504, 364
505, 366
506, 366
507, 364
508, 366
509, 367
510, 366
511, 367
512, 366
513, 368
514, 370
515, 370
516, 372
517, 374
518, 375
519, 377
520, 375
521, 379
522, 377
523, 373
524, 373
525, 370
526, 369
527, 371
528, 371
529, 376
530, 375
531, 371
532, 373
533, 371
534, 367
535, 367
536, 368
537, 368
538, 368
539, 367
540, 368
541, 367
542, 367
543, 366
544, 368
545, 374
546, 389
547, 415
548, 450
549, 460
550, 407
551, 331
552, 264
553, 238
554, 276
555, 317
556, 345
557, 360
558, 368
559, 369
560, 367
561, 370
562, 371
563, 372
564, 373
565, 371
566, 373
567, 373
568, 371
569, 374
570, 373
571, 372
572, 373
573, 375
574, 377
575, 380
576, 379
577, 381
578, 381
579, 380
580, 381
581, 378
582, 381
583, 380
584, 375
585, 377
586, 376
587, 374
588, 372
589, 369
590, 363
591, 360
592, 352
593, 348
594, 343
595, 336
596, 332
597, 332
598, 331
599, 332
600, 331
601, 331
602, 328
603, 329
604, 330
605, 327
606, 327
607, 328
608, 327
609, 327
610, 326
611, 328
612, 332
613, 329
614, 328
615, 326
616, 323
617, 325
618, 324
619, 325
620, 328
621, 326
622, 326
623, 326
624, 323
625, 326
626, 324
627, 320
628, 324
629, 325
630, 324
631, 323
632, 322
633, 323
634, 323
635, 321
636, 321
637, 319
638, 320
639, 322
640, 321
641, 321
642, 324
643, 323
644, 325
645, 324
646, 322
647, 324
648, 321
649, 324
650, 322
651, 321
652, 325
653, 326
654, 326
655, 327
656, 326
657, 327
658, 324
659, 323
660, 326
661, 325
662, 328
663, 329
664, 327
665, 327
666, 324
667, 324
668, 330
669, 335
670, 348
671, 377
672, 413
673, 412
674, 351
675, 274
676, 210
677, 193
678, 240
679, 284
680, 309
681, 325
682, 338
683, 343
684, 346
685, 346
686, 348
687, 351
688, 353
689, 353
690, 355
691, 359
692, 362
693, 362
694, 364
695, 363
696, 366
697, 375
698, 377
699, 379
700, 383
701, 381
702, 383
703, 385
704, 384
705, 390
706, 390
707, 389
708, 388
709, 386
710, 386
711, 383
712, 381
713, 379
714, 374
715, 370
