time,heartValue
0, 305
1, 303
2, 302
3, 299
4, 297
5, 293
6, 288
7, 286
8, 289
9, 305
10, 328
11, 357
12, 385
13, 365
14, 287
15, 216
16, 165
17, 175
18, 216
19, 249
20, 274
21, 288
22, 294
23, 294
24, 297
25, 294
26, 296
27, 294
28, 298
29, 302
30, 298
31, 306
32, 289
33, 291
34, 301
35, 304
36, 302
37, 306
38, 303
39, 302
40, 301
41, 300
42, 305
43, 303
44, 302
45, 299
46, 297
47, 293
48, 288
49, 286
50, 289
51, 305
52, 328
53, 357
54, 385
55, 365
56, 287
57, 216
58, 165
59, 175
60, 216
61, 249
62, 274
63, 288
64, 294
65, 294
66, 297
67, 294
68, 296
69, 294
70, 298
71, 302
72, 298
73, 306
74, 306
75, 310
76, 309
77, 307
78, 307
79, 312
80, 314
81, 313
82, 317
83, 324
84, 325
85, 322
86, 321
87, 317
88, 319
89, 312
90, 306
91, 301
92, 294
93, 294
94, 286
95, 284
96, 280
97, 273
98, 267
99, 265
100, 261
101, 263
102, 263
103, 259
104, 259
105, 259
106, 257
107, 256
108, 250
109, 251
110, 246
111, 248
112, 247
113, 240
114, 240
115, 242
116, 238
117, 240
118, 237
119, 236
120, 231
121, 227
122, 228
123, 229
124, 225
125, 223
126, 222
127, 223
128, 227
129, 228
130, 230
131, 230
132, 231
133, 229
134, 229
135, 227
136, 224
137, 222
138, 227
139, 223
140, 219
141, 221
142, 223
143, 220
144, 221
145, 219
146, 223
147, 221
148, 217
149, 217
150, 219
151, 221
152, 219
153, 221
154, 226
155, 223
156, 220
157, 226
158, 220
159, 213
160, 217
161, 212
162, 208
163, 210
164, 216
165, 221
166, 220
167, 222
168, 227
169, 230
170, 242
171, 262
172, 290
173, 328
174, 328
175, 264
176, 188
177, 126
178, 115
179, 154
180, 193
181, 220
182, 241
183, 250
184, 257
185, 257
186, 262
187, 269
188, 273
189, 277
190, 280
191, 282
192, 288
193, 288
194, 296
195, 299
196, 299
197, 303
198, 308
199, 310
200, 315
201, 319
202, 321
203, 322
204, 325
205, 330
206, 331
207, 332
208, 335
209, 331
210, 334
211, 339
212, 331
213, 324
214, 326
215, 327
216, 322
217, 318
218, 317
219, 317
220, 315
221, 319
222, 313
223, 314
224, 315
225, 311
226, 317
227, 322
228, 320
229, 321
230, 323
231, 326
232, 331
233, 337
234, 340
235, 350
236, 358
237, 367
238, 371
239, 381
240, 390
241, 396
242, 404
243, 417
244, 426
245, 431
246, 437
247, 449
248, 464
249, 474
250, 483
251, 494
252, 503
253, 507
254, 513
255, 520
256, 524
257, 528
258, 539
259, 537
260, 539
261, 545
262, 551
263, 556
264, 562
265, 571
266, 584
267, 598
268, 622
269, 654
270, 664
271, 666
272, 666
273, 667
274, 667
275, 668
276, 668
277, 668
278, 668
279, 668
280, 668
281, 668
282, 669
283, 668
284, 668
285, 668
286, 669
287, 668
288, 668
289, 668
290, 668
291, 668
292, 668
293, 668
294, 668
295, 668
296, 668
297, 669
298, 668
299, 668
300, 667
301, 668
302, 668
303, 668
304, 668
305, 668
306, 669
307, 668
308, 668
309, 668
310, 668
311, 668
312, 668
313, 668
314, 669
315, 668
316, 668
317, 668
318, 669
319, 668
320, 668
321, 668
322, 668
323, 668
324, 668
325, 667
326, 668
327, 667
328, 668
329, 668
330, 668
331, 668
332, 668
333, 668
334, 668
335, 667
336, 667
337, 668
338, 667
339, 666
340, 665
341, 665
342, 661
343, 622
344, 583
345, 566
346, 555
347, 543
348, 535
349, 522
350, 505
351, 496
352, 487
353, 479
354, 467
355, 456
356, 444
357, 431
358, 416
359, 405
360, 399
361, 385
362, 375
363, 364
364, 349
365, 342
366, 329
367, 318
368, 314
369, 303
370, 298
371, 290
372, 282
373, 279
374, 273
375, 262
376, 257
377, 248
378, 237
379, 230
380, 226
381, 222
382, 214
383, 209
384, 202
385, 200
386, 194
387, 189
388, 184
389, 179
390, 171
391, 166
392, 165
393, 164
394, 162
395, 158
396, 156
397, 151
398, 145
399, 143
400, 140
401, 127
402, 120
403, 124
404, 126
405, 125
406, 115
407, 113
408, 108
409, 106
410, 109
411, 109
412, 112
413, 122
414, 140
415, 175
416, 209
417, 202
418, 133
419, 46
420, 0
421, 0
422, 0
423, 38
424, 78
425, 90
426, 95
427, 95
428, 98
429, 100
430, 99
431, 104
432, 108
433, 105
434, 111
435, 109
436, 109
437, 108
438, 111
439, 114
440, 117
441, 115
442, 118
443, 123
444, 126
445, 129
446, 132
447, 136
448, 134
449, 131
450, 137
451, 132
452, 128
453, 134
454, 131
455, 129
456, 125
457, 117
458, 118
459, 117
460, 110
461, 108
462, 107
463, 104
464, 100
465, 102
466, 106
467, 109
468, 105
469, 109
470, 109
471, 110
472, 107
473, 109
474, 111
475, 109
476, 107
477, 108
478, 106
479, 110
480, 119
481, 117
482, 122
483, 115
484, 120
485, 121
486, 119
487, 119
488, 128
489, 127
490, 123
491, 129
492, 131
493, 133
494, 133
495, 135
496, 136
497, 138
498, 140
499, 135
500, 140
501, 144
502, 140
503, 145
504, 148
505, 147
506, 150
507, 152
508, 155
509, 159
510, 157
511, 166
512, 168
513, 173
514, 178
515, 178
516, 177
517, 173
518, 166
519, 172
520, 175
521, 177
522, 173
523, 181
524, 184
525, 183
526, 180
527, 187
528, 198
529, 215
530, 237
531, 273
532, 299
533, 256
534, 178
535, 107
536, 61
537, 91
538, 140
539, 173
540, 192
541, 206
542, 215
543, 219
544, 222
545, 222
546, 224
547, 233
548, 235
549, 243
550, 244
551, 248
552, 254
553, 258
554, 260
555, 263
556, 265
557, 269
558, 269
559, 279
560, 288
561, 290
562, 291
563, 292
564, 292
565, 298
566, 295
567, 297
568, 292
569, 294
570, 294
571, 289
572, 287
573, 289
574, 279
575, 277
576, 274
577, 277
578, 280
579, 272
580, 269
581, 270
582, 272
583, 265
584, 264
585, 267
586, 269
587, 266
588, 273
589, 272
590, 274
591, 272
592, 278
593, 278
594, 280
595, 278
596, 278
597, 280
598, 278
599, 282
600, 282
601, 282
602, 284
603, 281
604, 284
605, 283
606, 283
607, 288
608, 289
609, 284
610, 285
611, 289
612, 292
613, 292
614, 292
615, 294
616, 289
617, 288
618, 290
619, 288
620, 288
621, 290
622, 290
623, 293
624, 291
625, 292
626, 299
627, 297
628, 292
629, 297
630, 301
631, 306
632, 306
633, 302
634, 305
635, 306
636, 305
637, 303
638, 307
639, 311
640, 306
641, 301
642, 301
643, 303
644, 308
645, 312
646, 317
647, 332
648, 357
649, 390
650, 410
651, 368
652, 294
653, 235
654, 197
655, 217
656, 254
657, 281
658, 300
659, 310
660, 317
661, 321
662, 319
663, 325
664, 326
665, 328
666, 327
667, 332
668, 334
669, 332
670, 331
671, 334
672, 337
673, 338
674, 337
675, 332
676, 335
677, 337
678, 337
679, 337
680, 343
681, 340
682, 342
683, 343
684, 343
685, 341
686, 337
687, 340
688, 338
689, 335
690, 333
691, 329
692, 325
693, 318
694, 318
695, 322
696, 312
697, 311
698, 313
699, 310
700, 312
701, 310
702, 306
703, 307
704, 308
705, 311
706, 312
707, 309
708, 314
709, 314
710, 311
711, 312
712, 315
713, 314
714, 317
715, 316
716, 317
717, 315
718, 311
719, 316
720, 314
721, 314
722, 314
723, 317
724, 316
725, 313
726, 312
727, 312
728, 316
729, 312
730, 310
731, 314
732, 314
733, 313
734, 311
735, 316
736, 318
737, 321
738, 322
739, 320
740, 324
741, 318
742, 317
743, 320
744, 316
745, 319
746, 323
747, 326
748, 331
749, 330
750, 328
751, 334
752, 332
753, 328
754, 324
755, 323
756, 325
757, 326
758, 323
759, 326
760, 322
761, 327
762, 333
763, 329
764, 331
765, 341
766, 349
767, 377
768, 413
769, 438
770, 396
771, 312
772, 237
773, 197
774, 227
775, 276
776, 301
777, 320
778, 333
779, 336
780, 338
781, 336
782, 340
783, 345
784, 345
785, 345
786, 347
787, 348
788, 352
789, 357
790, 354
791, 354
792, 354
793, 358
794, 364
795, 364
796, 366
797, 366
798, 371
799, 374
800, 375
801, 372
802, 375
803, 372
804, 364
805, 361
806, 361
807, 357
808, 353
809, 346
810, 343
811, 338
812, 340
813, 333
814, 325
815, 326
816, 322
817, 318
818, 319
819, 318
820, 319
821, 319
822, 322
823, 321
824, 318
825, 320
826, 322
827, 320
828, 317
829, 312
830, 309
831, 312
832, 315
833, 317
834, 315
835, 309
836, 308
837, 314
838, 314
839, 314
840, 311
841, 310
842, 313
843, 310
844, 310
845, 311
846, 311
847, 312
848, 311
849, 313
850, 313
851, 311
852, 316
853, 313
854, 312
855, 316
856, 314
857, 317
858, 319
859, 315
860, 320
861, 321
862, 317
863, 317
864, 316
865, 317
866, 320
867, 314
868, 313
869, 319
870, 324
871, 322
872, 321
873, 318
874, 316
875, 317
876, 312
877, 309
878, 309
879, 311
880, 307
881, 303
882, 305
883, 302
884, 305
885, 315
886, 324
887, 351
888, 387
889, 414
890, 377
891, 295
892, 224
893, 176
894, 206
895, 251
896, 282
897, 305
898, 314
899, 312
900, 317
901, 319
902, 319
903, 319
904, 318
905, 329
906, 332
907, 332
908, 334
909, 340
910, 338
911, 338
912, 339
913, 340
914, 344
915, 343
916, 343
917, 348
918, 349
919, 352
920, 353
921, 356
922, 362
923, 364
924, 362
925, 356
926, 353
927, 354
928, 350
929, 352
930, 345
931, 339
932, 338
933, 332
934, 323
935, 320
936, 319
937, 322
938, 314
939, 313
940, 318
941, 317
942, 318
943, 320
944, 321
945, 318
946, 320
947, 319
948, 317
949, 319
950, 324
951, 327
952, 324
953, 322
954, 322
955, 321
956, 326
957, 324
958, 325
959, 329
960, 323
961, 325
962, 329
963, 325
964, 319
965, 323
966, 324
967, 325
968, 324
969, 327
970, 329
971, 328
972, 329
973, 327
974, 330
975, 328
976, 330
977, 329
978, 328
979, 322
980, 325
981, 326
982, 328
983, 329
984, 327
985, 328
986, 329
987, 330
988, 327
989, 321
990, 322
991, 324
992, 321
993, 325
994, 329
995, 326
996, 327
997, 328
998, 330
999, 336
1000, 341
1001, 358
1002, 382
1003, 419
1004, 431
1005, 369
1006, 287
1007, 215
1008, 195
1009, 238
1010, 277
1011, 303
1012, 321
1013, 335
1014, 341
1015, 345
1016, 342
1017, 348
1018, 355
1019, 349
1020, 351
1021, 351
1022, 354
1023, 358
1024, 357
1025, 359
1026, 364
1027, 358
1028, 363
1029, 366
1030, 366
1031, 373
1032, 371
1033, 378
1034, 378
1035, 374
1036, 374
1037, 374
1038, 373
1039, 375
1040, 372
1041, 379
1042, 371
1043, 362
1044, 364
1045, 355
1046, 347
1047, 343
1048, 336
1049, 332
1050, 328
1051, 324
1052, 322
1053, 320
1054, 318
1055, 315
1056, 318
1057, 321
1058, 316
1059, 316
1060, 315
1061, 317
1062, 318
1063, 320
1064, 316
1065, 318
1066, 320
1067, 319
1068, 319
1069, 322
1070, 321
1071, 324
1072, 322
1073, 324
1074, 322
1075, 318
1076, 316
1077, 318
1078, 317
1079, 319
1080, 318
1081, 320
1082, 318
1083, 315
1084, 318
1085, 317
1086, 311
1087, 309
1088, 311
1089, 313
1090, 315
1091, 311
1092, 313
1093, 314
1094, 321
1095, 319
1096, 320
1097, 324
1098, 318
1099, 317
1100, 317
1101, 316
1102, 318
1103, 319
1104, 317
1105, 317
1106, 319
1107, 318
1108, 322
1109, 334
1110, 345
1111, 365
1112, 392
1113, 425
1114, 415
1115, 341
1116, 266
1117, 199
1118, 207
1119, 254
1120, 287
1121, 311
1122, 330
1123, 338
1124, 341
1125, 344
1126, 348
1127, 352
1128, 354
1129, 360
1130, 361
1131, 360
1132, 367
1133, 367
1134, 365
1135, 365
1136, 364
1137, 366
1138, 370
1139, 372
1140, 374
1141, 375
1142, 377
1143, 381
1144, 381
1145, 378
1146, 372
1147, 375
1148, 375
1149, 373
1150, 370
1151, 375
1152, 373
1153, 367
1154, 362
1155, 353
1156, 350
1157, 344
1158, 338
1159, 333
1160, 326
1161, 327
1162, 325
1163, 325
1164, 324
1165, 323
1166, 323
1167, 326
1168, 325
1169, 324
1170, 328
1171, 325
1172, 320
1173, 323
1174, 323
1175, 324
1176, 326
1177, 327
1178, 324
1179, 325
1180, 327
1181, 322
1182, 326
1183, 323
1184, 318
1185, 319
1186, 321
1187, 319
1188, 315
1189, 313
