time,heartValue
0, 298
1, 299
2, 511
3, 270
4, 271
5, 271
6, 265
7, 262
8, 263
9, 263
10, 263
11, 260
12, 263
13, 261
14, 261
15, 261
16, 257
17, 262
18, 272
19, 285
20, 308
21, 345
22, 360
23, 304
24, 226
25, 158
26, 124
27, 160
28, 202
29, 237
30, 254
31, 270
32, 275
33, 280
34, 284
35, 282
36, 286
37, 289
38, 291
39, 294
40, 294
41, 297
42, 298
43, 299
44, 303
45, 303
46, 305
47, 308
48, 312
49, 313
50, 314
51, 316
52, 313
53, 315
54, 317
55, 314
56, 312
57, 309
58, 305
59, 304
60, 299
61, 294
62, 288
63, 281
64, 278
65, 272
66, 267
67, 264
68, 261
69, 263
70, 265
71, 265
72, 265
73, 271
74, 271
75, 273
76, 275
77, 276
78, 275
79, 276
80, 281
81, 282
82, 281
83, 286
84, 288
85, 289
86, 290
87, 290
88, 294
89, 291
90, 294
91, 297
92, 294
93, 296
94, 296
95, 295
96, 297
97, 299
98, 298
99, 302
100, 301
101, 303
102, 305
103, 304
104, 306
105, 307
106, 308
107, 313
108, 316
109, 317
110, 321
111, 320
112, 317
113, 320
114, 320
115, 324
116, 328
117, 331
118, 330
119, 330
120, 332
121, 333
122, 336
123, 345
124, 354
125, 377
126, 413
127, 438
128, 403
129, 328
130, 257
131, 209
132, 235
133, 277
134, 312
135, 330
136, 342
137, 348
138, 352
139, 357
140, 359
141, 364
142, 366
143, 367
144, 372
145, 376
146, 376
147, 380
148, 382
149, 383
150, 387
151, 391
152, 393
153, 393
154, 392
155, 395
156, 395
157, 398
158, 399
159, 398
160, 402
161, 402
162, 400
163, 400
164, 395
165, 392
166, 389
167, 382
168, 379
169, 375
170, 372
171, 369
172, 363
173, 362
174, 357
175, 358
176, 359
177, 360
178, 359
179, 364
180, 363
181, 363
182, 363
183, 363
184, 363
185, 363
186, 364
187, 366
188, 363
189, 363
190, 366
191, 362
192, 363
193, 364
194, 363
195, 364
196, 361
197, 363
198, 364
199, 365
200, 368
201, 367
202, 369
203, 370
204, 367
205, 369
206, 372
207, 369
208, 368
209, 361
210, 366
211, 372
212, 366
213, 369
214, 374
215, 375
216, 381
217, 382
218, 380
219, 376
220, 374
221, 379
222, 383
223, 383
224, 381
225, 378
226, 378
227, 380
228, 380
229, 380
230, 387
231, 402
232, 429
233, 464
234, 491
235, 454
236, 373
237, 304
238, 260
239, 284
240, 326
241, 354
242, 372
243, 385
244, 386
245, 390
246, 392
247, 391
248, 393
249, 392
250, 395
251, 400
252, 401
253, 402
254, 405
255, 406
256, 408
257, 407
258, 406
259, 408
260, 409
261, 412
262, 414
263, 413
264, 418
265, 418
266, 419
267, 421
268, 416
269, 416
270, 413
271, 412
272, 410
273, 400
274, 395
275, 389
276, 383
277, 379
278, 376
279, 372
280, 370
281, 365
282, 364
283, 363
284, 359
285, 361
286, 361
287, 358
288, 360
289, 360
290, 361
291, 360
292, 359
293, 360
294, 361
295, 357
296, 357
297, 355
298, 359
299, 360
300, 357
301, 356
302, 357
303, 353
304, 355
305, 354
306, 355
307, 353
308, 348
309, 349
310, 349
311, 344
312, 345
313, 340
314, 341
315, 341
316, 339
317, 340
318, 339
319, 341
320, 343
321, 339
322, 342
323, 346
324, 343
325, 346
326, 347
327, 340
328, 340
329, 339
330, 340
331, 338
332, 336
333, 336
334, 334
335, 337
336, 341
337, 343
338, 350
339, 367
340, 386
341, 423
342, 448
343, 405
344, 324
