time,heartValue
457, 275
458, 277
459, 278
460, 279
461, 280
462, 291
463, 308
464, 332
465, 363
466, 384
467, 364
468, 301
469, 241
470, 207
471, 216
472, 258
473, 301
474, 315
475, 329
476, 339
477, 346
478, 353
479, 355
480, 366
481, 365
482, 363
483, 369
484, 368
485, 367
486, 371
487, 369
488, 369
489, 373
490, 378
491, 382
492, 386
493, 386
494, 392
495, 391
496, 399
497, 404
498, 413
499, 408
500, 404
501, 406
502, 407
503, 402
504, 402
505, 405
506, 401
507, 402
508, 403
509, 398
510, 387
511, 384
512, 384
513, 388
514, 384
515, 384
516, 380
517, 379
518, 384
519, 387
520, 391
521, 394
522, 385
523, 382
524, 382
525, 386
526, 386
527, 390
528, 387
529, 399
530, 392
531, 390
532, 387
533, 388
534, 397
535, 394
536, 390
537, 391
538, 392
539, 392
540, 392
541, 397
542, 393
543, 396
544, 398
545, 399
546, 398
547, 394
548, 394
549, 393
550, 394
551, 388
552, 390
553, 394
554, 394
555, 396
556, 399
557, 397
558, 399
559, 394
560, 400
561, 401
562, 403
563, 403
564, 400
565, 402
566, 398
567, 388
568, 388
569, 387
570, 389
571, 390
572, 388
573, 387
574, 384
575, 380
576, 383
577, 396
578, 416
579, 445
580, 478
581, 467
582, 405
583, 326
584, 260
585, 263
586, 305
587, 347
588, 366
589, 374
590, 387
591, 391
592, 394
593, 401
594, 400
595, 407
596, 409
597, 409
598, 409
599, 412
600, 412
601, 417
602, 421
603, 421
604, 420
605, 422
606, 425
607, 423
608, 425
609, 429
610, 432
611, 437
612, 435
613, 433
614, 434
615, 429
616, 425
617, 421
618, 417
619, 414
620, 399
621, 393
622, 388
623, 386
624, 383
625, 376
626, 371
627, 369
628, 369
629, 362
630, 355
631, 354
632, 360
633, 355
634, 356
635, 358
636, 356
637, 357
638, 359
639, 357
640, 362
641, 361
642, 363
643, 365
644, 363
645, 367
646, 365
647, 356
648, 357
649, 357
650, 352
651, 351
652, 350
653, 345
654, 345
655, 348
656, 348
657, 347
658, 342
659, 341
660, 340
661, 341
662, 347
663, 344
664, 343
665, 344
666, 355
667, 355
668, 351
669, 353
670, 356
671, 359
672, 357
673, 357
674, 354
675, 359
676, 361
677, 370
678, 361
679, 359
680, 361
681, 362
682, 361
683, 361
684, 357
685, 353
686, 351
687, 353
688, 353
689, 351
690, 353
691, 358
692, 359
693, 356
694, 358
695, 365
696, 381
697, 412
698, 449
699, 465
700, 413
701, 327
702, 253
703, 222
704, 262
705, 311
706, 339
707, 357
708, 363
709, 364
710, 365
711, 361
712, 366
713, 369
714, 368
715, 373
716, 368
717, 370
718, 371
719, 374
720, 372
721, 370
722, 370
723, 379
724, 381
725, 380
726, 382
727, 390
728, 397
729, 393
730, 391
731, 394
732, 399
733, 393
734, 398
735, 399
736, 399
737, 392
738, 383
739, 387
740, 385
741, 373
742, 371
743, 368
744, 367
745, 358
746, 357
747, 356
748, 349
749, 354
750, 353
751, 348
752, 350
753, 351
754, 353
755, 349
756, 348
757, 349
758, 351
759, 349
760, 347
761, 345
762, 341
763, 348
764, 343
765, 336
766, 344
767, 341
768, 337
769, 332
770, 332
771, 334
772, 333
773, 331
774, 335
775, 337
776, 337
777, 336
778, 337
779, 336
780, 331
781, 336
782, 333
783, 331
784, 339
785, 336
786, 337
787, 333
788, 334
789, 333
790, 330
791, 328
792, 324
793, 329
794, 326
795, 336
796, 333
797, 338
798, 338
799, 337
800, 336
801, 337
802, 326
803, 323
804, 321
805, 321
806, 329
807, 320
808, 319
809, 319
810, 321
811, 320
812, 333
813, 355
814, 383
815, 416
816, 407
817, 340
818, 259
819, 192
820, 197
821, 246
822, 293
823, 322
824, 325
825, 335
826, 340
827, 342
828, 339
829, 342
830, 345
831, 346
832, 343
833, 340
834, 338
835, 342
836, 346
837, 348
838, 352
839, 348
840, 353
841, 355
842, 354
843, 361
844, 356
845, 358
846, 365
847, 367
848, 370
849, 365
850, 364
851, 361
852, 367
853, 367
854, 364
855, 352
856, 347
857, 348
858, 348
859, 332
860, 323
861, 322
862, 322
863, 315
864, 321
865, 313
866, 311
867, 317
868, 311
869, 314
870, 316
871, 313
872, 311
873, 310
874, 315
875, 317
876, 313
877, 325
878, 322
879, 314
880, 316
881, 315
882, 313
883, 312
884, 311
885, 313
886, 311
887, 303
888, 303
889, 306
890, 298
891, 302
892, 295
893, 291
894, 292
895, 293
896, 295
897, 293
898, 292
899, 292
900, 297
901, 306
902, 297
903, 293
904, 295
905, 291
906, 295
907, 298
908, 299
909, 312
910, 313
911, 310
912, 310
913, 306
914, 302
915, 299
916, 304
917, 307
918, 305
919, 300
920, 302
921, 301
922, 305
923, 304
924, 312
925, 323
926, 338
927, 362
928, 404
929, 407
930, 337
931, 258
932, 196
933, 182
934, 228
935, 273
936, 301
937, 314
938, 325
939, 329
940, 325
941, 325
942, 329
943, 335
944, 337
945, 330
946, 328
947, 339
948, 339
949, 340
950, 339
951, 336
952, 343
953, 346
954, 343
955, 345
956, 351
957, 354
958, 356
959, 355
960, 360
961, 365
962, 364
963, 364
964, 367
965, 363
966, 354
967, 351
968, 349
969, 345
970, 342
971, 347
972, 335
973, 329
974, 326
975, 321
976, 320
977, 316
978, 317
979, 320
980, 313
981, 313
982, 319
983, 315
984, 317
985, 318
986, 322
987, 323
988, 322
989, 327
990, 327
991, 323
992, 325
993, 323
994, 324
995, 322
996, 323
997, 326
998, 321
999, 323
1000, 332
1001, 332
1002, 324
1003, 325
1004, 328
1005, 331
1006, 320
1007, 321
1008, 333
1009, 327
1010, 322
1011, 326
1012, 326
1013, 330
1014, 329
1015, 332
1016, 327
1017, 325
1018, 326
1019, 323
1020, 322
1021, 322
1022, 333
1023, 338
1024, 340
1025, 341
1026, 340
1027, 337
1028, 332
1029, 335
1030, 339
1031, 337
1032, 337
1033, 335
1034, 333
1035, 330
1036, 334
1037, 342
1038, 347
1039, 352
1040, 367
1041, 398
1042, 435
1043, 438
1044, 373
1045, 297
1046, 239
1047, 222
1048, 259
1049, 303
1050, 333
1051, 343
1052, 346
1053, 355
1054, 359
1055, 355
1056, 356
1057, 357
1058, 363
1059, 365
1060, 363
1061, 365
1062, 364
1063, 367
1064, 373
1065, 369
1066, 364
1067, 368
1068, 369
1069, 375
1070, 380
1071, 376
1072, 376
1073, 375
1074, 382
1075, 381
1076, 381
1077, 377
1078, 370
1079, 375
1080, 377
1081, 370
1082, 369
1083, 372
1084, 367
1085, 360
1086, 356
1087, 350
1088, 347
1089, 345
1090, 341
1091, 343
1092, 343
1093, 341
1094, 343
1095, 337
1096, 335
1097, 338
1098, 343
1099, 341
1100, 338
1101, 336
1102, 341
1103, 343
1104, 340
1105, 342
1106, 344
1107, 343
1108, 339
1109, 345
1110, 340
1111, 335
1112, 341
1113, 340
1114, 341
1115, 346
1116, 338
1117, 342
1118, 345
1119, 348
1120, 348
1121, 343
1122, 343
1123, 346
1124, 348
1125, 351
1126, 345
1127, 341
1128, 337
1129, 336
1130, 337
1131, 338
1132, 337
1133, 336
1134, 336
1135, 333
1136, 336
1137, 337
1138, 343
1139, 339
1140, 341
1141, 344
1142, 344
1143, 340
