time,heartValue
0, 319
1, 321
2, 322
3, 318
4, 311
5, 303
6, 300
7, 294
8, 293
9, 292
10, 290
11, 282
12, 272
13, 270
14, 270
15, 273
16, 266
17, 259
18, 265
19, 269
20, 261
21, 261
22, 263
23, 264
24, 266
25, 267
26, 265
27, 262
28, 265
29, 265
30, 261
31, 260
32, 260
33, 263
34, 269
35, 511
36, 340
37, 335
38, 332
39, 335
40, 332
41, 335
42, 319
43, 321
44, 322
45, 318
46, 311
47, 303
48, 300
49, 294
50, 293
51, 292
52, 290
53, 282
54, 272
55, 270
56, 270
57, 273
58, 266
59, 259
60, 265
61, 269
62, 261
63, 261
64, 263
65, 264
66, 266
67, 267
68, 265
69, 262
70, 265
71, 265
72, 261
73, 260
74, 260
75, 263
76, 269
77, 257
78, 267
79, 267
80, 267
81, 271
82, 271
83, 260
84, 256
85, 254
86, 261
87, 264
88, 259
89, 249
90, 254
91, 266
92, 251
93, 254
94, 260
95, 253
96, 258
97, 263
98, 264
99, 267
100, 273
101, 281
102, 282
103, 290
104, 305
105, 298
106, 305
107, 303
108, 297
109, 300
110, 294
111, 291
112, 295
113, 297
114, 294
115, 296
116, 290
117, 292
118, 287
119, 285
120, 298
121, 317
122, 350
123, 395
124, 398
125, 329
126, 248
127, 183
128, 173
129, 212
130, 248
131, 278
132, 301
133, 306
134, 302
135, 309
136, 318
137, 325
138, 326
139, 321
140, 325
141, 331
142, 336
143, 332
144, 330
145, 329
146, 334
147, 343
148, 339
149, 343
150, 351
151, 358
152, 354
153, 355
154, 357
155, 359
156, 362
157, 364
158, 364
159, 363
160, 359
161, 356
162, 354
163, 348
164, 343
165, 336
166, 334
167, 322
168, 317
169, 315
170, 319
171, 316
172, 308
173, 313
174, 311
175, 312
176, 318
177, 317
178, 316
179, 312
180, 315
181, 318
182, 322
183, 317
184, 320
185, 324
186, 309
187, 307
188, 308
189, 309
190, 310
191, 302
192, 299
193, 304
194, 301
195, 302
196, 304
197, 305
198, 303
199, 300
200, 298
201, 291
202, 297
203, 297
204, 294
205, 298
206, 303
207, 297
208, 296
209, 290
210, 300
211, 295
212, 285
213, 289
214, 297
215, 300
216, 300
217, 297
218, 300
219, 309
220, 308
221, 307
222, 306
223, 299
224, 302
225, 305
226, 307
227, 312
228, 308
229, 301
230, 298
231, 296
232, 303
233, 303
234, 296
235, 313
236, 343
237, 382
238, 416
239, 397
240, 310
241, 227
242, 171
243, 192
244, 233
245, 269
246, 294
247, 310
248, 319
249, 320
250, 322
251, 327
252, 331
253, 333
254, 331
255, 330
256, 330
257, 333
258, 336
259, 336
260, 335
261, 340
262, 344
263, 343
264, 349
265, 354
266, 355
267, 359
268, 357
269, 359
270, 360
271, 368
272, 361
273, 355
274, 357
275, 353
276, 344
277, 333
278, 328
279, 326
280, 327
281, 316
282, 312
283, 310
284, 301
285, 303
286, 299
287, 297
288, 296
289, 293
290, 298
291, 308
292, 302
293, 309
294, 313
295, 307
296, 308
297, 316
298, 310
299, 307
300, 312
301, 311
302, 309
303, 309
304, 314
305, 310
306, 306
307, 309
308, 310
309, 305
310, 305
311, 307
312, 307
313, 303
314, 307
315, 307
316, 298
317, 298
318, 304
319, 304
320, 301
321, 307
322, 310
323, 308
324, 308
325, 312
326, 307
327, 307
328, 311
329, 307
330, 313
331, 319
332, 316
333, 318
334, 318
335, 315
336, 315
337, 314
338, 314
339, 316
340, 317
341, 318
342, 318
343, 320
344, 323
345, 320
346, 322
347, 328
348, 347
349, 382
350, 413
351, 430
352, 383
353, 304
354, 238
355, 187
356, 217
357, 262
358, 297
359, 314
360, 328
361, 342
362, 344
363, 341
364, 344
365, 350
366, 354
367, 353
368, 355
369, 352
370, 359
371, 359
372, 355
373, 355
374, 357
375, 366
376, 369
377, 368
378, 374
379, 378
380, 377
381, 381
382, 379
383, 379
384, 371
385, 367
386, 374
387, 371
388, 366
389, 369
390, 361
391, 351
392, 354
393, 348
394, 340
395, 340
396, 337
397, 335
398, 334
399, 330
400, 333
401, 330
402, 326
403, 327
404, 334
405, 334
406, 332
407, 326
408, 328
409, 329
410, 324
411, 332
412, 327
413, 331
414, 328
415, 332
416, 332
417, 327
418, 324
419, 320
420, 318
421, 321
422, 323
423, 316
424, 323
425, 325
426, 327
427, 329
428, 328
429, 330
430, 323
431, 326
432, 331
433, 333
434, 338
435, 339
436, 332
437, 334
438, 335
439, 343
440, 333
441, 333
442, 333
443, 337
444, 336
445, 330
446, 338
447, 340
448, 342
449, 341
450, 350
451, 339
452, 337
453, 340
454, 343
455, 344
456, 345
457, 342
458, 346
459, 346
460, 343
461, 349
462, 348
463, 364
464, 380
465, 410
466, 443
467, 432
468, 363
469, 298
470, 240
471, 232
472, 275
473, 310
474, 332
475, 348
476, 355
477, 361
478, 364
479, 365
