time,heartValue
0, 323
1, 322
2, 324
3, 325
4, 321
5, 23551
6, 351
7, 350
8, 354
9, 358
10, 357
11, 356
12, 359
13, 360
14, 359
15, 365
16, 370
17, 368
18, 370
19, 374
20, 373
21, 377
22, 379
23, 376
24, 377
25, 376
26, 373
27, 367
28, 361
29, 361
30, 357
31, 346
32, 343
33, 339
34, 336
35, 329
36, 330
37, 327
38, 319
39, 318
40, 323
41, 322
42, 323
43, 322
44, 324
45, 325
46, 321
47, 43009
48, 326
49, 328
50, 328
51, 325
52, 328
53, 327
54, 324
55, 324
56, 321
57, 325
58, 322
59, 319
60, 323
61, 321
62, 321
63, 323
64, 321
65, 322
66, 323
67, 323
68, 321
69, 318
70, 321
71, 323
72, 322
73, 324
74, 321
75, 322
76, 323
77, 320
78, 321
79, 322
80, 324
81, 323
82, 327
83, 323
84, 326
85, 325
86, 325
87, 326
88, 322
89, 325
90, 326
91, 323
92, 323
93, 322
94, 323
95, 324
96, 321
97, 328
98, 330
99, 328
100, 330
101, 331
102, 334
103, 335
104, 329
105, 324
106, 323
107, 322
108, 327
109, 326
110, 327
111, 325
112, 324
113, 328
114, 328
115, 331
116, 335
117, 349
118, 381
119, 425
120, 444
121, 400
122, 317
123, 248
124, 211
125, 238
126, 277
127, 301
128, 318
129, 330
130, 333
131, 334
132, 338
133, 342
134, 345
135, 345
136, 344
137, 349
138, 353
139, 352
140, 353
141, 352
142, 351
143, 356
144, 357
145, 357
146, 358
147, 361
148, 369
149, 370
150, 370
151, 374
152, 375
153, 375
154, 372
155, 370
156, 373
157, 368
158, 365
159, 360
160, 353
161, 350
162, 345
163, 339
164, 338
165, 332
166, 329
167, 326
168, 321
169, 320
170, 319
171, 318
172, 321
173, 320
174, 321
175, 322
176, 326
177, 325
178, 326
179, 320
180, 322
181, 321
182, 324
183, 324
184, 324
185, 325
186, 322
187, 323
188, 329
189, 326
190, 323
191, 323
192, 320
193, 322
194, 324
195, 322
196, 323
197, 321
198, 321
199, 323
200, 323
201, 322
202, 320
203, 322
204, 324
205, 319
206, 319
207, 322
208, 320
209, 321
210, 320
211, 320
212, 322
213, 323
214, 322
215, 322
216, 319
217, 325
218, 323
219, 318
220, 324
221, 322
222, 320
223, 321
224, 320
225, 323
226, 320
227, 322
228, 323
229, 326
230, 330
231, 331
232, 332
233, 335
234, 333
235, 331
236, 330
237, 326
238, 330
239, 330
240, 323
241, 326
242, 326
243, 328
244, 327
245, 328
246, 333
247, 349
248, 376
249, 418
250, 448
251, 419
252, 336
253, 258
254, 208
255, 228
256, 269
257, 298
258, 319
259, 330
260, 337
261, 336
262, 340
263, 340
264, 339
265, 345
266, 348
267, 350
268, 352
269, 350
270, 352
271, 352
272, 355
273, 359
274, 359
275, 358
276, 363
277, 362
278, 364
279, 369
280, 370
281, 377
282, 371
283, 372
284, 370
285, 367
286, 368
287, 367
288, 362
289, 354
290, 349
291, 344
292, 341
293, 335
294, 330
295, 328
296, 325
297, 322
298, 315
299, 316
300, 316
301, 314
302, 315
303, 316
304, 317
305, 319
306, 314
307, 317
308, 320
309, 317
310, 319
311, 321
312, 322
313, 321
314, 318
315, 320
316, 323
317, 318
318, 322
319, 321
320, 319
321, 320
322, 318
323, 316
324, 317
325, 315
326, 317
327, 318
328, 317
329, 316
330, 316
331, 314
332, 315
333, 315
334, 318
335, 318
336, 317
337, 320
338, 319
339, 320
340, 315
341, 315
342, 317
343, 318
344, 317
345, 318
346, 317
347, 320
348, 321
349, 321
350, 322
351, 320
352, 317
353, 318
354, 321
355, 323
356, 319
357, 316
358, 318
359, 324
360, 321
361, 323
362, 327
363, 327
364, 332
365, 330
366, 322
367, 317
368, 320
369, 321
370, 318
371, 322
372, 319
373, 318
374, 320
375, 320
376, 317
377, 322
378, 329
379, 347
380, 382
381, 424
382, 439
383, 391
384, 308
385, 239
386, 198
387, 234
388, 274
389, 298
390, 320
391, 329
392, 333
393, 336
394, 337
395, 340
396, 343
397, 346
398, 345
399, 345
400, 347
401, 349
402, 349
403, 352
404, 354
405, 355
406, 360
407, 361
408, 360
409, 365
410, 366
411, 366
412, 374
413, 370
414, 371
415, 372
416, 374
417, 374
418, 371
419, 362
420, 358
421, 355
422, 349
423, 346
424, 338
425, 335
426, 329
427, 328
428, 327
429, 320
430, 319
431, 320
432, 319
433, 317
434, 313
435, 315
436, 316
437, 314
438, 320
439, 314
440, 315
441, 318
442, 317
443, 319
444, 321
445, 321
446, 321
447, 321
448, 316
449, 320
450, 319
451, 317
452, 321
453, 317
454, 318
455, 319
456, 320
457, 317
458, 314
459, 318
460, 323
461, 320
462, 317
463, 317
464, 321
465, 325
466, 320
467, 320
468, 319
469, 317
470, 318
471, 320
472, 322
473, 319
474, 320
475, 321
476, 325
477, 320
478, 325
479, 326
480, 317
481, 319
482, 318
483, 318
484, 322
485, 321
486, 330
487, 328
488, 330
489, 334
490, 331
491, 328
492, 324
493, 324
494, 325
495, 325
496, 323
497, 321
498, 320
499, 324
500, 322
501, 323
502, 327
503, 327
504, 339
505, 366
506, 398
507, 438
508, 422
509, 343
510, 265
511, 206
512, 213
513, 253
514, 287
515, 313
516, 326
517, 334
518, 338
519, 338
520, 343
521, 346
522, 344
523, 346
524, 352
525, 352
526, 351
527, 348
528, 353
529, 357
530, 357
531, 359
532, 362
533, 366
534, 370
535, 368
536, 370
537, 376
538, 376
539, 377
540, 378
541, 380
542, 379
543, 374
544, 372
545, 366
546, 363
547, 357
548, 353
549, 350
550, 347
551, 336
552, 334
553, 330
554, 327
555, 328
556, 323
557, 319
558, 323
559, 323
560, 320
561, 320
562, 319
563, 324
564, 326
565, 322
566, 325
567, 326
568, 329
569, 324
570, 321
571, 326
572, 324
573, 324
574, 325
575, 326
576, 323
577, 322
578, 320
579, 320
580, 322
581, 320
582, 320
583, 318
584, 321
585, 322
586, 320
587, 323
588, 324
589, 323
590, 319
591, 318
592, 319
593, 320
594, 320
595, 319
596, 319
597, 321
598, 324
599, 316
600, 315
601, 320
602, 318
603, 316
604, 323
605, 322
606, 328
607, 329
608, 331
609, 328
610, 321
611, 320
612, 320
613, 323
614, 325
615, 320
616, 323
617, 325
618, 327
619, 326
620, 324
621, 329
622, 341
623, 360
624, 395
625, 435
626, 430
627, 358
628, 282
629, 215
630, 209
631, 249
632, 288
633, 309
634, 322
635, 336
636, 341
637, 338
638, 340
639, 339
640, 342
641, 348
642, 347
643, 350
644, 352
645, 350
646, 353
647, 356
648, 357
649, 361
650, 364
651, 364
652, 365
653, 366
654, 376
655, 375
656, 375
657, 375
658, 373
659, 376
660, 375
661, 371
662, 372
663, 369
664, 362
665, 357
666, 353
667, 348
668, 344
669, 341
670, 337
671, 326
672, 329
673, 325
674, 322
675, 318
676, 320
677, 317
678, 314
679, 314
680, 320
681, 316
682, 315
683, 316
684, 315
685, 316
686, 319
687, 312
688, 315
689, 320
690, 319
691, 309
692, 310
693, 315
694, 311
695, 310
696, 317
697, 312
698, 309
699, 310
700, 313
701, 307
702, 311
703, 311
704, 317
705, 316
706, 311
707, 310
708, 312
709, 314
710, 310
711, 305
712, 313
713, 318
714, 319
715, 320
716, 326
717, 329
718, 327
719, 325
720, 334
721, 335
722, 333
723, 324
724, 329
725, 344
726, 347
727, 331
728, 353
729, 362
730, 353
731, 349
732, 352
733, 349
