time,heartValue
0, 257
1, 364
2, 367
3, 369
4, 373
5, 374
6, 376
7, 379
8, 377
9, 377
10, 373
11, 370
12, 367
13, 362
14, 356
15, 350
16, 343
17, 341
18, 337
19, 334
20, 332
21, 328
22, 326
23, 325
24, 326
25, 325
26, 327
27, 325
28, 324
29, 324
30, 322
31, 322
32, 323
33, 325
34, 325
35, 325
36, 257
37, 326
38, 329
39, 328
40, 329
41, 327
42, 324
43, 325
44, 321
45, 321
46, 323
47, 321
48, 322
49, 322
50, 321
51, 322
52, 322
53, 323
54, 322
55, 320
56, 323
57, 325
58, 325
59, 324
60, 322
61, 322
62, 323
63, 320
64, 321
65, 321
66, 322
67, 320
68, 319
69, 321
70, 322
71, 319
72, 319
73, 323
74, 324
75, 328
76, 332
77, 330
78, 326
79, 324
80, 324
81, 324
82, 323
83, 322
84, 324
85, 325
86, 325
87, 323
88, 326
89, 330
90, 340
91, 363
92, 401
93, 442
94, 439
95, 368
96, 286
97, 216
98, 211
99, 251
100, 287
101, 312
102, 330
103, 334
104, 337
105, 339
106, 341
107, 345
108, 345
109, 347
110, 352
111, 351
112, 352
113, 355
114, 355
115, 356
116, 359
117, 361
118, 364
119, 363
120, 367
121, 371
122, 371
123, 375
124, 374
125, 374
126, 374
127, 369
128, 370
129, 368
130, 364
131, 361
132, 354
133, 349
134, 346
135, 339
136, 336
137, 331
138, 328
139, 325
140, 322
141, 322
142, 318
143, 316
144, 319
145, 318
146, 318
147, 317
148, 316
149, 317
150, 317
151, 319
152, 323
153, 322
154, 319
155, 320
156, 319
157, 319
158, 322
159, 322
160, 323
161, 324
162, 321
163, 324
164, 321
165, 318
166, 320
167, 318
168, 320
169, 318
170, 318
171, 319
172, 320
173, 320
174, 321
175, 321
176, 323
177, 323
178, 319
179, 319
180, 320
181, 321
182, 323
183, 320
184, 321
185, 320
186, 319
187, 319
188, 320
189, 321
190, 324
191, 326
192, 330
193, 329
194, 327
195, 327
196, 323
197, 323
198, 324
199, 321
200, 322
201, 323
202, 322
203, 324
204, 324
205, 322
206, 324
207, 326
208, 337
209, 355
210, 387
211, 434
212, 439
213, 371
214, 289
215, 213
216, 200
217, 243
218, 284
219, 309
220, 320
221, 330
222, 336
223, 339
224, 341
225, 344
226, 344
227, 345
228, 347
229, 350
230, 355
231, 352
232, 356
233, 359
234, 359
235, 363
236, 365
237, 366
238, 367
239, 370
240, 373
241, 375
242, 376
243, 376
244, 376
245, 375
246, 373
247, 368
248, 369
249, 362
250, 357
251, 353
252, 348
253, 346
254, 339
255, 334
256, 333
257, 329
258, 324
259, 326
260, 323
261, 324
262, 326
263, 326
264, 328
265, 326
266, 326
267, 328
268, 327
269, 326
270, 328
271, 326
272, 327
273, 328
274, 327
275, 327
276, 324
277, 325
278, 329
279, 328
280, 327
281, 326
282, 326
283, 328
284, 324
285, 326
286, 325
287, 322
288, 324
289, 324
290, 321
291, 322
292, 320
293, 321
294, 323
295, 323
296, 323
297, 321
298, 322
299, 322
300, 321
301, 322
302, 323
303, 319
304, 321
305, 327
306, 329
307, 327
308, 327
309, 324
310, 321
311, 320
312, 321
313, 321
314, 319
315, 319
316, 318
317, 320
318, 322
319, 318
320, 321
321, 326
322, 339
323, 366
324, 402
325, 438
326, 411
327, 330
328, 257
329, 196
330, 216
331, 258
332, 290
333, 312
334, 327
335, 332
336, 336
337, 337
338, 342
339, 345
340, 346
341, 347
342, 350
343, 349
344, 352
345, 353
346, 354
347, 357
348, 359
349, 363
350, 363
351, 366
352, 370
353, 373
354, 374
355, 376
356, 376
357, 379
358, 378
359, 374
360, 374
361, 371
362, 364
363, 360
364, 356
365, 351
366, 346
367, 339
368, 336
369, 331
370, 328
371, 327
372, 325
373, 323
374, 323
375, 323
376, 323
377, 323
378, 324
379, 325
380, 323
381, 324
382, 325
383, 326
384, 329
385, 328
386, 326
387, 326
388, 327
389, 328
390, 327
391, 327
392, 329
393, 328
394, 329
395, 330
396, 327
397, 325
398, 325
399, 325
400, 324
401, 322
402, 322
403, 323
404, 322
405, 324
406, 320
407, 320
408, 324
409, 322
410, 325
411, 328
412, 325
413, 326
414, 328
415, 328
416, 327
417, 329
418, 330
419, 332
420, 337
421, 337
422, 338
423, 338
424, 339
425, 333
426, 333
427, 337
428, 334
429, 338
430, 336
431, 332
432, 335
433, 333
434, 333
435, 335
436, 339
437, 352
438, 378
439, 413
440, 445
441, 414
442, 340
443, 269
444, 207
445, 221
446, 264
447, 297
448, 318
449, 331
450, 335
451, 340
452, 340
453, 342
454, 345
455, 347
456, 350
457, 352
458, 353
459, 354
460, 353
461, 355
462, 355
463, 357
464, 360
465, 362
466, 365
467, 369
468, 369
469, 372
470, 374
471, 373
472, 373
473, 373
474, 373
475, 372
476, 369
477, 364
478, 359
479, 353
480, 351
481, 344
482, 339
483, 335
484, 331
485, 328
486, 325
487, 323
488, 321
489, 318
490, 320
491, 322
492, 319
493, 321
494, 320
495, 320
496, 322
497, 321
498, 322
499, 323
500, 321
501, 323
502, 323
503, 323
504, 324
505, 324
506, 326
507, 329
508, 326
509, 326
510, 324
511, 323
512, 324
513, 322
514, 322
515, 322
516, 320
517, 323
518, 321
519, 322
520, 324
521, 324
522, 324
523, 326
524, 324
525, 325
526, 323
527, 322
528, 323
529, 323
530, 322
531, 322
532, 320
533, 322
534, 320
535, 322
536, 324
537, 321
538, 327
539, 333
540, 333
541, 336
542, 336
543, 331
544, 333
545, 333
546, 331
547, 330
548, 330
549, 334
550, 333
551, 332
552, 332
553, 330
554, 338
555, 355
556, 377
557, 415
558, 451
559, 432
560, 359
561, 284
562, 225
563, 229
564, 268
565, 301
566, 321
567, 336
568, 342
569, 343
570, 346
571, 350
572, 350
573, 353
574, 354
575, 357
576, 361
577, 359
578, 363
579, 365
580, 363
581, 365
582, 365
583, 368
584, 372
585, 371
586, 374
587, 376
588, 375
589, 379
590, 379
591, 374
592, 374
593, 372
594, 372
595, 367
596, 362
597, 361
598, 353
599, 351
600, 345
601, 340
602, 336
603, 338
604, 330
605, 328
606, 328
607, 328
608, 325
609, 323
610, 325
611, 326
612, 326
613, 328
614, 326
615, 326
616, 326
617, 325
618, 324
619, 327
620, 326
621, 326
622, 327
623, 328
624, 330
625, 328
626, 328
627, 329
628, 328
629, 328
630, 326
631, 325
632, 326
633, 324
634, 322
635, 323
636, 321
637, 325
638, 326
639, 322
640, 324
641, 322
642, 323
643, 326
644, 326
645, 325
646, 324
647, 323
648, 322
649, 321
650, 324
651, 325
652, 321
653, 321
654, 319
655, 323
656, 323
657, 326
658, 331
659, 333
660, 331
661, 331
662, 327
663, 323
664, 326
665, 324
666, 325
667, 325
668, 326
669, 330
670, 329
671, 326
672, 329
673, 329
674, 336
675, 352
676, 378
677, 417
678, 443
679, 406
680, 327
681, 253
682, 201
683, 223
684, 264
685, 297
686, 312
687, 325
688, 331
689, 333
690, 335
691, 339
692, 339
693, 342
694, 342
695, 346
696, 348
697, 346
698, 347
699, 349
700, 350
701, 349
702, 352
703, 353
704, 357
705, 361
706, 362
707, 365
708, 365
709, 369
