time,heartValue
0, 257
1, 366
2, 361
3, 361
4, 359
5, 360
6, 369
7, 390
8, 427
9, 473
10, 479
11, 412
12, 320
13, 241
14, 227
15, 265
16, 306
17, 329
18, 343
19, 351
20, 354
21, 355
22, 359
23, 359
24, 361
25, 364
26, 358
27, 361
28, 361
29, 364
30, 365
31, 365
32, 365
33, 368
34, 368
35, 31231
36, 369
37, 367
38, 362
39, 361
40, 362
41, 362
42, 363
43, 366
44, 361
45, 361
46, 359
47, 360
48, 369
49, 390
50, 427
51, 473
52, 479
53, 412
54, 320
55, 241
56, 227
57, 265
58, 306
59, 329
60, 343
61, 351
62, 354
63, 355
64, 359
65, 359
66, 361
67, 364
68, 358
69, 361
70, 361
71, 364
72, 365
73, 365
74, 365
75, 368
76, 368
77, 55041
78, 375
79, 376
80, 375
81, 375
82, 374
83, 373
84, 372
85, 370
86, 370
87, 367
88, 362
89, 356
90, 353
91, 342
92, 339
93, 335
94, 326
95, 322
96, 317
97, 313
98, 311
99, 310
100, 309
101, 305
102, 307
103, 309
104, 308
105, 308
106, 307
107, 304
108, 306
109, 306
110, 304
111, 306
112, 304
113, 303
114, 303
115, 302
116, 303
117, 302
118, 300
119, 303
120, 302
121, 299
122, 298
123, 297
124, 298
125, 295
126, 294
127, 295
128, 294
129, 296
130, 296
131, 294
132, 295
133, 295
134, 291
135, 294
136, 291
137, 293
138, 291
139, 289
140, 295
141, 293
142, 291
143, 292
144, 294
145, 293
146, 294
147, 291
148, 291
149, 293
150, 298
151, 295
152, 292
153, 292
154, 293
155, 295
156, 297
157, 299
158, 301
159, 306
160, 307
161, 307
162, 300
163, 297
164, 299
165, 296
166, 297
167, 297
168, 294
169, 296
170, 299
171, 299
172, 299
173, 297
174, 303
175, 319
176, 344
177, 388
178, 434
179, 413
180, 324
181, 235
182, 169
183, 190
184, 230
185, 267
186, 289
187, 302
188, 310
189, 313
190, 317
191, 318
192, 319
193, 324
194, 328
195, 327
196, 329
197, 330
198, 331
199, 333
200, 336
201, 339
202, 339
203, 341
204, 345
205, 346
206, 349
207, 352
208, 353
209, 354
210, 360
211, 360
212, 357
213, 354
214, 352
215, 350
216, 346
217, 342
218, 338
219, 332
220, 327
221, 323
222, 319
223, 316
224, 311
225, 309
226, 309
227, 305
228, 304
229, 301
230, 303
231, 305
232, 304
233, 305
234, 307
235, 307
236, 304
237, 304
238, 306
239, 309
240, 310
241, 308
242, 310
243, 308
244, 309
245, 309
246, 306
247, 311
248, 305
249, 304
250, 305
251, 304
252, 307
253, 306
254, 307
255, 306
256, 306
257, 308
258, 308
259, 309
260, 313
261, 308
262, 308
263, 312
264, 309
265, 311
266, 312
267, 311
268, 313
269, 312
270, 312
271, 313
272, 312
273, 312
274, 311
275, 309
276, 308
277, 309
278, 312
279, 314
280, 318
281, 321
282, 322
283, 324
284, 322
285, 315
