time,heartValue
0, 257
1, 332
2, 335
3, 336
4, 333
5, 331
6, 334
7, 333
8, 330
9, 333
10, 335
11, 337
12, 351
13, 369
14, 401
15, 440
16, 432
17, 370
18, 303
19, 245
20, 236
21, 270
22, 307
23, 331
24, 343
25, 352
26, 351
27, 357
28, 366
29, 364
30, 359
31, 360
32, 511
33, 340
34, 338
35, 337
36, 339
37, 340
38, 343
39, 341
40, 342
41, 345
42, 338
43, 332
44, 335
45, 336
46, 333
47, 331
48, 334
49, 333
50, 330
51, 333
52, 335
53, 337
54, 351
55, 369
56, 401
57, 440
58, 432
59, 370
60, 303
61, 245
62, 236
63, 270
64, 307
65, 331
66, 343
67, 352
68, 351
69, 357
70, 366
71, 364
72, 359
73, 360
74, 257
75, 362
76, 364
77, 366
78, 369
79, 368
80, 372
81, 373
82, 373
83, 379
84, 378
85, 379
86, 384
87, 385
88, 388
89, 389
90, 390
91, 390
92, 383
93, 388
94, 385
95, 374
96, 367
97, 362
98, 361
99, 355
100, 350
101, 349
102, 343
103, 337
104, 334
105, 331
106, 328
107, 331
108, 331
109, 333
110, 330
111, 329
112, 334
113, 330
114, 328
115, 328
116, 326
117, 325
118, 326
119, 322
120, 324
121, 324
122, 328
123, 328
124, 325
125, 321
126, 322
127, 322
128, 322
129, 322
130, 323
131, 325
132, 322
133, 326
134, 328
135, 331
136, 332
137, 330
138, 334
139, 331
140, 329
141, 331
142, 332
143, 333
144, 333
145, 330
146, 331
147, 330
148, 328
149, 328
150, 329
151, 327
152, 332
153, 326
154, 325
155, 325
156, 321
157, 319
158, 321
159, 318
160, 324
161, 319
162, 318
163, 326
164, 326
165, 328
166, 327
167, 326
168, 324
169, 323
170, 319
171, 324
172, 324
173, 323
174, 320
175, 319
176, 321
177, 325
178, 324
179, 328
180, 343
181, 363
182, 396
183, 430
184, 413
185, 341
186, 267
187, 208
188, 210
189, 248
190, 288
191, 305
192, 319
193, 324
194, 328
195, 326
196, 325
197, 330
198, 335
199, 336
200, 335
201, 337
202, 342
203, 342
204, 344
205, 345
206, 344
207, 351
208, 354
209, 353
210, 359
211, 365
212, 368
213, 367
214, 363
215, 363
216, 370
217, 367
218, 363
219, 360
220, 356
221, 350
222, 344
223, 341
224, 336
225, 337
226, 326
227, 319
228, 317
229, 321
230, 314
231, 311
232, 312
233, 314
234, 313
235, 314
236, 313
237, 318
238, 320
239, 319
240, 320
241, 322
242, 324
243, 330
244, 326
245, 331
246, 330
247, 332
248, 333
249, 331
250, 330
251, 328
252, 328
253, 332
254, 326
255, 326
256, 326
257, 322
258, 322
259, 322
260, 320
261, 319
262, 320
263, 319
264, 321
265, 319
266, 319
267, 320
268, 320
269, 324
270, 324
271, 322
272, 322
273, 319
274, 322
275, 321
276, 318
277, 325
278, 326
279, 326
280, 328
281, 328
282, 329
283, 333
284, 326
285, 322
286, 321
287, 322
288, 321
289, 315
290, 317
291, 320
292, 315
293, 317
294, 326
295, 325
296, 330
297, 327
298, 317
299, 314
300, 310
301, 313
302, 315
303, 317
304, 318
305, 316
306, 316
307, 320
308, 320
309, 321
310, 329
311, 343
312, 377
313, 415
314, 427
315, 376
316, 296
317, 236
318, 205
319, 231
320, 275
321, 299
322, 321
323, 335
324, 338
325, 340
326, 344
327, 352
328, 352
329, 348
330, 347
331, 352
332, 352
333, 354
334, 353
335, 358
336, 360
337, 356
338, 360
339, 366
340, 362
341, 365
342, 368
343, 374
344, 371
345, 370
346, 373
347, 373
348, 370
349, 368
350, 365
351, 364
352, 361
353, 354
354, 350
355, 348
356, 351
357, 348
358, 340
359, 333
360, 333
361, 327
362, 324
363, 325
364, 329
365, 329
366, 320
