time,heartValue
0, 257
1, 360
2, 353
3, 351
4, 345
5, 341
6, 341
7, 335
8, 333
9, 335
10, 334
11, 336
12, 336
13, 335
14, 335
15, 336
16, 336
17, 336
18, 335
19, 343
20, 341
21, 340
22, 343
23, 343
24, 343
25, 339
26, 337
27, 336
28, 338
29, 335
30, 335
31, 336
32, 335
33, 334
34, 333
35, 33279
36, 385
37, 385
38, 382
39, 374
40, 371
41, 368
42, 362
43, 360
44, 353
45, 351
46, 345
47, 341
48, 341
49, 335
50, 333
51, 335
52, 334
53, 336
54, 336
55, 335
56, 335
57, 336
58, 336
59, 336
60, 335
61, 343
62, 341
63, 340
64, 343
65, 343
66, 343
67, 339
68, 337
69, 336
70, 338
71, 335
72, 335
73, 336
74, 335
75, 334
76, 333
77, 64769
78, 327
79, 332
80, 327
81, 326
82, 326
83, 326
84, 328
85, 329
86, 326
87, 325
88, 321
89, 322
90, 326
91, 326
92, 326
93, 324
94, 321
95, 323
96, 327
97, 328
98, 328
99, 330
100, 333
101, 328
102, 323
103, 317
104, 313
105, 319
106, 320
107, 316
108, 318
109, 314
110, 317
111, 316
112, 318
113, 329
114, 353
115, 383
116, 418
117, 419
118, 363
119, 285
120, 216
121, 195
122, 237
123, 271
124, 301
125, 317
126, 328
127, 332
128, 332
129, 338
130, 340
131, 339
132, 343
133, 346
134, 345
135, 344
136, 338
137, 346
138, 354
139, 352
140, 352
141, 354
142, 355
143, 360
144, 364
145, 366
146, 368
147, 368
148, 370
149, 368
150, 368
151, 369
152, 370
153, 367
154, 364
155, 366
156, 362
157, 349
158, 340
159, 336
160, 334
161, 334
162, 328
163, 321
164, 321
165, 321
166, 321
167, 322
168, 319
169, 317
170, 320
171, 319
172, 321
173, 326
174, 325
175, 323
176, 323
177, 323
178, 321
179, 317
180, 317
181, 319
182, 318
183, 315
184, 314
185, 313
186, 315
187, 312
188, 313
189, 309
190, 312
191, 311
192, 309
193, 311
194, 311
195, 312
196, 317
197, 314
198, 315
199, 319
200, 316
201, 316
202, 316
203, 312
204, 315
205, 314
206, 314
207, 318
208, 314
209, 312
210, 315
211, 317
212, 319
213, 316
214, 318
215, 321
216, 324
217, 320
218, 319
219, 320
220, 321
221, 322
222, 324
223, 324
224, 319
225, 321
226, 320
227, 316
228, 321
229, 322
230, 324
231, 324
232, 322
233, 323
234, 333
235, 341
236, 362
237, 392
238, 429
239, 431
240, 360
241, 283
242, 220
243, 208
244, 244
245, 279
246, 301
247, 317
248, 321
249, 325
250, 326
251, 328
252, 337
253, 335
254, 335
255, 337
256, 336
257, 339
258, 341
259, 340
260, 338
261, 340
262, 342
263, 341
264, 343
265, 349
266, 349
267, 350
268, 350
269, 351
270, 352
271, 359
272, 355
273, 355
274, 353
275, 347
276, 345
277, 342
278, 337
279, 332
280, 323
281, 318
282, 313
283, 308
284, 305
285, 306
286, 306
287, 308
288, 304
289, 304
290, 304
291, 305
292, 309
293, 307
294, 304
295, 303
296, 302
297, 304
298, 306
299, 307
300, 309
301, 310
302, 312
303, 316
304, 314
305, 315
306, 316
307, 315
308, 315
309, 318
310, 312
311, 312
312, 315
313, 314
314, 312
315, 313
316, 311
317, 312
318, 309
319, 310
320, 313
321, 316
322, 311
323, 313
324, 317
325, 314
326, 318
327, 318
328, 318
329, 325
330, 326
331, 327
332, 328
333, 328
334, 329
335, 328
336, 324
337, 327
338, 327
339, 326
340, 323
341, 319
342, 319
343, 319
344, 317
345, 317
346, 319
347, 320
348, 322
349, 324
350, 328
351, 327
352, 319
353, 320
354, 321
355, 315
356, 326
357, 324
358, 321
359, 320
360, 318
361, 318
362, 314
363, 321
364, 335
