time,heartValue
0, 257
1, 315
2, 319
3, 320
4, 322
5, 322
6, 320
7, 321
8, 323
9, 323
10, 328
11, 328
12, 329
13, 337
14, 341
15, 340
16, 341
17, 340
18, 338
19, 334
20, 332
21, 328
22, 331
23, 337
24, 342
25, 340
26, 345
27, 343
28, 345
29, 344
30, 348
31, 370
32, 396
33, 511
34, 308
35, 307
36, 313
37, 311
38, 309
39, 311
40, 311
41, 315
42, 317
43, 315
44, 319
45, 320
46, 322
47, 322
48, 320
49, 321
50, 323
51, 323
52, 328
53, 328
54, 329
55, 337
56, 341
57, 340
58, 341
59, 340
60, 338
61, 334
62, 332
63, 328
64, 331
65, 337
66, 342
67, 340
68, 345
69, 343
70, 345
71, 344
72, 348
73, 370
74, 396
75, 433
76, 349
77, 283
78, 234
79, 261
80, 307
81, 331
82, 349
83, 360
84, 364
85, 369
86, 369
87, 375
88, 377
89, 380
90, 378
91, 381
92, 383
93, 382
94, 386
95, 388
96, 389
97, 387
98, 395
99, 392
100, 395
101, 396
102, 399
103, 402
104, 404
105, 403
106, 407
107, 405
108, 403
109, 405
110, 406
111, 402
112, 403
113, 398
114, 394
115, 389
116, 385
117, 381
118, 378
119, 374
120, 375
121, 370
122, 371
123, 368
124, 368
125, 369
126, 368
127, 369
128, 371
129, 370
130, 370
131, 371
132, 368
133, 367
134, 365
135, 368
136, 364
137, 364
138, 366
139, 365
140, 364
141, 364
142, 363
143, 364
144, 364
145, 363
146, 366
147, 365
148, 363
149, 359
150, 362
151, 361
152, 362
153, 365
154, 362
155, 361
156, 361
157, 359
158, 355
159, 358
160, 358
161, 355
162, 357
163, 355
164, 357
165, 357
166, 354
167, 359
168, 359
169, 359
170, 357
171, 356
172, 354
173, 358
174, 359
175, 359
176, 354
177, 356
178, 359
179, 353
180, 355
181, 355
182, 356
183, 362
184, 361
185, 355
186, 352
187, 354
188, 354
189, 356
190, 356
191, 354
192, 352
193, 350
194, 355
195, 350
196, 348
197, 351
198, 364
199, 388
200, 425
201, 458
202, 434
203, 356
204, 281
205, 228
206, 243
207, 285
208, 312
209, 328
210, 342
211, 345
212, 347
213, 349
214, 351
215, 358
216, 357
217, 357
218, 356
219, 356
220, 360
221, 363
222, 359
223, 360
224, 363
225, 363
226, 360
227, 366
228, 369
229, 375
230, 377
231, 378
232, 377
233, 378
234, 376
235, 375
236, 374
237, 371
238, 367
239, 368
240, 361
241, 358
242, 354
243, 347
244, 341
245, 337
246, 334
247, 333
248, 328
249, 324
250, 324
251, 323
252, 323
253, 324
254, 319
255, 320
256, 320
257, 322
258, 322
259, 319
260, 320
261, 321
262, 322
263, 324
264, 321
265, 319
266, 321
267, 322
268, 320
269, 323
270, 321
271, 320
272, 320
273, 322
274, 325
275, 323
276, 324
277, 326
278, 323
279, 327
280, 328
281, 325
282, 322
283, 321
284, 319
285, 317
286, 319
287, 318
288, 314
289, 318
290, 320
291, 318
292, 316
293, 316
294, 314
295, 318
296, 319
297, 320
298, 323
299, 321
300, 320
301, 316
302, 315
303, 315
304, 317
305, 320
306, 322
307, 321
308, 325
309, 326
310, 325
311, 325
312, 327
313, 321
314, 314
315, 314
316, 318
317, 322
318, 320
319, 318
320, 316
321, 319
322, 319
323, 316
324, 320
325, 326
326, 336
327, 357
328, 391
329, 433
330, 420
331, 344
332, 268
333, 199
334, 210
335, 256
336, 293
337, 311
338, 321
339, 328
340, 332
341, 338
342, 338
343, 341
344, 346
345, 346
346, 345
347, 346
348, 354
349, 354
350, 354
351, 359
352, 357
353, 355
354, 357
355, 359
356, 365
357, 368
358, 367
359, 366
360, 367
361, 369
362, 374
363, 372
364, 371
365, 370
366, 367
367, 365
368, 360
369, 354
370, 348
371, 343
372, 340
373, 335
374, 328
375, 323
376, 319
377, 320
378, 318
379, 312
380, 311
381, 313
382, 315
383, 315
384, 318
385, 315
386, 319
387, 315
388, 315
389, 317
390, 319
391, 314
392, 313
393, 314
394, 310
395, 309
396, 311
397, 312
398, 313
399, 314
400, 310
401, 310
402, 314
403, 311
404, 308
405, 303
406, 300
407, 297
408, 299
409, 299
410, 300
411, 301
412, 302
413, 301
414, 301
415, 302
416, 303
417, 305
418, 306
419, 305
420, 309
421, 309
422, 309
423, 308
424, 307
425, 307
426, 308
427, 308
428, 310
429, 312
430, 314
431, 318
432, 315
433, 316
434, 318
435, 311
436, 313
437, 314
438, 315
439, 320
440, 322
441, 325
442, 327
443, 325
444, 322
445, 321
446, 323
447, 334
448, 350
449, 382
450, 420
451, 413
452, 347
453, 274
454, 205
455, 200
456, 240
457, 273
458, 300
459, 315
460, 326
461, 328
462, 331
463, 334
464, 331
465, 334
466, 338
467, 335
468, 343
469, 345
470, 342
471, 348
472, 346
473, 347
474, 354
475, 352
476, 359
477, 357
478, 356
479, 357
480, 359
481, 360
482, 361
483, 361
484, 364
485, 359
486, 355
487, 355
488, 355
489, 357
490, 352
491, 345
492, 339
493, 335
494, 334
495, 328
496, 317
497, 314
498, 308
499, 306
500, 312
501, 312
502, 311
503, 309
504, 308
505, 309
506, 309
507, 309
508, 310
509, 310
510, 313
511, 315
512, 315
513, 312
514, 319
515, 317
516, 315
517, 313
518, 314
519, 315
520, 312
521, 309
522, 310
523, 306
524, 310
525, 310
526, 307
527, 308
528, 307
529, 311
530, 313
531, 310
532, 313
533, 311
534, 308
535, 309
536, 307
537, 306
538, 307
539, 305
540, 308
541, 307
542, 307
543, 309
544, 313
545, 314
546, 313
547, 313
548, 316
549, 318
550, 314
551, 312
552, 310
553, 311
554, 314
555, 313
556, 316
557, 320
558, 321
559, 326
560, 325
561, 322
562, 319
563, 316
564, 316
565, 314
566, 318
567, 325
568, 323
569, 322
570, 324
571, 323
572, 325
573, 329
574, 345
575, 373
576, 409
577, 431
578, 394
579, 318
580, 254
581, 203
582, 227
583, 268
584, 298
585, 318
586, 331
587, 336
588, 342
589, 337
590, 343
591, 345
592, 342
593, 344
594, 348
595, 343
596, 345
597, 343
598, 345
599, 348
600, 349
601, 357
602, 359
603, 360
604, 368
605, 365
606, 362
607, 362
608, 366
609, 368
610, 365
611, 366
612, 367
613, 364
614, 367
615, 365
616, 360
617, 356
618, 352
619, 346
620, 341
621, 331
622, 326
623, 327
624, 320
625, 324
626, 318
627, 314
628, 319
629, 323
630, 322
631, 325
632, 325
633, 325
634, 326
635, 324
636, 327
637, 327
638, 328
639, 326
640, 329
641, 336
642, 331
643, 328
644, 334
645, 328
646, 327
647, 329
648, 329
649, 330
650, 332
651, 330
652, 332
653, 328
654, 323
655, 326
656, 325
657, 324
658, 326
659, 326
660, 326
661, 325
662, 325
663, 323
664, 322
665, 322
666, 317
667, 318
668, 320
669, 320
670, 317
671, 317
672, 319
673, 322
674, 322
675, 320
676, 321
677, 321
678, 319
679, 320
680, 318
681, 320
682, 320
683, 322
684, 325
685, 324
686, 323
687, 326
688, 326
689, 331
690, 326
691, 318
692, 321
693, 317
694, 323
695, 324
696, 317
697, 325
698, 326
699, 326
700, 323
701, 316
702, 324
703, 336
704, 348
705, 378
706, 418
707, 425
708, 371
709, 298
710, 238
711, 206
712, 236
713, 277
714, 306
715, 317
716, 332
717, 337
718, 338
719, 344
720, 343
721, 348
722, 352
723, 351
724, 350
725, 347
726, 352
727, 356
728, 352
729, 352
730, 351
731, 350
732, 350
733, 348
734, 352
735, 356
736, 359
737, 360
738, 359
739, 358
740, 361
741, 359
742, 361
743, 360
744, 354
745, 353
746, 350
747, 344
748, 342
749, 340
750, 337
751, 333
752, 331
753, 328
754, 325
755, 318
756, 314
757, 316
758, 317
759, 322
760, 321
761, 317
762, 315
763, 317
764, 318
765, 319
766, 322
767, 323
768, 322
769, 319
770, 317
771, 317
772, 320
773, 317
774, 320
775, 316
776, 317
777, 319
778, 317
779, 313
780, 314
781, 312
782, 308
783, 308
784, 307
785, 309
786, 310
787, 306
788, 307
789, 307
790, 308
791, 308
792, 304
793, 307
794, 308
795, 309
796, 305
797, 305
798, 307
799, 309
800, 307
801, 304
802, 300
803, 305
804, 302
805, 299
806, 306
807, 311
808, 307
809, 309
810, 312
811, 314
812, 312
813, 309
814, 310
815, 310
816, 309
817, 314
818, 313
819, 307
820, 304
821, 306
822, 306
823, 305
824, 303
825, 302
826, 304
827, 301
828, 305
829, 302
