;
302.564, 178.375
307.047, 176.113
312.366, 176.135
317.611, 177.103
322.507, 179.302
331.615, 180.673
336.063, 179.598
340.713, 179.52
345.053, 180.154
348.209, 182.522
326.462, 184.403
326.404, 188.795
326.391, 193.169
326.391, 197.67
320.564, 199.985
323.076, 201.069
325.719, 201.816
328.409, 201.479
331.073, 200.561
309.588, 183.212
312.756, 181.921
316.111, 182.118
318.869, 184.515
315.664, 184.817
312.329, 184.501
333.234, 185.796
335.951, 184.194
339.306, 184.506
342.076, 186.347
339.157, 187.019
335.852, 186.674
316.651, 208.446
320.635, 206.827
324.292, 205.924
326.218, 206.458
328.166, 205.985
331.022, 207.238
333.659, 209.481
330.734, 210.914
327.733, 211.215
325.85, 211.322
323.802, 211.089
320.426, 210.326
318.529, 208.581
324.06, 207.579
326.082, 207.813
328.048, 207.637
332.077, 209.175
327.95, 208.648
326.099, 208.695
324.089, 208.377
;
268.04, 183.034
272.407, 181.382
276.951, 181.279
281.314, 181.865
285.391, 183.394
292.708, 183.987
296.494, 183.188
300.377, 183.215
303.828, 184.095
305.807, 186.589
288.771, 187.403
288.829, 190.644
288.932, 193.933
289.023, 197.388
283.393, 199.945
285.486, 200.54
287.602, 201.035
289.684, 200.943
291.602, 200.365
273.206, 187.033
276.051, 186.003
278.878, 186.013
280.995, 187.662
278.594, 188.112
275.757, 187.997
293.809, 188.659
296.344, 187.497
298.976, 187.844
300.912, 189.298
298.743, 189.866
296.134, 189.489
278.461, 207.401
282.328, 205.979
285.373, 205.146
287.158, 205.589
288.853, 205.309
290.786, 206.308
292.579, 208.145
290.15, 208.837
288.114, 208.703
286.423, 208.814
284.502, 208.805
281.674, 208.597
279.844, 207.306
285.067, 206.684
286.993, 206.778
288.71, 206.71
291.432, 207.869
288.409, 206.554
286.727, 206.678
284.846, 206.633
;
265.627, 182.25
270.065, 180.335
274.673, 179.858
279.422, 180.188
283.972, 181.777
292.78, 182.785
296.682, 182.011
300.828, 182.197
304.612, 182.753
307.177, 185.049
288.342, 186.179
288.517, 189.956
288.78, 193.696
289.025, 197.603
282.956, 199.879
285.325, 200.581
287.786, 201.19
290.155, 200.904
292.397, 200.19
271.754, 185.744
274.857, 184.709
277.775, 184.67
280.258, 186.385
277.466, 186.685
274.573, 186.518
294.237, 187.378
296.895, 186.293
299.639, 186.587
301.896, 187.983
299.435, 188.46
296.726, 188.101
277.746, 207.269
281.749, 205.843
285.366, 205.125
287.613, 205.66
289.757, 205.239
292.428, 206.05
294.425, 207.8
291.855, 209.513
289.049, 210.161
286.904, 210.355
284.54, 210.155
281.22, 209.405
279.251, 207.406
285.085, 206.398
287.407, 206.63
289.576, 206.493
293.102, 207.67
289.356, 207.887
287.223, 208.035
284.89, 207.807
;
264.795, 181.433
269.002, 179.371
273.767, 179.015
278.535, 179.525
283.054, 181.31
291.688, 182.168
295.648, 181.15
299.967, 181.202
303.756, 181.905
306.155, 184.425
287.139, 185.39
287.228, 189.018
287.416, 192.657
287.557, 196.484
281.435, 198.866
283.852, 199.614
286.408, 200.205
288.882, 199.883
291.131, 199.068
270.709, 185.301
273.551, 184.089
276.595, 184.02
279.093, 185.795
276.34, 186.225
273.294, 186.171
292.956, 186.795
295.637, 185.6
298.529, 185.962
300.808, 187.607
298.301, 188.056
295.429, 187.624
276.277, 206.825
280.351, 205.179
284.018, 204.242
286.182, 204.723
288.222, 204.296
290.607, 205.359
292.596, 207.422
289.93, 209.045
287.393, 209.327
285.39, 209.489
283.146, 209.45
279.749, 208.845
277.854, 206.823
283.75, 205.733
286.006, 205.891
288.064, 205.688
291.25, 207.263
287.684, 206.873
285.67, 207.107
283.454, 206.968
;
264.645, 181.421
269.268, 179.361
274.401, 179.396
279.427, 180.223
284.367, 181.966
292.825, 182.918
297.463, 181.881
302.275, 181.808
306.844, 182.444
310.275, 184.726
288.295, 186.402
288.297, 190.157
288.38, 193.956
288.414, 197.902
282.592, 200.62
284.984, 201.346
287.435, 201.934
290.056, 201.694
292.535, 200.973
270.956, 185.238
274.134, 184.093
277.375, 184.115
279.971, 186.275
276.975, 186.751
273.779, 186.548
295.103, 187.381
298.069, 185.906
301.265, 186.237
303.931, 187.871
301.089, 188.61
297.897, 188.317
277.909, 208.546
281.776, 207.15
285.535, 206.315
287.53, 206.839
289.395, 206.41
292.218, 207.418
294.827, 209.229
291.688, 210.821
288.753, 211.084
286.86, 211.186
284.795, 211.044
281.321, 210.318
279.622, 208.624
285.22, 207.981
287.315, 208.139
289.233, 208.011
293.291, 209.054
289.053, 208.322
287.199, 208.541
285.144, 208.306
;
264.525, 180.817
268.876, 178.912
273.715, 178.793
278.472, 179.501
283.234, 181.197
291.556, 182.009
295.799, 181.176
300.084, 181.108
304.107, 181.732
306.803, 184.072
287.249, 185.446
287.34, 189.349
287.503, 193.241
287.661, 197.263
281.636, 199.451
284.088, 200.236
286.605, 200.805
289.088, 200.497
291.346, 199.69
270.516, 184.668
273.474, 183.645
276.576, 183.678
279.1, 185.445
276.346, 185.929
273.225, 185.822
293.406, 186.434
296.12, 185.166
298.996, 185.446
301.461, 186.922
298.861, 187.586
295.97, 187.267
276.998, 206.73
281.133, 205.83
284.655, 205.196
286.57, 205.729
288.327, 205.278
290.833, 206.066
293.109, 207.368
290.344, 208.579
287.841, 208.912
286.046, 209.056
284.014, 209.008
280.664, 208.471
278.667, 206.83
284.361, 206.61
286.395, 206.82
288.208, 206.583
291.65, 207.241
288.09, 206.511
286.344, 206.699
284.331, 206.549
;
243.18, 149.047
260.423, 139.119
281.259, 138.812
301.452, 142.421
322.088, 147.77
357.66, 146.255
375.967, 139.99
394.415, 136.097
413.952, 134.754
429.77, 143.227
338.551, 162.65
338.608, 185.194
338.953, 207.295
339.18, 229.89
311.799, 238.948
325.101, 243.829
338.838, 246.871
352.114, 242.955
364.55, 237.09
264.171, 162.285
276.746, 153.244
292.47, 153.611
307.162, 165.166
291.77, 166.656
276.128, 167.567
368.564, 162.902
381.429, 150.311
396.672, 149.76
408.684, 157.239
397.665, 162.865
382.569, 163.158
301.861, 282.708
315.246, 275.63
328.123, 270.935
338.414, 273.631
347.875, 269.926
360.062, 272.592
371.346, 278.037
359.005, 284.85
347.936, 287.992
337.98, 289.59
326.999, 289.91
314.882, 287.655
309.409, 282.65
327.888, 280.631
338.389, 281.094
348.083, 279.405
363.765, 278.693
347.46, 273.411
337.953, 274.854
327.731, 274.722
;
243.071, 154.007
260.589, 142.432
282.702, 141.509
304.411, 144.64
325.58, 151.534
356.202, 149.044
375.086, 142.148
393.624, 138.26
412.751, 137.185
426.68, 147.443
340.445, 164.151
341.211, 187.242
342.313, 209.817
343.37, 232.831
317.802, 241.164
329.859, 245.572
342.105, 248.569
353.669, 244.548
364.66, 238.334
267.333, 165.847
278.932, 156.202
294.724, 156.085
309.388, 167.698
294.444, 170.075
278.826, 171.194
365.755, 165.309
377.512, 152.365
392.211, 151.303
404.223, 159.249
393.636, 165.646
379.175, 165.877
303.661, 281.676
318.831, 276.426
331.347, 271.949
341.855, 274.483
350.6, 270.728
360.801, 272.982
370.089, 276.554
359.059, 281.75
350.116, 284.624
340.637, 286.138
329.708, 286.379
317.865, 285.62
311.108, 281.754
331.246, 280.759
341.849, 281.244
351.027, 279.294
363.153, 277.612
349.361, 270.521
340.42, 272.131
330.092, 272.216
;
243.493, 148.033
260.878, 138.162
281.793, 138.24
301.983, 142.305
321.771, 148.874
354.985, 147.926
373.019, 141.687
390.984, 137.513
410.165, 135.83
425.588, 144.305
338.371, 162.087
338.297, 184.77
338.586, 207.097
338.557, 229.741
311.751, 238.632
324.328, 243.784
337.363, 246.816
349.922, 243.178
361.738, 237.371
264.651, 161.801
276.898, 153.454
291.894, 153.973
306.225, 165.119
291.246, 166.361
276.355, 167.249
365.99, 163.462
378.8, 151.785
393.477, 151.235
404.883, 158.562
394.307, 164.189
379.77, 164.088
300.604, 283.967
314.326, 276.487
326.729, 271.166
336.4, 274.376
345.451, 270.473
355.913, 274.302
366.154, 280.636
353.787, 284.536
344.211, 285.962
334.765, 287.226
324.482, 287.533
313.034, 286.923
307.872, 283.691
326.325, 281.505
336.23, 281.947
345.519, 280.619
358.456, 280.897
344.133, 270.327
335.073, 271.429
325.438, 271.402
;
242.731, 149.267
259.569, 138.275
280.831, 137.458
301.907, 141.246
322.778, 147.68
354.69, 146.189
373.243, 139.53
391.783, 135.822
410.88, 134.739
424.656, 144.913
338.708, 162.871
339.149, 186.7
340.01, 209.769
340.793, 233.572
313.52, 241.832
326.367, 246.577
339.641, 249.75
351.655, 245.565
362.969, 239.596
265.232, 162.799
276.862, 154.366
292.269, 154.531
306.859, 165.478
291.876, 167.18
276.58, 168.324
365.665, 163.155
378.346, 151.196
392.995, 150.665
404.231, 157.809
393.948, 163.797
379.379, 163.618
301.963, 283.261
315.968, 277.562
328.777, 273.293
338.358, 276.187
347.257, 272.35
357.499, 274.822
367.63, 278.896
356.033, 282.387
346.51, 284.057
337.381, 285.367
327.635, 285.537
315.614, 285.017
308.894, 282.788
328.557, 282.156
338.217, 282.466
347.416, 280.975
360.328, 279.163
346.429, 270.553
337.553, 272.112
328.235, 271.736
;
248.137, 146.166
264.633, 136.752
285.245, 136.59
304.78, 139.749
322.92, 147.555
358.637, 147.89
376.048, 142.003
393.857, 139.66
412.407, 139.211
425.628, 148.187
340.303, 166.134
340.285, 189.173
340.52, 211.647
340.657, 234.661
316.625, 244.795
327.831, 249.096
338.821, 251.765
349.582, 249.001
359.921, 244.124
268.624, 164.185
280.187, 154.687
295.828, 155.751
310.468, 168.924
294.764, 170.084
279.008, 170.241
364.966, 169.792
378.189, 156.751
393.721, 156.657
405.375, 165.457
394.44, 171.439
379.069, 170.974
302.065, 282.742
316.193, 276.265
328.931, 272.121
337.871, 275.268
346.196, 272.227
356.011, 276.535
364.161, 282.237
353.627, 284.847
344.143, 285.857
335.462, 286.282
325.909, 285.786
314.251, 284.16
309.182, 282.493
328.26, 282.073
337.577, 282.78
346.171, 281.805
356.799, 282.427
344.453, 270.512
336.017, 271.259
326.938, 270.738
;
245.554, 149.679
262.739, 139.941
283.447, 139.408
303.629, 142.443
324.081, 148.021
357.226, 146.739
375.878, 141.696
394.085, 138.726
412.99, 137.589
427.367, 146.946
340.396, 163.783
340.598, 187.299
341.209, 210.25
341.714, 233.828
314.823, 242.491
327.539, 247.053
340.728, 250.364
352.824, 246.013
364.361, 239.985
265.818, 162.421
277.921, 153.797
293.053, 154.311
308.337, 165.872
292.52, 166.59
277.502, 167.416
368.375, 164.36
380.659, 152.014
395.345, 151.138
407.385, 158.549
396.19, 163.97
381.74, 163.851
302.244, 284.155
316.234, 277.029
329.385, 272.811
339.749, 275.338
349.279, 271.534
359.355, 273.885
369.425, 279.814
357.736, 283.59
348.486, 285.838
338.307, 287.434
327.752, 287.772
315.608, 286.74
309.77, 283.866
329.115, 282.146
339.603, 282.332
349.479, 280.56
362.141, 280.392
348.368, 272.081
338.647, 273.842
328.473, 273.838
;
263.992, 181.9
268.432, 179.772
273.308, 179.326
278.22, 179.79
283.02, 181.341
290.676, 182.051
294.77, 181.309
298.904, 181.291
302.624, 181.845
304.929, 184.192
286.669, 185.369
286.88, 188.853
287.178, 192.276
287.436, 195.835
281.442, 198.217
283.777, 198.743
286.125, 199.196
288.393, 198.947
290.487, 198.226
269.775, 184.985
272.825, 183.859
275.985, 183.758
278.465, 185.64
275.703, 186.153
272.536, 186.033
292.02, 186.4
294.646, 185.083
297.54, 185.306
299.727, 186.771
297.389, 187.526
294.484, 187.186
276.386, 205.832
280.676, 204.411
284.029, 203.464
285.8, 203.87
287.277, 203.449
289.516, 204.337
291.332, 205.966
288.969, 207.492
286.655, 207.872
285.137, 208.055
283.277, 208.08
280.109, 207.776
277.975, 205.764
283.751, 204.93
285.62, 204.973
287.122, 204.808
289.997, 205.78
286.918, 205.495
285.406, 205.711
283.587, 205.729
;
265.25, 181.706
269.432, 179.971
273.942, 179.995
278.398, 180.567
282.511, 182.281
289.912, 182.998
293.689, 182.023
297.506, 181.72
300.976, 182.252
303.039, 184.625
286.086, 186.065
286.232, 189.532
286.489, 192.964
286.743, 196.503
280.785, 198.325
282.977, 199.153
285.308, 199.893
287.575, 199.541
289.58, 198.685
270.488, 185.191
273.376, 184.1
276.238, 184.142
278.435, 185.998
275.904, 186.303
273.049, 186.122
291.049, 186.91
293.566, 185.47
296.256, 185.749
298.221, 187.295
296.125, 187.892
293.513, 187.595
275.457, 204.041
279.751, 203.362
283.159, 203.099
285.013, 203.552
286.923, 203.227
289.207, 203.742
291.233, 204.903
288.623, 206.618
286.211, 206.901
284.272, 207.029
282.32, 206.845
279.188, 206.117
276.892, 204.176
282.845, 204.387
284.842, 204.552
286.765, 204.432
289.945, 204.883
286.501, 204.835
284.626, 204.943
282.689, 204.795
;
242.703, 147.377
259.806, 138.439
280.092, 138.649
299.548, 142.239
319.352, 147.855
354.858, 147.104
373.009, 140.818
390.601, 137.052
409.024, 135.239
423.782, 142.924
336.125, 162.931
336.142, 185.541
336.49, 207.816
336.624, 230.759
311.262, 238.428
323.507, 243.482
336.557, 246.324
348.797, 242.604
360.588, 236.581
264.264, 161.491
276.054, 153.195
291.625, 153.43
306.211, 164.734
291.359, 166.068
275.855, 166.996
364.279, 162.761
377.004, 150.514
391.936, 149.756
403.336, 156.997
393.005, 162.916
378.083, 163.006
299.02, 277.73
312.719, 272.334
325.971, 268.368
336.166, 271.116
345.687, 267.368
357.433, 269.878
367.764, 274.863
355.832, 283.245
344.826, 287.686
334.674, 289.085
323.755, 288.999
311.678, 285.532
306.356, 278.493
325.756, 277.764
336.19, 278.383
346.021, 276.546
359.885, 275.845
344.493, 272.384
334.801, 274.193
324.64, 273.726
;
261.667, 181.073
265.848, 178.667
270.72, 178.233
275.706, 178.361
280.576, 179.94
289.746, 180.648
293.558, 179.764
297.591, 179.74
301.378, 180.231
304.097, 182.181
285.175, 184.577
