time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,265.313,204.603,275.821,189.945,294.691,184.98,313.835,187.339,330.863,195.519,350.899,194.52,369.964,182.977,391.894,178.039,413.756,181.769,427,198.144,342.696,214.17,343.021,230.563,343.368,246.592,343.618,263.093,326.453,281.139,335.827,283.14,345.547,284.709,355.264,282.119,364.472,279.75,283.886,224.951,293.585,220,305.372,219.025,317.587,223.778,305.759,227.357,293.986,228.421,370.638,220.276,383.578,214.749,395.955,214.238,406.446,218.311,396.243,222.906,383.388,222.614,312.911,317.999,325.531,307.279,337.135,300.226,346.643,302.578,355.588,299.386,367.776,304.59,382.245,314.289,368.468,320.893,357.41,323.237,347.72,324.602,337.806,324.731,326.28,324.265,318.973,317.265,337.846,312.107,347.162,311.862,356.582,310.859,375.555,313.9,356,309.793,346.722,310.942,337.58,311.226
2,263.712,206.146,273.189,190.16,292.151,185.838,311.265,188.576,328.932,196.535,351.314,194.563,370.224,184.159,391.247,179.184,412.615,182.697,425.911,197.453,342.143,215.373,342.916,231.701,343.772,247.893,344.644,264.533,327.398,282.531,336.544,283.578,345.685,284.975,355.056,282.413,364.17,280.463,283.151,224.895,292.678,219.869,304.529,219.271,316.264,224.535,304.678,227.502,292.948,228.353,371.016,220.91,383.256,214.572,395.515,214.044,406.074,218.32,396.292,222.615,383.683,222.731,313.464,317.207,325.846,306.917,337.86,300.531,346.821,302.849,355.584,299.687,367.918,304.644,381.908,313.459,368.216,320.387,356.884,323.245,347.357,324.886,338,324.799,326.145,323.756,319.41,316.802,338.504,312.121,347.279,311.8,356.475,310.78,375.046,313.185,355.579,309.658,346.48,310.991,337.843,311.317
3,262.316,204.532,272.695,189.802,291.364,185.093,310.649,187.369,328.331,194.595,351.769,193.212,370.583,182.882,391.922,177.755,413.53,181.021,427.156,195.716,341.905,214.409,342.415,230.245,342.924,245.88,343.345,262.12,326.664,280.951,335.955,282.614,345.411,283.875,354.84,281.39,364.087,278.729,282.616,225.418,291.656,219.711,304.165,218.751,315.894,224.126,304.579,227.756,292.157,228.992,371.671,219.99,383.253,213.966,395.781,213.653,406.62,218.054,396.457,222.431,383.672,222.502,311.866,317.131,324.012,306.19,336.609,299.29,345.966,301.481,354.454,298.254,366.999,303.169,381.461,312.657,367.697,319.047,356.26,321.663,346.938,323.103,337.167,323.485,324.846,323.145,317.605,315.992,337.125,311.485,346.419,311.368,355.536,310.3,374.397,312.486,355.171,308.701,346.045,309.847,336.985,310.234
4,262.803,206.516,271.371,189.736,289.64,184.533,308.448,186.344,326.206,193.006,352.144,190.898,370.383,180.864,391.048,176.042,412.172,179.738,424.376,195.539,341.112,213.064,341.959,228.221,342.869,243.465,343.729,259.302,327.435,279.601,336.429,281.224,345.576,282.454,354.544,280.008,363.166,277.537,282.668,224.259,291.881,218.475,303.789,217.854,315.482,222.952,304.159,225.973,292.468,227.1,370.761,218.825,382.027,212.663,394.096,212.153,404.839,216.785,394.954,220.595,382.501,220.612,313.067,318.072,324.727,307.236,337.462,300.385,346.6,302.322,355.636,299.096,367.561,303.857,380.492,313.246,368.329,320.284,357.292,322.932,347.484,324.525,338.141,325.017,325.326,324.373,318.557,317.081,337.958,311.566,347.058,311.552,356.553,310.019,374.091,312.734,356.045,308.978,346.679,310.522,337.843,311.096
5,260.033,206.323,268.968,188.847,288.299,182.512,307.93,184.503,325.909,191.543,350.472,189.492,368.568,179.076,389.796,174.206,411.424,178.499,424.311,194.945,339.662,212.776,340.661,228.528,341.655,244.018,342.737,260.08,325.566,279.254,335.076,280.313,344.247,281.296,353.463,278.891,362.585,276.607,280.199,223.8,289.593,218.282,301.533,217.215,313.029,222.74,302.164,226.363,290.32,227.495,369.183,218.063,380.525,211.322,392.662,210.9,403.222,215.335,393.565,220.028,381.026,220.421,311.927,317.033,323.591,305.378,336.598,297.666,345.591,299.686,354.39,296.508,367.314,302.277,379.878,311.747,368.217,321.926,356.501,327.219,346.59,328.925,336.686,328.983,323.999,327.248,318.445,316.225,337.284,310.713,346.186,310.705,355.434,309.413,372.308,311.529,354.914,312.022,345.507,313.7,336.561,313.921
6,259.116,206.205,268.221,189.169,286.973,183.479,306.564,185.039,324.758,192.123,349.656,189.576,368.086,179.551,388.944,174.574,410.633,178.345,423.479,194.447,338.686,212.684,339.466,228.315,340.151,243.44,341.013,259.393,324.111,278.715,333.574,279.649,342.678,280.807,352.163,278.384,361.572,276.343,279.417,223.97,288.408,218.048,300.446,216.738,312.186,222.102,301.528,226.078,289.398,227.463,368.338,217.979,379.707,210.984,392.223,210.771,402.646,215.655,392.891,220.52,380.047,220.514,309.964,315.575,321.435,304.004,334.22,296.515,344.301,298.676,353.593,295.292,366.241,300.914,379.368,310.423,367.319,320.151,355.831,325.357,345.559,327.306,334.728,327.281,322.137,325.404,316.697,314.59,334.986,310.251,345.042,310.052,354.798,308.669,372.582,310.324,354.211,309.699,344.343,311.592,334.451,311.866
7,262.862,204.253,272.206,187.292,291.392,181.444,310.356,183.434,328.21,190.831,354.471,189.109,372.587,178.152,393.512,173.523,414.562,177.752,425.612,195.089,343.427,212.304,344.283,227.187,345.101,241.767,345.969,257.23,328.066,277.741,337.675,279.212,347.448,280.393,356.608,278.307,365.711,275.882,283.303,222.226,292.672,215.83,304.824,214.901,316.75,221.181,305.279,224.879,293.004,225.827,372.102,217.33,383.429,210.247,395.879,209.929,406.126,215.47,396.408,219.855,383.893,219.887,313.12,316.01,325.351,305.017,339.42,297.639,348.293,299.959,356.623,296.629,369.572,302.45,382.554,311.738,370.522,323.555,358.869,328.455,349.404,330.018,339.778,329.956,326.279,327.278,319.907,315.213,339.803,310.208,348.744,310.342,357.56,309.059,375.115,311.851,357.473,312.943,348.646,314.632,339.756,314.406
8,267.535,204.719,276.643,187.416,295.654,181.658,314.963,183.818,332.807,191.297,356.494,189.779,374.731,179.222,396.197,174.613,418.081,179.62,429.229,197.982,345.906,211.608,346.703,226.851,347.483,242.186,348.35,258.15,330.369,277.347,339.936,279.156,349.408,280.611,359.04,278.374,368.577,275.64,286.709,221.496,296.134,216.133,307.957,215.378,319.427,220.876,308.241,224.173,296.616,225.263,375.151,217.719,386.312,211.393,398.804,211.087,409.365,215.826,399.538,220.407,386.926,220.294,315.824,314.342,327.347,304.819,340.596,298.403,350.58,301.063,359.616,297.748,372.452,302.985,385.626,311.161,373.289,322.354,361.668,327.446,351.741,328.814,341.027,328.276,327.773,325.766,321.768,313.713,341.029,310.732,350.939,311.426,360.43,310.094,378.697,310.9,360.49,311.713,350.953,313.354,340.942,312.506
9,267.596,206.532,275.702,187.56,295.13,181.068,315.351,182.925,334.268,190.803,357.207,189.06,375.808,178.868,397.184,174.538,419.343,179.825,430.089,198.65,346.845,211.361,347.359,226.609,347.88,241.385,348.442,257.03,331.065,276.028,340.703,277.44,350.121,278.545,359.539,276.297,369.07,273.83,287.678,221.541,296.72,215.621,308.724,214.76,320.153,220.638,309.287,223.941,297.393,225.071,375.659,217.423,386.719,210.367,399.204,210.087,409.16,215.459,399.849,219.85,387.142,219.727,318.88,315.311,329.467,302.842,342.416,294.968,351.733,297.202,360.358,293.879,372.746,300.218,384.444,310.826,373.518,322.026,362.266,326.958,352.757,328.488,342.682,328.424,329.947,325.78,325.689,313.993,342.814,307.407,352.095,307.492,361.059,306.316,376.628,310.277,361.105,311.462,352.004,312.991,342.77,312.689
10,267.905,202.327,278.058,186.539,297.061,181.778,315.838,183.775,333.543,191.548,357.66,191.051,375.534,179.859,396.466,175.162,418.019,179.129,430.025,196.837,347.378,212.832,348.336,228.117,349.489,243.163,350.624,258.974,332.104,277.618,342.096,278.725,351.732,280.159,360.797,277.881,370.05,275.693,287.179,221.96,296.685,216.587,308.403,215.88,319.336,221.824,308.792,224.795,297.127,225.49,376.202,218.325,387.363,212.02,399.42,211.327,409.823,216.049,400.169,220.072,387.936,220.264,316.051,314.2,328.365,303.055,342.436,295.308,352.614,297.391,361.857,294.213,375.078,299.969,388.077,309.406,376.016,321.417,363.651,326.45,353.437,328.328,342.709,328.567,329,325.956,322.622,313.486,342.994,306.281,352.987,306.228,362.653,304.905,380.509,309.369,362.381,312.413,352.701,314.292,342.683,314.559
11,267.931,206.567,276.577,188.416,296.431,182.019,316.443,183.944,334.75,191.628,356.356,190.038,375.02,179.077,396.796,174.702,419.127,179.589,431.114,197.074,347.55,211.658,348.509,226.255,349.419,240.571,350.249,255.878,332.639,276.143,341.904,277.472,351.281,278.781,360.607,276.748,369.612,274.416,287.237,222.356,297.284,216.424,308.815,215.391,320.66,221.162,309.277,224.513,297.604,225.575,375.256,218.005,387.171,211.423,399.474,211.082,409.85,215.869,399.831,220.398,387.335,220.356,315.712,313.977,327.859,302.239,342.072,295.176,351.435,297.324,360.417,294.42,373.493,300.173,386.592,309.504,374.12,319.506,362.061,323.527,352.269,324.836,342.063,324.937,328.545,322.909,321.68,312.601,342.289,306.206,351.949,306.501,361.09,305.38,379.279,308.963,361.117,309.131,351.809,310.581,342.209,310.785
12,267.613,205.909,275.9,188.332,294.472,181.759,313.932,183.28,331.76,190.613,356.201,189.306,375.018,178.961,396.52,174.522,418.328,180.587,428.921,199.301,346.345,211.307,347.307,226.659,348.351,241.666,349.308,257.267,331.141,276.041,340.641,277.493,350.274,278.959,359.377,276.797,368.673,274.457,287.423,221.841,296.293,215.898,308.466,215.172,319.864,220.99,308.758,224.352,296.75,225.368,374.54,218.065,385.857,211.473,398.287,211.069,408.553,216.373,399.222,220.611,386.559,220.676,314.775,312.208,327.096,302.196,340.181,295.499,350.191,297.937,359.319,294.832,372.002,300.359,384.887,309.72,372.365,317.747,360.521,321.121,350.697,322.551,340.205,322.308,327.365,320.251,321.048,311.419,340.469,306.88,350.312,307.359,359.899,306.439,378.097,309.245,359.707,307.481,350.083,308.65,340.257,308.425
13,268.109,203.448,277.712,187.008,296.536,181.346,316.023,183.009,333.725,191.235,357.345,190.189,375.429,179.19,397.034,174.599,418.53,178.834,430.302,196.095,347.824,212.47,348.785,227.341,349.69,242.19,350.703,257.766,332.59,277.328,342.313,278.526,351.768,279.895,361.111,277.865,370.355,275.587,286.986,222.374,296.418,216.472,308.542,215.88,320.638,222.121,308.716,225.17,296.636,225.911,375.637,218.587,386.936,211.562,399.79,210.678,410.078,215.968,400.421,220.563,387.456,220.629,315.251,312.85,328.257,302.814,342.11,295.758,352.374,298.261,361.652,295.056,374.386,300.337,387.807,309.484,374.749,318.494,362.746,322.757,352.633,324.351,341.796,324.197,328.81,322.195,321.657,312.171,342.265,307.46,352.638,308.083,362.334,306.816,380.344,309.117,361.913,308.112,352.139,309.757,341.947,309.601
14,268.453,205.295,277.132,187.242,296.089,180.922,315.566,182.324,333.732,190.522,358.749,189.446,376.836,178.877,398.083,174.733,419.652,180.646,430.465,199.381,347.738,211.558,348.529,226.827,349.313,241.825,350.158,257.514,331.714,276.231,341.621,277.579,351.345,279.169,360.62,276.79,370.004,274.725,287.678,221.173,297.264,215.176,309.378,214.633,321.104,220.574,309.819,223.986,297.717,224.992,375.445,218,386.534,211.142,398.991,210.783,409.252,216.073,399.858,220.534,387.193,220.569,316.03,312.779,327.988,302.191,341.962,295.088,351.928,297.529,361.535,294.266,373.955,300.059,386.438,309.615,374.389,319.582,362.879,324.39,352.451,325.899,341.781,325.603,328.4,322.845,321.921,312.144,342.272,306.599,352.184,306.78,362.196,305.836,379.609,309.491,361.879,310.075,351.744,311.745,341.813,311.425
15,266.936,202.127,276.936,186.372,296.247,181.05,315.935,182.865,333.919,190.523,358.747,188.81,377.259,179.117,398.106,175.344,419.042,179.773,430.909,195.989,347.838,211.835,348.452,226.609,349.252,241.187,350.078,256.4,332.366,276.969,342.004,277.991,351.409,279.124,360.571,277.198,369.493,275.395,286.902,221.785,297.059,215.884,309.014,214.946,320.424,220.481,309.183,224.164,297.277,225.166,376.239,217.803,387.708,211.427,400.051,211.255,410.393,216.474,400.667,220.6,388.249,220.47,316.536,314.915,328.509,303.211,342.935,295.945,351.846,298.396,360.077,295.285,373.179,301.53,385.949,311.7,373.816,321.152,361.7,324.73,352.607,325.812,342.8,325.617,329.041,323.924,322.595,314.134,343.169,309.026,352.142,309.391,360.82,308.266,378.958,311.342,360.74,310.203,352.02,311.212,342.957,310.879
16,266.947,206.523,275.98,189.22,294.852,182.815,314.399,183.907,332.585,190.661,357.96,189.46,376.719,179.665,397.832,175.517,418.922,180.582,429.677,197.898,347.523,211.203,348.513,226.495,349.53,241.392,350.616,257.22,332.302,276.844,342.03,278.574,351.528,280.212,360.758,277.787,369.782,275.103,286.93,222.362,296.454,216.54,308.472,215.487,320.319,221.169,309.084,224.771,297.066,225.99,375.731,218.08,387.612,211.4,399.729,211.369,409.924,216.629,400.446,220.963,387.946,220.769,316.237,313.543,329.08,302.811,343.189,295.861,352.067,298.048,361.1,295.182,373.949,300.454,387.419,309.39,374.692,319.616,362.717,323.638,352.906,325.145,343.174,324.863,329.789,322.753,322.497,312.775,343.406,307.573,352.358,307.833,361.756,306.76,380.284,309.243,361.863,309.823,352.361,311.229,343.423,311.21
