time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,227.23,203.39,236.462,185.353,256.033,178.498,276.489,180.365,296.592,187.302,324.895,186.211,343.562,175.119,365.947,169.857,388.178,173.484,402.797,188.455,312.716,211.693,313.2,228.189,313.715,244.378,314.392,261.271,295.698,280.745,305.889,282.751,316.338,283.604,326.929,280.807,337.136,277.39,248.774,220.317,258.8,214.705,271.611,213.926,283.835,220.039,271.717,223.079,259.16,224.025,345.464,215.73,357.223,208.38,369.943,207.588,380.908,212.147,370.77,216.895,357.797,217.375,280.363,319.46,292.833,307.902,306.474,300.329,317.455,302.806,327.599,299.036,341.678,303.841,355.839,313.421,342.266,321.699,329.648,326.342,318.209,328.211,306.692,328.204,293.946,327.148,287.138,318.644,306.92,312.489,318.015,312.913,328.687,311.048,348.84,313.148,328.438,311.647,317.631,313.766,306.708,313.781
2,228.011,201.186,238.029,183.133,258.172,177.293,279.453,179.743,298.538,187.955,323.486,186.693,343.177,175.315,365.998,169.898,388.491,172.772,404.832,187.558,312.885,209.743,313.311,226.618,313.675,243.089,314.299,260.439,296.773,280.797,306.49,282.197,316.318,283.229,326.554,280.692,336.697,277.957,250.559,219.577,260.647,213.901,273.084,213.267,284.921,218.949,273.053,222.173,260.885,223.11,346.196,214.348,357.429,207.922,370.067,207.436,381.181,211.981,370.854,216.036,358.155,216.222,280.841,318.473,293.395,307.971,306.671,300.65,317.278,303.166,326.81,299.392,340.807,304.162,356.161,313.438,341.426,321.413,328.821,325.566,317.932,327.352,306.823,327.474,294.573,326.456,287.207,317.832,306.859,313.18,317.559,313.108,327.784,311.598,348.38,313.342,327.772,310.393,317.526,312.086,307.023,312.264
3,226.883,205.293,235.364,186.057,255.339,178.356,276.305,180.286,296.8,188.259,325.097,186.325,344.125,175.084,366.651,170.151,388.9,174.069,403.29,190.155,312.852,211.415,313.365,228.11,313.83,244.243,314.524,261.301,296.674,280.916,306.569,282.641,316.611,283.356,326.851,280.925,336.986,277.717,248.637,220.017,259.245,214.352,271.699,213.635,284.146,219.928,271.904,222.735,259.311,223.458,344.685,215.567,356.802,208.027,369.448,207.296,380.611,211.925,370.265,216.606,357.298,216.917,281.358,319.309,294.117,308.293,307.52,300.95,317.971,303.34,327.66,299.791,341.381,304.633,355.904,313.622,342.16,321.307,329.77,325.076,318.957,326.693,308.063,326.631,295.104,325.962,287.596,318.417,307.927,312.636,318.474,312.862,328.645,311.338,349.268,313.094,328.707,310.682,318.441,312.343,307.957,312.301
4,228.466,203.953,236.902,184.499,257.135,178.014,277.923,180.178,298.439,188.277,323.886,186.165,343.929,175.102,366.335,169.98,388.94,173.926,403.975,189.594,312.838,210.278,313.345,226.854,313.756,242.939,314.418,259.898,296.024,280.199,306.165,281.958,316.447,282.803,326.751,280.375,336.793,277.637,249.646,220.08,259.433,214.217,271.815,213.65,284.414,219.285,272.175,222.024,259.999,223.007,345.684,215.137,357.544,208.281,370.109,207.772,381.687,212.472,370.866,216.489,358.047,216.614,281.696,318.001,293.741,307.661,307.302,300.769,317.662,303.518,327.105,300.005,341.301,305.006,356.687,313.221,341.68,321.089,328.922,324.445,318.462,325.712,307.449,325.399,294.674,324.234,287.668,317.437,307.648,312.349,318.209,313.015,328.138,311.604,349.729,312.966,327.96,310.616,317.849,312.122,307.547,311.793
5,228.885,202.16,238.384,184.391,257.956,177.369,278.554,179.769,297.698,187.683,326.769,184.91,345.932,174.031,368.134,169.639,389.644,174.725,403.632,189.812,313.761,210.671,314.197,227.046,314.539,243.142,315.132,260.099,297.037,280.266,306.969,282.214,317.121,283.034,327.428,280.638,337.358,277.453,250.495,219.34,260.481,213.829,272.845,213.067,284.867,219.418,273.22,221.908,261.055,222.612,345.677,215.491,357.401,208.012,369.918,207.406,381.031,212.285,370.738,216.292,357.839,216.601,282.853,319.445,295.094,308.096,308.921,300.88,318.227,303.329,327.449,299.974,341.161,305.221,355.048,314.449,341.537,322.014,328.96,325.783,318.729,327.047,308.874,326.977,295.945,326.243,288.72,318.264,309.23,312.984,318.806,313.351,328.402,312,348.249,313.984,327.793,311.069,318.142,312.715,308.611,312.845
6,229.366,201.342,238.163,183.678,257.422,177.696,277.591,179.416,297.446,186.484,327.877,185.137,346.795,174.931,368.52,169.892,390.476,173.449,405.143,187.906,314.009,210.482,314.563,227.615,315.109,244.254,315.805,261.671,297.378,280.509,307.294,282.212,317.465,283.114,327.697,280.51,337.997,277.297,250.522,219.264,260.758,213.825,273.357,213.102,285.806,219.247,273.562,222.246,261.059,222.987,346.332,214.982,358.615,207.695,371.207,206.91,382.364,211.311,372.045,216.019,359.128,216.474,283.024,318.764,295.311,307.925,308.673,300.745,318.703,303.045,327.772,299.604,341.583,304.568,356.065,313.586,342.388,321.5,330.013,325.27,319.581,326.95,309.031,326.865,296.475,326.233,289.266,318.092,308.983,313.071,319.112,313.293,328.728,311.72,348.821,313.283,328.768,310.657,319.051,312.235,308.925,312.164
7,230.483,200.658,240.079,182.886,260.22,177.487,281.435,180.309,301.097,188.547,325.461,186.937,344.547,175.612,366.968,170.309,389.378,173.577,404.125,189.158,314.991,210.496,315.608,226.739,316.211,242.742,317.078,259.586,298.033,279.344,307.952,281.752,318.401,283.106,328.779,280.577,338.824,277.266,250.919,219.108,261.459,213.635,273.707,213.082,285.713,218.428,273.914,221.769,261.828,222.602,346.555,214.596,358.402,207.945,371.091,207.301,382.311,212.115,371.979,216.418,359.043,216.721,282.897,319.091,295.313,308.14,308.659,301.3,318.857,303.909,328.658,300.521,342.016,305.654,356.497,314.79,343.003,321.915,330.731,324.771,319.962,326.157,309.107,326.07,296.558,325.215,289.173,318.053,308.862,313.041,319.196,313.442,329.409,312.286,349.699,314.371,329.555,310.874,319.217,312.277,308.979,312.408
8,230.842,201.146,240.478,183.463,260.407,177.493,281.102,179.314,299.96,187.119,328.429,186.048,347.499,175.163,369.37,170.155,391.257,174.215,404.682,190.314,315.661,209.759,316.223,226.607,316.701,243.083,317.512,260.509,299.295,280.098,309.084,281.871,318.908,282.918,329.228,280.462,339.209,277.332,252.637,219.258,262.884,213.87,275.607,213.252,287.286,218.735,275.638,222.483,263.083,223.284,348,214.741,360.242,208.049,372.896,207.647,383.453,212.083,373.457,216.742,360.766,216.977,283.833,317.631,296.514,306.646,310.069,299.675,320.561,302.313,330.62,298.693,344.539,303.676,358.971,312.414,345.695,321.385,333.169,324.447,322.138,326.199,310.974,326.199,297.821,325.501,290.202,316.931,310.592,311.777,321.119,311.944,331.744,310.317,351.925,311.953,331.689,310.166,321.033,312.014,310.619,311.927
9,230.878,202.89,240.391,184.336,261.155,177.497,282.066,179.693,302.441,187.317,327.542,187.246,346.974,175.32,370.235,170.529,392.846,175.133,407.279,190.896,317.438,210.139,318.263,226.61,319.07,242.817,320.105,260.031,301.935,280.331,311.665,281.524,321.567,282.223,331.348,280.019,341.283,277.322,254.252,218.866,264.312,213.424,276.783,212.919,288.842,219.127,276.607,222.258,264.446,222.603,349.397,215.838,360.615,208.45,373.219,207.617,384.367,212.678,374.047,216.881,361.199,217.348,285.714,318.032,298.822,306.401,312.863,299.149,322.846,301.907,332.052,298.093,345.442,303.46,359.27,312.78,345.927,320.763,333.931,324.073,323.522,325.609,312.865,325.868,299.501,324.957,292.043,317.142,313.068,311.906,323.281,312.175,332.987,310.667,352.233,312.142,332.778,309.596,322.96,311.346,312.862,311.237
10,231.971,204,240.75,185.074,261.152,177.437,282.822,179.347,303.117,187.664,330.475,186.71,349.108,174.784,371.973,169.962,393.804,174.611,406.903,191.043,318.878,210.387,319.299,226.756,319.678,242.706,320.478,259.486,301.219,279.164,311.177,281.235,321.492,282.338,331.947,279.827,342.103,276.557,254.252,218.606,264.901,213.19,277.608,212.957,289.633,219.305,277.439,222.21,264.944,222.711,349.609,215.686,361.828,208.324,374.328,207.64,385.254,212.212,375.29,217.019,362.462,217.382,284.811,317.096,298.602,306.06,312.356,299.362,322.942,301.889,333.061,298.465,346.283,303.372,360.272,312.579,346.742,320.647,334.552,324.292,323.303,325.829,312.05,325.62,299.042,324.719,291.179,316.253,312.638,310.746,323.345,311.207,334.013,309.591,353.346,311.997,333.614,310.366,322.849,312.187,312.256,311.67
11,233.295,201.043,243.237,183.076,264.276,177.073,285.127,179.889,304.348,188.133,330.026,186.232,349.787,175.046,372.775,170.589,395.563,174.718,409.212,191.477,319.283,210.162,319.921,226.259,320.598,242.306,321.363,259.018,302.884,279.298,312.922,280.964,323.04,282.001,333.146,279.887,342.894,277.065,255.437,218.66,265.658,213.208,278.242,212.895,290.062,219.357,278.321,222.301,265.75,222.715,350.942,215.702,362.439,208.297,375.378,207.8,386.541,212.846,376.079,217.365,363.011,217.565,286.801,318.55,299.871,307.432,313.669,300.061,323.97,302.556,333.959,298.698,347.099,304.208,360.788,313.765,347.69,321.639,335.762,324.766,324.882,326.531,313.974,326.556,300.818,325.369,293.062,317.826,313.93,312.264,324.394,312.228,334.778,310.585,353.218,313.233,334.706,310.245,324.18,312.073,313.832,311.846
12,233.362,204.42,242.435,184.458,263.413,177.202,285.141,179.564,306.051,188.079,331.927,185.965,350.96,175.461,373.405,171.019,395.355,175.376,408.935,191.895,320.083,210.62,320.586,227.126,321.199,243.213,322.073,260.101,302.963,279.841,313.1,281.893,323.092,282.993,333.546,280.38,343.714,277.438,255.86,218.851,266.473,213.326,278.917,213.314,290.633,219.866,278.703,222.621,266.45,222.896,351.337,216.138,363.077,208.703,375.519,207.885,386.425,212.642,376.379,217.136,363.591,217.671,287.071,318.027,300.583,307.355,314.57,300.137,324.762,303.034,334.154,299.318,347.852,304.171,361.475,313.407,347.685,321.976,335.549,325.334,324.741,327.017,313.793,326.772,300.723,325.512,293.678,317.305,314.594,312.051,325.033,312.447,334.827,310.896,354.576,312.851,334.59,310.985,324.404,312.553,314.108,312.282
