time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,260.751,224.677,270.254,209.801,288.204,205.663,306.515,208.161,324.258,214.896,344.741,213.417,362.728,203.584,382.708,197.896,403.705,200.173,418.138,213.203,336.073,232.954,337.203,248.944,338.308,264.413,339.483,280.507,322.687,298.274,332.214,299.452,341.172,300.559,350.291,297.868,359.351,295.45,279.555,243.955,288.462,238.056,300.589,236.745,313.65,241.669,301.557,246.022,289.231,247.404,361.913,238.379,373.53,231.351,386.321,231.148,398.217,235.519,387.361,240.452,374.405,240.696,309.325,332.669,321.315,322.674,332.709,316.37,342.372,318.424,351.074,315.01,363.391,319.341,376.656,327.855,363.947,334.376,352.869,337.249,343.065,338.922,333.029,339.113,321.88,338.256,315.401,331.938,333.384,327.892,343.024,327.757,352.283,326.611,369.951,327.744,351.294,324.396,341.921,325.69,332.491,325.979
2,256.54,227.92,266.443,212.432,284.293,206.331,303.422,207.45,322.917,213.712,344.116,212.614,362.335,202.776,382.667,197.302,403.934,199.335,417.369,213.866,335.042,232.945,336.544,248.986,337.963,264.516,339.496,280.568,323.189,298.337,332.459,299.289,341.302,300.326,350.356,297.742,359.55,295.062,277.94,245.216,286.587,238.972,298.437,237.574,311.015,242.787,299.234,247.59,287.214,248.979,362.169,238.485,373.4,231.654,385.916,231.217,397.65,235.532,387.031,240.868,374.285,241.218,310.246,333.745,321.763,323.058,333.561,315.899,342.801,317.755,350.483,314.556,362.448,319.024,376.096,328.433,363.228,334.839,352.653,337.9,343.549,339.38,333.955,339.554,322.793,339.659,316.16,332.533,334.328,327.507,343.474,327.519,351.722,326.125,369.456,327.755,351.006,324.395,342.477,325.73,333.574,326.305
3,257.368,225.638,267.268,210.009,285.607,205.061,304.206,207.278,322.197,213.993,343.631,211.975,361.571,202.233,382.242,197.183,403.83,199.759,418.44,214.571,333.941,233.073,335.003,249.255,336.124,265.014,337.199,281.316,320.556,298.494,329.899,299.642,339.047,300.925,348.666,298.223,358.012,295.721,277.039,244.436,285.804,238.856,297.598,237.466,310.279,242.237,298.514,246.509,286.561,248.067,361.656,238.114,373.382,231.866,386.004,231.848,397.451,236.076,386.85,240.749,373.971,240.952,308.091,332.989,319.391,322.432,331.337,315.636,340.107,317.681,347.797,314.517,361.293,319.131,375.801,327.968,362.159,335.098,350.409,338.484,341.482,339.994,332.401,339.876,320.775,339.161,314.457,332.002,332.283,327.392,340.866,327.616,349.207,326.208,368.855,327.503,348.673,324.32,340.204,325.633,331.79,325.76
4,258.43,224.939,268.235,210.071,286.211,205.476,304.708,207.627,322.512,213.873,345.776,212.446,362.94,202.453,382.617,197.054,402.796,199.261,416.279,212.632,335.193,232.218,336.047,248.176,336.835,263.738,337.652,279.971,321.434,297.959,331.012,299.127,339.862,300.405,348.911,297.724,357.905,295.397,278.572,244.138,287.433,238.778,299.628,237.398,311.92,241.847,300.403,246.949,288.098,248.323,361.653,237.691,372.926,231.419,385.672,231.259,396.708,234.831,386.418,240.413,373.614,240.906,308.151,332.568,319.635,322.524,331.245,315.975,340.733,318.136,349.254,314.727,361.836,319.264,375.215,327.112,362.13,334.384,350.795,337.378,341.232,339.036,331.705,339.202,320.252,338.967,314.478,331.841,332.034,327.408,341.338,327.106,350.54,326.114,368.271,327.015,349.279,323.088,340.126,324.678,331.148,325.123
5,257.533,227.2,267.425,211.486,285.721,205.996,304.391,207.718,322.634,213.708,345.176,212.611,363.035,203.267,382.568,197.504,403.019,199.668,416.105,213.923,335.06,232.436,336.104,248.375,337.174,263.927,338.293,279.809,321.505,297.794,331.064,299.065,339.788,300.199,349.07,297.375,358.325,294.96,277.724,244.757,286.204,238.345,298.717,237.004,311.867,242.463,299.698,247.091,287.178,248.707,361.152,238.428,372.691,230.574,385.633,230.56,396.61,235.373,386.655,240.739,373.603,240.995,308.981,333.533,320.94,322.394,332.329,315.798,341.287,317.931,349.759,314.724,361.955,319.557,374.276,328.704,361.746,335.812,350.815,338.457,341.193,340.005,331.814,340.075,321.098,339.514,315.316,332.442,332.858,327.279,341.844,327.443,350.861,326.161,367.594,328.154,349.412,324.79,340.352,326.102,331.608,326.633
6,258.201,225.124,267.674,209.742,286.119,204.674,305.079,206.972,323.032,213.914,344.862,212.929,362.941,202.357,383.268,197.053,404.725,199.282,419.098,212.991,335.501,231.944,336.365,248.293,337.102,264.192,337.979,280.499,321.321,297.978,330.781,299.159,339.91,300.582,349.394,297.732,358.74,295.689,278.007,243.802,286.954,238.252,299.194,236.897,311.9,241.854,300.259,246.026,287.873,247.567,362.877,238.118,374.878,231.471,387.626,231.525,399.281,235.531,388.412,240.49,375.469,240.769,309.078,332.282,320.698,322.646,331.932,315.974,341.462,318.156,350.505,314.867,362.96,319.337,376.397,327.108,363.622,334.623,352.327,338.249,342.332,339.786,332.511,339.78,321.518,339.131,315.337,331.625,332.767,327.502,342.163,327.575,351.804,326.218,369.94,327.13,350.785,324.189,341.126,325.638,331.963,325.899
7,257.686,225.952,267.36,210.285,285.797,204.738,304.892,207.16,323.528,213.746,344.502,212.338,362.892,202.136,383.536,196.745,404.873,199.03,419.375,212.888,335.315,233.113,336.351,249.103,337.463,264.605,338.63,280.755,321.853,298.742,331.423,300.133,340.51,301.098,350.319,298.463,359.549,295.971,278.161,244.611,287.251,238.99,299.565,237.746,312.659,242.701,300.339,246.834,287.846,248.2,362.889,239.053,374.929,232.572,387.727,232.173,399.652,236.001,388.782,240.755,375.65,241.228,310.411,333.465,321.465,322.391,333.091,315.801,342.487,317.673,351.331,314.698,363.862,318.914,378.063,327.737,364.21,334.633,352.831,338.271,343.027,339.847,333.506,340.352,322.538,339.588,316.462,332.339,333.965,327.372,343.106,327.14,352.556,326.034,371.682,327.278,351.467,324.885,342.04,326.26,333.09,326.904
8,259.606,225.961,268.337,210.751,285.935,205.079,304.519,206.958,322.423,213.285,345.796,211.977,362.918,202.572,382.825,197.22,403.638,199.189,417.5,212.688,335.008,232.903,336.13,249.328,337.125,265.114,338.092,281.333,321.504,298.202,331.038,299.53,340.283,300.734,349.643,297.957,359.046,295.595,278.861,244.25,287.277,238.769,299.306,237.126,311.71,241.635,300.35,246.589,288.212,248.086,362.897,237.643,373.775,231.826,386.19,231.709,397.62,235.449,387.14,240.697,374.593,240.74,310.195,331.856,321.621,322.369,332.952,315.758,342.079,317.687,350.201,314.613,362.986,318.769,376.759,326.556,363.799,335.314,352.318,338.585,342.947,340.168,333.23,340.185,322.112,339.846,316.525,331.61,333.832,327.985,342.749,327.619,351.478,326.588,369.705,326.693,350.535,323.981,341.646,325.376,332.713,325.816
9,258.498,224.171,268.88,209.234,287.922,204.956,306.666,207.807,324.2,215.101,343.791,214.032,361.679,203.37,382.23,197.696,403.674,199.677,418.111,213.216,335.575,233.209,336.457,249.075,337.348,264.606,338.257,280.678,321.434,298.306,330.667,299.778,339.634,301.124,349.076,298.706,358.59,296.373,277.887,243.586,287.418,238.102,299.838,236.989,312.636,242.336,300.456,246.572,287.874,247.716,362.159,238.763,373.613,232.046,386.489,231.919,397.97,235.838,387.372,241.069,374.474,241.493,308.226,332.196,320.795,322.213,333.004,315.561,341.961,317.716,350.215,314.613,362.831,319.491,376.579,327.401,363.099,334.981,351.749,338.591,342.248,340.036,332.599,340.165,321.059,339.396,314.919,331.707,333.567,327.879,342.41,327.87,351.277,326.742,369.309,327.347,350.21,323.614,341.24,324.908,332.558,325.353
10,259.539,226.594,268.641,211.074,286.669,205.686,305.747,207.61,323.801,213.895,345.923,212.048,364.532,202.927,384.869,197.871,406.618,200.722,420.539,215.319,336.33,232.362,337.296,248.6,338.314,264.263,339.349,280.378,322.715,297.737,332.45,299.129,341.239,300.302,350.619,297.783,359.476,295.158,279.025,243.565,287.808,236.573,300.591,235.387,313.873,241.565,301.375,246.405,288.579,248.003,362.884,238.177,374.677,230.393,387.876,230.657,400.04,235.625,388.975,240.966,375.468,241.146,310.093,332.946,321.496,322.198,333.095,315.495,342.361,317.473,350.424,314.487,363.016,319.285,377.395,327.965,363.859,335.286,352.655,338.435,343.334,340.124,333.96,340.154,322.81,339.538,316.614,331.878,333.979,327.109,343.052,327.083,351.712,325.987,370.289,327.823,351.091,324.839,342.204,325.957,333.393,326.521
11,259.006,222.808,269.507,208.821,287.264,204.829,305.73,206.522,323.513,213.259,346.411,211.874,364.229,202.158,384.253,197.071,405.09,199.752,419.139,212.982,335.698,232.677,336.807,248.999,337.823,264.708,338.85,280.897,321.899,298.26,331.333,299.798,340.368,301.19,349.753,298.6,359.018,296.259,278.115,243.323,287.248,237.855,299.12,236.637,311.826,241.594,299.816,245.625,287.842,247.179,363.162,238.3,374.661,231.829,387.421,231.896,399.401,235.742,388.181,240.809,375.419,241.088,308.624,332.227,320.153,322.292,332.21,315.745,341.859,317.982,350.216,315.064,363.416,320.008,377.704,327.749,364.128,336.048,352.101,340.244,342.746,341.686,332.927,341.338,321.084,339.732,314.941,331.523,332.991,327.543,342.432,327.656,351.402,326.738,370.566,327.697,350.54,326.184,341.53,327.368,332.403,327.346
12,259.333,225.342,268.512,209.615,286.809,205.266,305.352,207.172,322.785,214.113,345.575,212.604,363.177,202.542,383.052,197.102,404.103,199.169,418.503,212.774,335.62,232.908,336.759,249.17,337.881,265.023,338.921,281.202,321.88,298.304,331.416,299.717,340.705,301.043,350.379,297.89,359.685,295.176,278.79,243.815,287.839,238.478,299.898,237.013,312.766,242.038,300.572,246.381,288.435,247.656,362.985,238.105,375.029,231.903,387.668,231.494,399.205,235.351,388.627,240.583,375.56,240.71,308.776,332.336,320.657,322.389,332.336,315.711,342.305,317.686,351.038,314.291,363.268,318.654,377.084,327.003,363.591,334.686,352.409,338.16,342.522,339.883,332.668,340.116,321.281,339.582,315.19,331.589,332.878,327.351,342.672,327.089,351.985,325.881,370.284,326.828,350.913,324.044,341.467,325.514,332.107,326.241
13,259.651,225.285,269.69,210.539,287.639,205.858,306.092,208.014,323.98,214.369,345.56,213.495,363.011,203.41,382.97,198.28,403.465,199.964,417.17,213.055,336.699,232.872,338.004,248.721,339.345,264.431,340.606,280.461,323.112,297.328,332.596,299.077,341.728,300.615,351.123,297.974,360.329,295.104,279.099,244.01,287.884,238.549,299.692,237.291,312.337,242.302,300.49,246.7,288.427,247.92,362.904,238.333,374.596,231.874,386.832,231.632,398.069,235.304,387.776,240.6,375.146,241.017,309.516,333.057,321.23,323.03,332.903,316.441,343.122,318.478,351.865,315.279,363.695,319.98,376.653,328.71,364.086,335.864,353.491,338.897,343.625,340.491,333.318,340.474,322.076,339.847,315.772,332.372,333.778,327.838,343.693,327.736,353.062,326.624,369.879,328.272,351.97,325.146,342.618,326.418,332.945,326.594
14,257.566,225.721,268.26,210.206,287.356,205.124,306.696,207.101,324.907,214.018,345.504,212.979,362.395,202.566,382.289,196.666,403.47,198.286,418.279,211.258,335.975,233.153,337.297,249.066,338.655,264.899,339.979,280.945,322.364,297.717,331.972,298.958,340.836,300.157,350.418,297.52,359.822,295.182,277.727,244.678,287.229,238.993,299.287,237.599,311.271,242.023,299.945,246.314,287.851,247.934,363.895,237.801,375.358,231.874,387.937,231.915,399.358,235.707,388.743,240.341,376.068,240.558,309.278,331.196,321.335,321.375,333.409,314.751,342.557,316.899,351.202,313.774,363.316,318.331,377.59,326.385,363.897,334.409,352.821,337.496,342.958,338.999,333.353,339.219,322.013,338.642,315.612,330.786,334.182,326.796,343.074,326.671,352.439,325.591,370.813,326.339,351.253,323.155,341.852,324.385,333.093,324.789
15,254.749,224.052,266.335,209.971,284.876,204.57,304.31,206.483,323.216,213.17,345.462,212.084,362.94,202.935,382.905,197.96,404.16,200.219,419.27,212.547,335.906,232.801,337.354,248.706,338.86,264.051,340.264,280.031,322.207,298.218,332.067,299.377,341.272,300.257,350.716,297.855,360.027,295.363,275.807,243.178,285.255,237.557,297.619,236.492,310.477,242.066,298.119,246.218,285.732,247.395,362.523,238.634,374.059,231.829,387.059,231.964,398.869,236.056,387.785,241.198,374.709,241.418,309.153,332.676,321.59,322.61,333.506,315.614,342.825,317.505,350.36,314.473,362.937,319.317,376.447,327.788,363.508,335.315,352.549,338.097,343.66,339.551,334.103,339.714,322.559,338.848,315.924,331.926,334.138,327.947,343.451,327.951,351.482,326.856,369.452,327.368,351.024,324.516,342.797,325.507,333.848,325.824
