time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,266.829,203.449,274.704,186.283,293.125,179.643,312.215,182.508,328.747,191.088,348.459,189.606,367.878,179.142,390.116,175.312,412.158,181.735,424.408,199.745,339.003,208.701,338.419,223.139,337.782,237.209,337.211,252.397,321.416,270.396,330.208,272.67,339.219,274.315,348.586,272.388,357.805,270.418,284.55,218.708,293.246,212.902,305.001,212.256,316.78,217.724,305.356,221.236,293.449,222.407,366.83,215.692,378.896,209.748,391.608,210.157,401.723,215.645,391.715,219.681,379.019,218.878,307.302,306.576,319,296.071,330.27,289.952,339.364,292.511,347.856,289.747,360.578,295.315,375.543,305.293,360.808,311.159,348.41,312.539,339.596,313.15,329.881,312.641,319.26,311.366,313.453,305.756,330.311,301.533,339.513,301.839,348.435,301.222,368.461,304.699,347.922,298.935,339.336,299.621,330.242,299.528
2,264.899,203.7,274.019,187.922,291.823,181.227,310.809,183.037,328.236,190.84,349.79,188.892,369.398,179.092,391.377,176.007,412.538,182.106,425.663,198.702,339.359,210.103,338.833,224.312,338.175,238.458,337.675,253.401,321.698,271.42,330.617,273.084,339.674,274.622,349.178,272.69,358.7,270.912,283.375,219.478,292.483,213.723,304.268,212.816,316.319,218.249,304.661,221.963,292.789,223.256,367.63,215.651,379.302,209.677,391.924,209.967,402.301,215.174,392.129,219.434,379.52,218.979,306.885,307.004,318.888,296.614,330.682,290.236,339.921,292.516,348.423,290.02,361.378,295.683,376.16,304.944,361.612,311.678,349.192,313.502,340.324,314.448,330.491,314.109,319.184,312.792,312.946,306.304,330.935,301.842,340.215,302.226,349.062,301.388,369.022,304.607,348.544,300.483,339.85,301.554,330.747,301.336
3,265.809,200.292,274.926,185.256,292.559,179.84,310.741,182.145,326.848,190.162,350.685,188.219,369.91,178.979,391.071,175.993,411.689,181.51,424.65,197.235,339.512,210.068,339.142,224.149,338.612,238.053,338.279,252.911,322.505,271.577,331.284,273.351,339.789,274.613,348.982,273.002,358.085,271.663,283.619,218.24,292.501,212.919,304.117,212.566,315.554,217.992,304.365,221.321,292.779,222.343,368.442,216.084,379.979,209.907,392.249,210.461,402.373,215.851,392.356,219.951,380.135,219.213,308.322,307.279,319.846,296.114,331.236,289.89,339.612,292.372,348.054,290.117,360.937,296.586,375.689,306.917,360.956,311.723,348.73,312.57,339.771,312.96,330.552,312.314,319.756,311.438,314.168,306.305,331.222,301.774,339.833,302.202,348.644,301.822,368.957,305.997,348.245,298.684,339.661,299.346,331.164,298.886
4,265.456,201.545,274.541,186.101,292.713,180.422,311.35,182.186,327.799,189.74,350.675,188.835,369.521,179.094,390.889,176.296,411.615,181.637,424.138,197.695,340.316,210.476,340.354,224.271,340.35,237.798,340.44,252.462,323.672,271.559,332.564,273.257,341.551,274.959,350.655,273.204,359.807,271.257,283.656,218.518,292.456,213.024,303.992,212.606,315.728,218.733,304.239,221.66,292.657,222.374,368.867,216.731,379.919,209.903,392.071,210.1,402.389,215.706,392.395,219.754,379.939,219.374,308.003,307.219,319.925,296.169,332.641,289.851,341.882,292.246,350.281,289.819,362.924,295.571,376.185,305.997,362.834,312.548,350.565,314.591,341.593,315.675,331.708,315.196,320.077,313.88,313.821,306.321,332.657,301.885,342.093,302.442,350.824,301.658,369.502,304.885,350.253,301.237,341.448,302.218,332.075,301.91
5,266.868,200.629,276.147,185.739,293.722,180.44,312.029,182.613,328.682,190.135,350.381,188.731,370.033,179.18,391.827,176.361,413.16,182.14,426.216,198.423,340.593,209.325,340.217,223.955,339.821,238.299,339.653,253.872,323.16,271.999,331.992,273.823,340.905,275.183,350.32,273.423,359.638,271.969,284.771,218.336,293.638,212.99,305.725,212.527,317.893,217.965,305.97,221.453,293.886,222.548,368.357,216.061,380.551,209.976,392.907,210.392,403.078,215.79,393.184,219.821,380.695,219.365,308.23,307.307,320.856,297.221,333.204,290.972,341.799,293.459,350.488,290.794,363.11,296.663,376.847,306.009,362.965,312.246,350.862,314.479,341.693,315.462,332.182,315.082,320.452,313.815,314.181,306.927,333.111,303.029,341.842,303.35,350.958,302.572,369.889,305.52,350.391,300.696,341.568,301.698,332.867,301.792
6,265.256,204.406,274.799,188.174,293.311,181.452,312.706,183.215,330.186,191.397,349.108,189.926,368.752,179.666,390.654,175.881,411.773,181.253,425.672,196.842,340.004,209.204,339.936,223.525,339.732,237.54,339.769,252.698,323.905,271.771,332.667,272.829,341.321,273.727,350.368,272.135,359.364,271.146,284.065,219.285,293.357,214.25,304.909,213.594,316.474,218.636,305.129,222.159,293.623,223.115,369.182,216.041,380.598,210.275,392.991,210.471,403.412,215.539,393.136,219.631,380.787,219.159,309.756,306.844,321.134,296.444,332.912,289.832,341.906,292.131,350.276,289.792,362.627,295.796,377.045,305.504,362.511,311.349,350.623,313.142,341.682,314.095,332.288,313.538,320.978,312.143,315.591,306.225,332.951,302.088,341.978,302.513,350.668,301.846,370.147,304.95,350.204,299.508,341.642,300.615,332.727,300.599
7,267.111,201.027,275.981,185.89,293.535,180.653,311.673,182.536,327.773,190.147,350.314,189.629,369.049,179.351,390.465,176.129,411.128,181.513,423.317,197.949,340.536,210.499,340.264,225.122,339.992,239.274,339.866,254.528,323.429,272.486,332.324,274.37,341.361,275.761,350.543,273.947,359.69,271.917,283.817,218.159,292.858,213.322,304.172,212.92,316.264,218.738,304.592,221.558,293.103,222.244,368.744,216.751,380.102,210.632,392.141,210.923,402.546,215.853,392.294,219.874,379.974,219.391,309.342,307.749,320.929,297.172,332.684,290.987,341.647,293.367,349.846,290.837,362.236,296.681,376.426,306.274,362.667,312.264,350.948,314.412,342.272,315.363,332.783,315.059,321.365,313.646,315.15,306.958,332.866,302.712,341.811,303.226,350.431,302.468,369.849,305.48,350.363,300.844,341.888,301.885,332.931,301.743
8,266.359,202.036,275.237,186.553,293.039,180.57,311.875,182.775,329.1,190.638,350.609,189.373,369.178,179.08,390.48,175.157,411.548,179.775,424.217,195.388,340.574,212.125,340.376,225.544,339.978,238.648,339.687,252.505,323.732,271.658,332.776,273.153,341.639,274.218,350.92,272.744,360.018,270.995,284.031,218.653,293.217,213.514,304.567,212.981,316.347,219.148,304.748,222.428,293.315,222.883,369.124,216.928,380.808,209.898,392.918,209.743,403.831,214.821,393.395,219.443,380.883,219.489,309.717,306.646,321.208,296.731,333.171,290.279,341.627,292.664,349.565,290.132,361.894,296.045,376.811,305.445,362.388,309.75,351.156,311.576,342.347,312.562,333.188,312.411,321.746,310.88,315.469,305.522,333.455,302.185,342.097,302.727,350.418,302.067,369.528,304.689,350.027,297.864,341.72,298.759,333.174,298.624
9,266.617,199.886,275.986,185.3,294.283,180.128,313.155,182.751,329.554,191.174,348.468,190.181,368.068,179.716,390.412,176.198,412.232,181.441,425.259,198.248,340.478,211.267,340.131,224.691,339.753,237.877,339.448,252.116,323.046,271.813,332.18,273.15,341.23,274.265,350.248,272.841,359.571,271.51,284.764,218.52,293.801,213.013,305.416,212.518,317.385,218.172,305.623,221.672,293.905,222.427,369.03,216.497,380.641,210.225,392.964,210.484,403.41,215.905,393.048,220.119,380.593,219.627,309.372,307.402,321.339,297.231,333.064,290.99,341.24,293.435,349.33,290.899,361.76,296.881,375.609,306.579,361.377,311.549,349.471,312.575,340.84,313.383,332.081,313.104,321.196,312.288,315.635,306.747,333.2,302.502,341.422,302.779,349.766,302.309,368.567,305.504,349.108,299.107,340.888,299.777,332.72,299.74
10,266.151,202.266,274.938,186.137,293.181,180.711,312.311,182.721,329.282,190.714,349.911,189.57,368.791,179.462,390.678,176.05,411.839,181.275,423.714,198.394,340.834,210.998,340.531,225.033,340.18,238.771,339.926,253.437,323.907,272.933,332.75,274.043,341.583,275.084,350.879,273.554,359.976,271.838,283.815,219.006,292.993,213.595,304.601,213.288,315.809,219.425,304.981,222.192,293.296,222.905,369.474,217.227,380.24,210.601,392.399,210.567,402.811,215.732,392.818,219.776,380.395,219.687,308.523,306.957,320.651,296.877,333.5,290.213,342.331,292.635,350.36,290.027,363.016,295.885,376.793,305.345,363.095,312.251,351.016,315.613,342.469,316.677,333.007,316.631,320.68,314.676,314.26,306.267,333.68,302.088,342.631,302.372,351.054,301.607,370.473,304.707,350.507,302.382,342.14,303.31,333.299,303.372
11,267.509,199.367,277.265,185.094,295.236,180.055,313.477,182.445,329.329,190.474,351.449,188.817,370.715,179.306,392.182,176.415,412.773,181.877,424.917,197.776,341.699,210.366,341.5,224.455,341.193,238.215,341.107,253.232,324.295,271.696,333.379,273.48,342.345,274.82,351.421,273.313,360.478,271.632,285.189,218.472,294.332,212.413,306.06,212.154,317.896,218.365,306.444,221.913,294.56,222.713,369.498,216.617,380.886,209.698,393.283,210.121,403.534,216.056,393.396,220.459,380.844,219.834,310.402,307.625,321.543,296.809,333.775,290.344,342.35,292.848,350.495,290.38,362.99,296.637,376.004,306.738,363.102,311.905,351.269,313.996,342.595,314.947,333.329,314.514,321.657,313.202,316.107,306.761,333.838,302.307,342.575,302.633,350.986,302.137,369.139,305.867,350.975,300.43,342.585,301.199,333.921,300.93
12,266.07,204.229,274.971,188.02,292.991,181.262,312.225,182.951,329.254,190.456,350.752,189.223,370.049,178.987,392.058,176.468,412.824,182.459,425.06,198.961,341.26,211.38,340.867,224.872,340.456,238.281,340.12,252.58,324.251,272.071,332.974,273.157,341.453,273.797,350.135,273.192,359.092,272.088,283.914,218.804,293.335,213.666,304.662,213.203,315.983,219.447,304.888,222.481,293.302,222.9,369.448,217.8,380.476,210.654,392.742,210.766,403.452,215.923,393.38,220.511,380.684,220.525,309.239,306.303,321.066,296.119,333.49,289.712,341.744,292.107,349.858,289.678,362.083,296.091,376.088,304.844,361.668,310.995,349.774,312.891,341.207,313.771,332.233,313.363,320.801,311.651,315.083,305.489,333.505,301.411,341.93,302.033,350.356,301.349,369.13,304.096,349.525,299.609,341.138,300.451,332.789,300.149
