time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,242.293,194.351,253.416,178.233,273.139,174.169,293.332,176.228,311.55,183.621,337.178,180.396,356.45,169.233,378.533,163.92,401.303,167.049,415.842,182.435,325.754,204.201,326.861,222.333,327.843,239.855,328.817,258.091,310.719,276.76,321.278,278.478,331.388,279.881,341.591,276.898,351.459,274.023,262.85,217.87,273.348,211.337,286.706,209.865,301.044,215.131,287.601,219.503,274.114,221.345,356.332,210.374,369.987,203.401,384.036,203.086,396.377,207.656,385.046,212.538,370.777,212.918,296.87,314.969,310.061,303.645,322.885,296.211,332.888,298.483,342.707,294.893,356.863,300.175,372.971,308.887,357.945,317.697,345.096,321.591,334.273,323.49,323.773,323.817,311.028,322.695,303.174,314.133,323.772,309.383,333.706,309.115,344.107,307.812,365.803,308.72,343.41,305.845,333.013,307.467,323.128,307.943
2,243.191,196.382,253.035,179.224,273.005,174.454,293.518,176.136,312.388,183.215,337.857,180.59,357.218,169.748,379.555,164.748,402.105,168.081,415.66,183.981,326.356,203.083,327.732,221.15,329.064,238.645,330.368,256.747,312.973,277.484,323.116,279.294,332.995,280.286,342.845,277.717,352.301,274.584,264.032,215.938,274.032,208.19,288.274,206.343,302.649,213.624,289.422,217.595,275.006,219.763,355.262,209.856,368.218,200.913,383.189,200.664,396.007,206.933,384.395,211.686,369.343,211.782,299.122,316.667,311.716,305.713,324.131,298.249,334.549,300.367,343.468,296.748,356.822,301.902,371.888,310.407,358.054,318.148,345.986,322.132,335.677,324.051,324.904,324.108,312.645,323.217,305.255,315.851,324.945,311.119,335.378,310.724,344.932,309.419,364.767,310.444,344.072,306.49,334.383,308.267,324.27,308.622
3,240.44,198.401,250.822,181.091,270.482,174.886,290.956,176.13,309.961,183.226,336.663,180.826,355.231,169.819,376.629,164.354,399.158,167.555,413.818,182.945,325.62,205.04,327.22,222.849,328.828,240.432,330.567,258.465,310.917,278.778,321.968,280.098,332.429,281.224,342.698,278.2,352.911,275.317,261.872,217.985,271.919,210.983,285.753,209.566,300.457,215.622,286.783,220.162,272.742,221.939,354.478,211.18,366.73,203.059,381.226,202.678,394.333,207.913,382.902,213.11,368.21,213.464,296.397,317.786,309.538,306.37,323.368,298.583,333.941,300.521,344.107,296.778,358.032,302.026,373.146,311.08,359.018,320.202,346.422,324.104,335.259,326.198,324.134,326.464,310.508,324.774,302.348,316.859,324.116,311.498,334.666,310.996,345.445,309.578,365.87,310.991,344.51,308.616,333.773,310.586,323.395,311.162
4,241.069,197.425,251.065,180.116,271.29,175.075,291.693,177.699,310.775,184.75,336.175,182.994,355.468,171.431,377.64,165.368,400.954,168.261,415.899,184.007,325.279,205.529,326.449,224.137,327.448,242.217,328.338,260.898,310.471,278.982,320.971,280.555,331.077,282.252,341.53,278.846,351.887,275.928,262.281,219.286,272.494,213.028,285.715,211.672,300.308,216.529,286.753,221.048,273.297,222.539,355.427,212.188,368.359,205.07,382.686,204.552,395.523,209.102,383.735,214.292,369.232,214.584,297.306,317.911,309.626,306.061,322.64,298.668,332.853,300.679,342.238,297.257,356.22,302.539,372.153,312.253,357.707,321.545,345.099,325.257,334.615,326.881,323.772,327.01,310.976,325.979,303.229,316.929,323.742,311.223,333.823,310.87,343.833,309.621,365.005,312.135,343.02,309.506,332.968,311.068,322.975,311.429
5,240.998,196.941,251.256,179.845,270.97,174.839,291.272,176.889,310.181,183.811,338.497,181.739,356.834,170.458,378.057,165.068,400.221,167.809,415.021,182.222,326.005,206.526,327.554,224.683,329.094,242.029,330.536,260.221,311.011,279.099,321.804,280.605,332.424,282.422,343.017,278.915,353.454,276.027,261.939,219.752,272.187,213.519,285.566,212.394,299.353,217.686,286.229,222.12,272.894,223.534,355.807,213.201,368.502,206.074,382.735,205.623,395.312,209.933,383.832,215.055,369.531,215.707,297.765,316.399,309.54,305.825,322.475,298.504,333.596,300.544,343.729,297.206,357.628,302.281,372.862,310.676,358.638,319.834,346.014,323.721,334.642,325.454,323.142,325.65,310.488,324.034,303.615,315.54,323.515,310.69,334.433,310.529,345.252,309.321,365.679,310.602,344.073,308.483,333.123,310.036,322.353,310.386
6,239.477,197.66,250.558,180.969,270.891,175.351,291.899,177.132,311.448,184.334,336.021,182.886,354.68,170.717,376.994,165.242,400.06,167.6,415.897,181.74,325.344,205.92,326.897,224.387,328.359,242.041,329.738,260.318,311.274,279.578,321.883,281.163,332.341,282.562,342.683,279.442,352.88,276.416,261.204,218.951,271.998,212.756,285.242,211.281,299.88,216.336,285.951,220.744,272.726,222.25,355.149,212.058,368.546,204.763,382.744,204.468,395.814,208.915,383.642,214.068,369.333,214.373,296.993,317.384,309.951,305.758,323.37,298.339,333.791,300.569,343.214,297.041,357.072,301.896,372.975,311.128,357.891,319.126,345.656,322.446,335.016,324.302,324.151,324.461,311.285,323.453,303.51,316.406,324.298,311.088,334.536,310.944,344.689,309.778,365.33,310.882,343.797,306.827,333.587,308.189,323.492,308.606
7,241.187,200.401,250.561,182.053,270.696,175.405,291.477,177.048,311.458,184.448,334.668,182.391,354.343,170.886,376.423,164.776,399.76,167.418,414.553,183.861,325.193,204.028,326.564,222.546,327.839,240.601,329.124,258.963,310.322,278.573,320.881,279.946,331.587,281.174,342.249,277.935,353.034,274.996,262.774,219.217,272.49,211.907,286.133,209.902,301.425,215.48,287.315,220.893,273.498,222.979,354.296,210.761,367.413,203.267,382.049,202.61,394.545,208.359,383.274,214.125,368.402,214.064,296.712,316.472,309.575,306.837,322.884,299.464,333.781,301.37,344.042,297.823,357.909,302.456,374.625,310.243,359.557,318.784,346.496,322.055,335.122,324.167,323.779,324.28,310.604,323.434,303.024,315.943,323.814,311.959,334.617,311.478,345.481,309.788,367.014,310.457,344.489,307.115,333.655,308.905,322.998,309.426
8,242.068,197.364,252.587,180.085,272.74,175.917,293.189,178.81,312.263,186.219,334.981,183.323,354.489,171.753,376.276,165.347,399.351,167.08,414.606,182.259,325.474,205.858,326.636,224.374,327.694,242.236,328.692,260.501,310.63,279.244,321.207,280.603,331.318,281.718,341.857,278.86,352.442,276.096,263.228,218.719,273.079,212.635,286.653,211.239,301.067,216.098,287.682,220.815,273.822,222.642,355.87,211.674,368.712,204.78,382.665,204.4,395.136,208.638,383.868,213.959,369.714,214.291,297.544,317.177,311.042,306.471,323.734,298.915,334.054,300.7,343.675,297.08,357.384,302.106,372.528,310.873,357.474,318.858,344.645,322.37,334.117,323.914,323.438,324.091,311.465,323.468,303.915,316.245,324.417,311.581,334.649,311.176,344.768,309.768,365.434,310.667,343.152,307.047,333.006,308.595,323.048,309.177
9,241.481,200.092,250.933,181.5,271.27,175.86,291.938,177.877,311.866,185.331,335.078,183.119,354.457,171.337,376.673,165.534,399.729,167.583,414.116,183.492,324.903,206.262,326.13,224.626,327.354,242.161,328.463,260.251,310.364,280.21,321.03,281.513,331.307,282.675,341.608,279.54,351.876,276.63,263.512,219.183,272.965,211.943,286.903,210.386,301.451,216.855,287.984,221.477,273.857,223.249,354.238,212.605,366.54,203.62,381.2,203.301,394.158,208.683,382.676,214.355,367.787,214.903,297.527,318.111,309.641,306.795,322.847,299.645,333.863,301.703,344.23,297.689,357.75,302.221,373.09,311.449,358.793,319.74,346.458,323.858,334.719,326.303,323.147,326.561,310.367,325.357,303.795,317.354,323.708,312.348,334.415,311.938,345.501,310.29,365.537,311.446,344.335,308.417,333.099,310.375,322.387,310.989
10,240.673,197.272,250.96,181.38,270.201,176.109,289.533,178.04,308.21,184.568,335.626,182.29,355.152,171.565,376.976,165.711,399.791,167.932,415.358,182.873,325.005,205.846,326.116,224.378,327.271,242.093,328.241,260.362,309.556,279.603,320.515,280.834,330.859,282.221,341.604,279.114,352.61,275.997,262.142,220.178,271.302,212.857,284.967,210.899,299.731,216.455,286.034,221.616,272.522,223.688,354.314,211.532,366.977,203.971,381.511,203.893,394.096,209.6,382.345,214.666,367.681,214.564,296.596,316.814,309.322,305.929,323.175,298.86,334.343,300.969,344.267,297.377,357.956,301.575,373.323,309.878,359.04,319.562,346.497,323.272,335.438,324.98,324.004,325.316,310.533,324.479,302.597,316.073,324.056,311.529,334.983,311.352,345.67,309.7,366.028,309.968,344.775,307.869,334.121,309.455,323.454,309.973
11,242.197,198.516,251.752,180.426,271.586,175.875,291.707,178.244,310.856,184.886,338.249,182.81,356.913,171.237,379.045,165.462,401.769,168.091,416.405,183.279,325.906,206.191,327,224.367,328.036,242.126,329.022,260.384,310.761,280.042,321.252,281.262,331.468,282.367,342.022,279.508,352.35,276.932,262.323,219.376,272.617,212.609,286.665,211.361,301.462,217.305,287.471,221.548,273.252,223.071,356.595,213.188,369.661,205.276,384.138,204.84,397.159,209.369,385.521,214.509,370.769,215.262,297.443,318.135,309.858,306.661,322.759,299.006,333.579,300.919,343.717,297.399,357.994,302.667,373.746,312.004,358.718,320.543,345.808,324.355,334.285,326.336,323.205,326.703,310.924,326.113,303.582,317.127,323.632,311.446,334.24,311.138,345.092,309.699,366.529,311.922,343.962,308.516,332.937,310.259,322.497,310.912
12,241.284,198.536,251.695,180.933,271.731,176.572,291.871,178.958,311.021,185.76,335.626,182.482,355.493,171.238,377.958,165.091,401.409,167.544,416.331,183.415,325.157,206.487,326.37,224.6,327.605,241.951,328.713,260.005,310.133,280.431,321.12,281.376,331.839,282.374,342.231,279.327,352.906,276.944,263.18,218.93,272.853,212.429,286.654,211.284,301.205,217.159,287.654,221.352,273.644,222.79,355.665,212.752,368.476,204.815,382.819,204.008,395.984,208.592,384.307,213.915,369.75,214.588,297.446,316.89,310.01,306.605,323.32,299.578,334.115,301.64,343.728,297.78,358.314,302.488,374.316,310.555,359.779,319.893,346.881,323.548,335.712,325.522,324.605,325.654,311.137,324.346,303.609,316.465,324.486,312.486,334.989,312.091,345.195,310.425,366.583,310.785,344.826,308.72,334.401,310.418,323.894,310.624
13,241.503,198.659,251.181,180.33,271.164,176.145,291.43,178.534,311.4,184.976,335.553,182.589,355.511,171.804,377.364,165.316,400.672,167.084,415.635,182.565,325.198,204.905,326.367,223.083,327.41,240.558,328.318,258.738,310.297,279.673,320.929,280.652,331.259,281.457,342.088,278.499,352.791,276.034,263.046,219.755,272.504,213.018,286.884,211.219,301.624,216.811,287.896,221.803,273.625,223.674,355.434,211.891,367.829,203.755,382.884,203.291,396.056,208.326,384.33,213.948,369.052,214.462,296.923,316.995,309.751,306.641,322.962,299.338,333.321,301.202,343.192,297.273,357.427,302.029,373.644,310.796,358.332,320.038,345.274,324.718,334.347,326.736,323.585,327.234,310.525,326.081,303.386,316.411,323.89,312.035,334.113,311.556,344.683,309.882,366.295,310.799,343.296,308.64,332.815,310.62,322.736,311.207
