time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,263.903,205.195,273.469,190.7,290.903,187.336,307.906,190.548,324.058,197.76,342.204,196.434,359.413,185.766,379.244,180.738,399.625,183.995,412.717,198,333.655,213.92,333.845,228.234,333.971,242.324,333.952,257.047,320.09,273.14,328.219,275.043,336.37,276.007,345.015,274.155,353.531,272.045,281.82,223.355,290.344,217.816,301.566,217.246,312.412,222.239,301.852,225.592,290.536,226.598,360.481,219.46,371.4,213.14,383.128,213.169,393.412,217.749,383.731,222.031,371.872,221.941,307.918,306.225,317.783,296.132,329.119,290.179,337.404,292.073,345.266,289.466,356.849,294.493,370.861,303.549,357.388,308.885,346.775,311.134,338.118,312.292,329.774,312.287,318.879,311.413,313.304,305.588,329.547,300.608,337.756,300.712,346.112,300.13,364.595,303.116,345.641,298.692,337.329,299.718,329.498,299.831
2,264.337,203.774,273.502,189.721,290.663,186.36,307.926,189.559,323.501,197.131,341.936,196.422,359.543,185.903,379.437,181.347,399.801,183.984,413.375,197.568,334.011,214.398,334.147,228.489,334.257,242.416,334.262,256.66,320.086,273.971,328.357,275.322,336.48,276.128,345.039,274.359,353.83,272.767,281.475,223.061,289.734,218.191,300.681,217.849,311.201,222.846,300.997,225.637,290.121,226.447,361.156,219.471,371.703,213.543,383.228,213.19,393.463,216.93,383.954,220.908,372.227,221.283,307.838,305.444,318.274,295.618,329.706,289.312,338.014,291.334,346.104,288.525,357.585,293.389,371.569,302.219,358.184,308.121,347.568,310.738,338.612,311.779,329.994,311.984,318.874,310.842,313.171,304.842,330.286,299.918,338.503,299.937,347.211,299.058,364.934,301.526,346.44,299.022,337.728,300.114,329.783,300.546
3,264.108,204.298,272.613,190.494,289.069,186.271,306.279,188.353,322.413,194.947,345.927,193.71,362.186,184.781,381.053,180.795,399.578,184.16,411.887,196.368,335.027,214.297,335.286,228.245,335.563,241.957,335.85,256.018,321.18,273.647,329.163,275.122,337.176,276.129,345.524,274.208,353.77,272.302,281.924,222.765,290.714,217.801,302.07,217.156,312.585,222.352,301.985,225.765,290.842,226.344,361.039,218.92,371.626,213.178,383.178,212.594,393.065,216.841,383.897,221.229,372.223,221.441,308.304,306.731,318.117,296.348,329.616,289.965,338.046,291.937,346.042,289.275,357.521,294.451,370.602,303.782,357.886,308.478,347.401,310.92,338.731,311.928,329.983,311.994,318.662,311.502,313.561,305.665,330.048,300.718,338.426,300.702,346.815,299.896,364.566,302.859,346.475,299.068,338.186,299.811,329.922,300.22
4,264.56,203.811,273.826,190.446,290.764,186.494,307.803,188.929,323.468,195.914,343.95,194.808,361.079,184.984,380.432,180.698,399.897,183.844,412.926,197.17,334.348,214.353,334.506,228.05,334.534,241.53,334.511,255.583,320.792,273.115,328.811,274.875,337.157,276.007,345.672,274.119,354.206,271.988,281.916,222.354,290.534,217.299,301.596,216.891,312.68,222.458,301.431,225.07,290.499,225.743,362.161,219.611,372.715,213.09,384.476,212.803,395.066,217.087,385.053,221.504,373.139,221.598,308.364,306.347,318.071,296.136,329.182,289.815,337.823,291.856,345.332,289.123,356.709,294.796,370.32,304.243,357.615,308.792,347.459,311.254,339.201,312.206,330.357,312.194,319.809,311.025,313.898,305.597,329.781,300.3,338.305,300.447,346.349,299.804,364.104,303.504,346.227,299.012,338.179,299.892,329.829,300.198
5,262.546,204.687,272.031,190.514,289.319,186.386,306.709,188.791,322.795,195.741,342.393,194.679,358.997,185.081,378.445,180.497,398.318,182.932,412.378,195.141,333.431,213.999,333.963,227.956,334.36,241.44,334.769,255.474,320.715,273.44,328.894,274.61,336.83,275.235,345.353,273.636,353.99,271.95,281.126,223.419,289.856,217.663,300.862,217.082,311.649,222.892,300.98,225.767,290.048,226.531,360.262,219.643,371.255,212.975,382.995,212.566,393.461,217.202,383.737,221.363,371.872,221.57,308.663,306.641,318.862,296.247,330.007,289.419,338.542,291.378,346.491,288.723,357.734,293.916,371.843,303.402,358.553,308.78,348.222,310.988,339.36,311.876,330.707,312.047,320.068,311.615,313.817,305.902,330.698,300.098,339.136,300.11,347.57,299.315,365.944,302.538,346.93,298.381,338.5,299.175,330.304,299.542
6,264.004,203.552,274.127,190.686,290.856,186.715,307.779,189.165,323.327,195.687,342.897,194.3,360.403,184.981,380.241,181.025,400.692,183.759,416.161,194.969,334,214.261,333.936,227.847,333.737,241.269,333.528,255.286,319.742,274.11,327.777,275.408,335.497,275.945,344.646,274.256,353.852,272.426,281.185,223.611,290.147,218.118,301.19,217.281,312.132,223.073,301.323,225.891,290.267,226.656,362.181,219.926,373.063,212.98,384.843,213.035,395.53,217.623,385.309,221.455,373.455,221.579,308.093,306.793,317.771,296.058,328.924,289.591,337.214,291.537,345.011,288.743,356.672,294.228,371.206,304.026,356.872,308.613,346.385,310.616,337.807,311.551,329.273,311.608,318.68,311.134,313.76,305.747,329.421,300.708,337.569,300.783,345.896,299.972,364.634,303.069,345.299,297.545,337.136,298.302,329.136,298.955
7,263.248,203.323,273.166,190.247,289.958,186.71,306.781,189.77,322.445,196.589,343.033,195.005,360.916,184.963,380.852,180.658,400.888,183.903,415.429,196.413,333.755,213.498,333.474,227.515,333.172,241.299,332.836,255.818,319.165,273.191,327.506,274.941,335.728,275.671,344.485,274.027,353.112,272.39,281.445,223.09,290.209,217.73,301.239,217.108,312.314,222.381,301.505,225.362,290.587,226.366,361.892,219.208,373.082,212.712,384.696,212.861,395.551,217.003,385.174,221.182,373.43,221.129,308.736,306.43,317.959,296.208,328.522,289.698,336.645,291.77,344.425,288.901,356.409,294.562,370.92,303.651,357.16,308.881,346.487,311.242,337.999,312.158,329.907,312.12,319.471,311.063,314.187,305.635,329.221,300.166,337.2,300.212,345.486,299.491,364.403,302.906,345.123,298.967,337,299.922,329.354,300.199
8,263.533,204.167,272.704,190.428,289.244,186.141,306.572,188.417,322.374,195.451,341.674,194.866,358.033,185.129,377.254,180.202,396.817,182.747,409.991,195.605,333.242,213.154,333.659,227.761,333.934,242.036,334.189,256.701,319.736,273.767,328.049,275.485,336.27,276.669,345.119,274.353,354.184,272.097,280.633,223.482,288.904,218.375,300.009,217.401,311.147,222.245,300.563,225.765,289.398,226.812,360.352,218.711,370.869,213.15,382.342,212.76,392.52,216.898,382.943,221.054,371.219,221.028,308.718,307.066,318.215,296.526,329.112,289.623,337.674,291.661,345.695,288.894,357.141,294.075,370.519,303.658,357.905,308.855,347.33,311.452,338.756,312.368,329.936,312.572,319.284,312.09,314.022,306.235,329.729,300.841,338.152,300.917,346.655,300.193,364.475,303.003,346.165,298.4,337.948,299.206,329.716,299.475
9,263.543,204.09,273.211,190.289,290.077,186.523,307.273,189.361,323.053,196.138,341.394,195.242,358.67,185.558,378.194,181.055,398.185,183.822,411.38,196.527,333.787,213.517,334.145,227.743,334.365,241.764,334.58,256.417,320.089,273.107,328.334,274.801,336.557,275.918,345.581,273.932,354.437,271.731,281.23,223.854,290.002,218.69,300.836,217.896,311.764,222.845,301.117,225.981,290.292,226.965,360.894,219.159,371.51,213.374,382.802,213.141,392.86,217.185,383.317,221.209,371.801,221.121,309.037,306.793,319.002,296.417,329.782,289.441,337.85,291.397,345.307,288.627,356.725,293.942,370.311,303.817,357.386,308.811,347.091,310.885,338.776,311.888,330.474,312.03,320.124,311.693,314.873,306.153,330.329,300.979,338.273,300.651,346.302,300.076,363.798,302.98,345.831,297.317,337.975,298.226,330.152,298.849
10,264.156,205.704,273.026,191.307,289.315,186.848,306.346,188.965,322.012,195.798,343.898,194.852,360.284,185.47,379.82,181.12,399.369,184.532,411.263,198.398,333.673,213.561,334.011,227.901,334.316,241.769,334.566,256.078,320.085,273.252,328.323,274.928,336.391,275.997,344.811,274.217,353.707,272.389,281.903,223.267,290.25,218.371,301.351,217.424,311.589,222.197,301.542,225.685,290.601,226.545,360.691,218.784,370.872,213.346,382.438,213.218,392.596,216.922,382.849,221.07,371.141,221.123,308.655,305.707,317.855,295.912,328.604,289.408,337.696,291.463,345.505,288.635,357.354,293.903,370.553,302.653,357.9,307.905,347.124,310.507,338.244,311.428,329.072,311.379,318.595,310.796,313.879,305.066,329.365,300.17,338.119,300.192,346.495,299.427,364.325,302.054,345.967,298.267,337.599,299.124,328.962,299.416
