time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,263.204,246.098,271.962,233.356,287.848,228.946,304.655,230.276,319.56,236.626,339.463,235.556,355.186,227.555,373.227,224.579,390.716,229.082,400.763,243.18,331.056,253.576,331.489,265.979,331.988,278.103,332.361,291.228,316.589,307.287,324.863,308.667,332.978,309.737,340.592,308.054,348.539,306.134,280.405,262.227,288.221,256.906,298.894,256.45,309.335,261.719,299.002,264.533,288.43,265.353,353.662,259.729,363.678,253.931,374.455,253.967,382.844,258.788,374.847,262.308,364.166,262.094,304.644,338,314.359,328.424,324.932,322.975,332.883,324.942,339.814,322.774,349.794,327.665,360.952,335.846,349.793,341.487,340.535,342.628,333.249,343.453,324.908,343.187,314.613,342.611,309.473,337.144,325.153,332.755,333.188,333.042,340.471,332.418,355.405,335.369,339.883,331.717,332.83,332.36,325.137,332.187
2,263.703,247.34,271.815,233.878,287.536,228.163,304.106,229.481,319.185,235.216,340.141,233.897,355.899,226.88,373.533,224.206,390.665,228.888,400.005,242.961,331.407,252.977,331.98,265.179,332.596,277.131,333.199,290.165,316.947,306.289,325.455,308.282,333.855,309.801,341.957,307.478,349.923,304.977,281.285,262.862,289.043,258.548,299.223,257.728,309.555,261.229,299.811,264.346,289.797,265.662,354.162,258.806,364.79,254.712,375.059,255.239,383.227,259.045,375.118,261.89,364.874,261.369,304.901,338.156,315.598,328.232,326.439,322.925,334.056,324.944,341.498,322.741,351.618,327.314,362.334,335.637,351.186,340.513,342.089,341.568,334.517,342.486,326.42,342.462,316.019,342.244,309.717,337.178,326.638,332.725,334.413,333.056,342.152,332.367,356.759,334.976,341.509,331.082,334.028,331.531,326.532,331.412
3,263.78,245.096,272.281,232.659,287.551,227.907,303.767,229.282,318.714,235.003,339.827,234.644,354.906,227.169,372.489,224.072,389.363,228.331,399.262,241.617,331.151,252.405,331.494,264.756,331.912,276.944,332.309,290.032,316.421,307.19,324.884,308.255,332.971,309.4,340.808,307.767,348.674,306.205,280.347,261.614,287.957,256.714,298.282,256.373,308.592,261.528,298.224,264.163,287.913,264.761,353.649,260.096,364.048,254.356,374.388,254.247,382.818,258.735,374.799,262.317,364.457,262.208,304.13,338.699,314.207,328.754,324.972,323.067,333.368,325.279,340.946,322.894,351.105,327.601,362.168,336.418,351.424,341.588,341.973,342.949,334.019,343.881,325.193,343.728,314.806,342.657,308.913,337.693,325.118,333.622,333.703,333.992,341.617,333.237,357.062,335.776,341.312,331.735,333.537,332.487,325.191,332.067
4,263.894,245.239,272.236,233.007,287.606,228.411,303.786,229.159,318.797,234.265,340.88,233.235,356.054,226.463,373.35,224.21,389.944,227.846,399.232,241.088,331.73,253.659,332.119,266.145,332.632,278.27,333.061,291.281,316.726,307.682,325.212,309.09,333.476,309.981,341.502,308.437,349.539,306.427,281.071,261.797,288.799,257.114,299.105,256.781,309.239,261.993,299.083,264.754,288.923,265.192,354.666,259.966,364.828,254.393,375.091,254.226,383.567,258.419,375.391,262.239,365.083,262.169,304.489,338.833,314.834,329.135,325.952,323.266,333.664,325.35,340.384,323.007,350.857,327.965,361.854,336.418,350.732,342.359,341.032,343.7,333.803,344.487,325.63,344.376,314.98,343.68,309.449,337.949,326.281,333.689,334.092,334.058,341.111,333.433,356.31,335.916,340.397,331.878,333.395,332.543,325.826,332.545
5,264.308,246.337,272.672,233.333,288.128,227.85,304.417,229.043,319.422,235.085,340.301,234.757,355.357,226.682,372.995,223.718,390.193,228.757,400.038,242.994,331.095,252.789,331.624,264.902,332.168,276.758,332.612,289.47,316.433,306.657,325.129,307.879,333.514,308.996,341.199,307.469,349.086,305.73,280.979,262.449,288.607,257.03,299.234,256.405,309.582,261.615,299.4,264.582,288.988,265.39,353.855,259.953,364.421,254.004,375.125,253.937,383.427,259.023,375.343,262.484,364.618,262.293,304.142,338.301,314.691,328.374,325.383,322.44,333.338,324.501,340.489,322.132,351.175,327.304,362.222,335.847,351.38,341.207,341.645,343.169,333.885,344.158,325.677,344.085,315.136,343.206,309.138,337.449,325.746,333.016,333.725,333.439,341.341,332.685,356.263,335.312,340.801,331.722,333.279,332.479,325.614,332.175
6,263.356,245.646,272.21,232.439,288.124,227.642,305.032,229.076,320.116,235.961,339.874,235.222,355.237,227.115,372.815,224.245,390.235,228.813,399.581,242.433,331.414,253.47,331.712,266.243,331.937,278.692,332.133,291.812,316.656,307.823,324.894,309.2,332.955,310.143,340.808,308.516,348.648,306.959,280.599,261.524,288.413,256.295,299.346,255.875,309.527,261.491,299.505,264.414,288.759,264.949,353.739,259.941,363.991,254.24,374.631,254.171,382.833,258.958,375.156,262.648,364.415,262.531,304.043,338.574,314.54,328.406,325.405,322.874,333.252,325.133,340.924,322.827,351.281,328.25,361.959,336.668,350.801,342.963,341.277,343.961,333.261,344.531,325.068,344.21,314.524,343.541,308.944,337.57,325.568,333.15,333.57,333.647,341.552,333.214,356.024,336.247,340.852,332.317,333.013,332.882,325.371,332.734
7,264.186,246.572,272.971,233.516,289.054,228.626,305.787,229.998,320.475,236.433,340.132,235.485,355.595,227.485,373.332,224.493,390.697,229.237,400.041,243.413,331.548,252.901,331.939,265.294,332.283,277.467,332.628,290.534,316.549,306.421,325.069,307.898,333.526,309.304,341.455,307.444,349.393,305.43,281.215,261.926,289.118,256.94,299.51,256.643,309.634,261.533,299.739,264.407,289.468,265.164,354.007,259.801,364.208,254.037,374.76,254.132,383.342,258.677,375.057,262.23,364.66,262.255,304.114,337.712,314.153,328.358,325.196,323.093,333.637,325.228,341.549,322.775,351.614,327.516,362.467,335.754,351.743,340.651,342.39,341.749,334.2,342.707,325.332,342.447,314.736,341.848,308.915,336.752,325.372,332.685,333.88,333.263,342.089,332.459,356.97,335.208,341.727,330.805,333.756,331.418,325.426,331.091
8,264.299,246.22,272.766,232.847,288.818,228.119,305.506,229.984,320.269,237.01,339.852,236.16,355.29,227.77,373.205,224.703,390.589,229.08,400.19,243.54,331.088,252.484,331.371,265.017,331.759,277.224,332.042,290.542,315.967,306.394,324.374,308.325,332.908,309.855,341.213,307.92,349.449,305.613,281.07,262.186,288.757,257.295,299.322,256.529,310.201,260.952,299.799,264.165,289.239,265.177,353.337,259.462,364.309,254.564,375.103,254.84,383.62,259.159,375.236,262.582,364.396,262.085,304.158,337.812,314.604,328.044,325.148,322.813,333.375,325.012,340.759,322.643,350.424,327.691,361.15,336.2,350.501,341.217,341.468,342.118,333.586,343.007,325.035,342.668,314.867,342.026,309.563,336.892,325.286,332.669,333.665,333.363,341.427,332.732,355.179,335.53,340.742,331.017,333.123,331.394,325.087,330.916
9,263.339,247.891,271.145,233.564,287.11,228.117,303.937,229.917,319.436,235.849,340.59,235.294,356.001,227.944,373.166,224.616,390.231,228.592,400.258,241.831,331.019,253.061,331.454,266.17,331.732,278.862,331.995,291.929,315.871,307.958,324.16,308.938,332.417,309.902,340.799,308.045,349.221,306.309,280.09,262.058,287.824,257.431,298.336,256.908,309.008,261.587,298.524,264.524,288.072,265.173,353.63,259.757,364.01,254.39,374.666,254.546,383.207,258.728,374.809,262.298,364.059,262.066,302.987,337.884,313.761,328.576,324.88,322.598,332.74,324.616,339.747,322.307,349.91,327.192,360.846,335.891,349.656,341.2,339.989,342.686,332.557,343.398,324.189,343.315,313.602,343.152,307.94,337.275,325.011,332.469,332.897,332.616,340.126,332.044,355.085,335.419,339.439,331.281,332.257,331.708,324.553,331.425
10,263.833,244.877,272.445,232.443,288.2,228.2,304.484,229.721,318.986,236.372,340.155,235.565,355.069,227.471,372.395,224.699,389.382,228,399.739,241.06,330.812,252.972,331.239,265.68,331.659,278.198,331.961,291.533,315.737,306.768,324.075,308.466,332.538,309.855,340.606,307.872,348.62,305.835,280.087,262.135,287.827,257.172,298.206,256.555,308.821,261.169,298.437,264.384,288.036,265.303,353.395,259.374,363.877,254.23,374.519,254.329,383.05,258.824,374.795,262.353,364.192,262.048,302.618,337.523,313.767,328.492,324.733,323.25,332.774,325.416,339.948,322.987,350.338,327.635,361.465,335.71,350.046,341.44,340.236,342.444,332.555,343.137,324.033,342.869,313.454,342.28,308.108,336.86,324.708,332.929,332.895,333.277,340.467,332.531,355.59,335.379,339.846,331.491,332.381,331.991,324.397,331.888
