time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,266.859,203.382,276.528,189.573,294.071,186.575,311.383,189.826,327.433,197.051,347.978,196.253,366.469,187.075,386.892,183.701,407.592,186.941,421.017,201.062,337.977,215.907,337.717,230.846,337.452,245.53,337.014,260.693,320.207,277.029,329.505,279.025,338.359,280.267,347.811,278.371,356.9,276.561,283.975,222.994,293.048,217.314,305.331,216.852,316.38,223.18,305.286,226.512,292.996,227.22,364.298,221.616,375.894,215.078,388.786,215.351,399.837,220.126,389.271,224.493,376.161,224.329,308.737,309.249,319.512,299.931,330.542,294.301,338.495,296.31,346.867,293.702,359.117,299.035,373.182,307.694,359.077,314.944,347.968,318.213,339.009,319.111,330.731,319.081,320.143,317.666,314.351,309.024,330.897,304.891,338.85,304.917,347.523,304.149,366.221,307.401,347.145,304.245,338.574,305.01,330.76,305.401
2,270.101,205.886,278.851,191.182,296.884,188.032,314.356,191.385,330.545,198.822,350.097,197.898,367.747,188.622,388.097,184.382,408.863,188.223,422.605,202.766,339.522,214.584,338.872,229.754,337.978,244.514,337.014,259.867,321.981,275.884,330.789,278.195,339.481,279.756,348.952,277.9,358.159,275.846,286.746,222.898,295.362,216.621,307.464,215.744,319.512,221.907,307.544,225.902,295.452,227.088,365.686,220.244,378.37,213.207,391.612,214.023,402.37,219.796,391.589,224.522,378.021,223.767,310.59,309.729,320.704,299.501,331.23,293.773,339.981,296.053,348.219,293.277,360.89,298.612,376.324,308.505,361.473,315.046,349.535,317.882,340.552,318.315,331.7,318.357,321.452,316.913,316.329,309.188,331.568,304.641,340.279,304.542,348.883,304.155,369.459,307.815,348.667,303.823,340.228,304.513,331.788,304.667
3,269.078,203.76,278.429,189.689,296.706,186.444,314.093,189.772,330.215,197.23,350.867,196.279,369.057,187.781,389.353,183.694,410.122,187.255,423.379,201.794,340.253,213.72,339.903,228.901,339.542,243.79,339.048,259.206,322.93,277.075,331.919,278.968,340.854,280.097,350.1,278.234,359.219,276.172,286.054,223.443,294.704,216.704,307.232,215.435,319.814,221.64,307.716,226.159,295.236,227.694,365.464,219.83,378.356,212.493,391.944,213.423,402.707,219.77,391.979,224.804,377.868,223.813,310.818,310.402,321.376,301.173,332.426,294.909,340.93,296.967,349.33,294.204,361.712,299.404,376.693,308.242,362.309,315.142,350.825,317.982,341.835,318.545,333.147,319.037,322.236,318.004,316.203,309.796,332.871,305.587,341.313,305.55,350.068,304.905,370.064,307.796,349.987,304.552,341.371,305.265,333.184,305.684
4,268.388,204.972,278.173,190.239,296.188,187.088,314.062,190.166,329.873,198.164,348.741,197.973,366.502,188.207,386.889,184.097,407.671,187.536,420.892,201.623,339.385,215.556,339.048,230.666,338.697,245.569,338.437,260.929,322.422,277.433,331.015,279.358,339.7,280.67,349.036,278.719,358.176,276.595,285.423,223.245,294.451,217.91,306.48,217.367,318.344,222.644,306.488,226.147,294.553,227.11,365.372,221.347,377.467,215.226,390.37,215.852,401.385,220.576,390.434,224.79,377.371,224.368,310.122,309.088,320.618,299.68,332.178,294.457,340.348,296.652,349.27,293.848,361.153,298.737,374.988,308.021,361.002,315.119,349.978,318.162,340.522,319.054,331.89,318.895,320.951,317.116,315.877,308.816,332.177,305.053,340.271,305.052,349.599,304.25,367.992,307.433,349.511,304.63,340.321,305.424,332.269,305.559
5,269.334,205.041,278.658,190.731,296.203,187.011,314.018,189.854,330.083,197.728,350.571,196.666,368.528,187.691,388.794,183.764,409.302,187.523,422.612,201.829,339.492,213.555,338.981,228.721,338.41,243.51,337.761,258.949,322.681,276.101,331.288,278.138,339.966,279.545,349.266,277.726,358.607,275.458,285.82,221.495,294.311,213.087,307.492,212.399,319.73,221.162,307.295,225.252,294.166,226.342,365.377,219.602,377.715,209.791,392,210.184,402.951,217.753,392.565,223.51,377.888,223.12,310.674,310.711,321.437,300.737,332.693,294.799,340.854,297.141,348.52,294.429,361.029,300.043,376.647,309.779,361.624,316.086,350.156,318.295,341.857,318.685,333.284,318.723,322.421,317.485,316.789,310.298,333.078,305.931,341.342,306.085,349.421,305.496,369.734,309.069,349.141,304.234,341.154,305.046,333.118,304.861
6,269.1,204.476,278.247,190.085,296.327,187.191,313.99,190.376,330.543,198.178,349.019,197.405,367.397,188.214,387.655,184.34,408.585,187.674,422.137,201.527,340.251,217.032,339.962,231.314,339.633,245.357,339.299,260.049,323.333,277.176,332.274,279.039,340.742,280.318,350.054,278.479,358.9,276.381,286.148,223.127,295.219,217.473,307.056,217.032,318.655,222.898,307.185,226.558,295.167,227.533,366.298,221.831,378.111,214.987,390.837,215.894,401.627,220.786,391.372,225.366,378.278,225.046,310.512,309.778,322.345,300.401,333.439,294.467,341.691,296.69,349.41,294.136,361.078,299.308,374.433,308.564,360.64,315.025,349.888,317.543,341.46,318.062,332.815,318.005,322.312,316.713,316.259,309.367,333.601,305.136,341.848,305.239,349.964,304.91,367.287,308.025,349.249,303.522,341.18,304.218,333.019,304.444
7,266.61,204.596,277.328,190.135,295.875,187.297,314.038,190.25,330.677,198.488,348.428,198.76,366.162,188.975,386.874,184.706,408.225,187.434,422.294,201.253,339.372,216.652,339.312,231.605,339.285,246.247,339.209,261.409,323.062,277.885,331.736,279.844,340.448,281.318,349.795,279.238,358.723,277.098,284.905,223.535,293.631,217.897,305.319,217.28,316.816,223.481,305.18,226.809,293.521,227.51,365.731,222.354,377.157,216.01,389.783,216.341,400.557,221.108,390.122,225.829,377.281,225.513,310.372,309.621,321.66,300.685,333.038,295.018,341.572,297.174,349.602,294.381,361.635,299.562,376.039,308.334,361.744,315.162,350.848,318.531,341.961,319.447,333.065,319.464,322.279,317.69,316.05,309.105,333.279,306.12,341.7,306.195,350.155,305.311,369.442,307.533,350.081,304.963,341.676,305.879,333.452,305.939
8,268.618,204.736,278.48,189.996,296.961,187.328,314.63,190.711,331.138,198.403,349.523,198.56,367.115,188.949,387.596,184.383,408.623,187.546,421.429,202.305,339.802,215.215,339.849,230.744,339.876,245.984,339.763,261.706,323.993,277.615,332.487,279.394,340.817,281.033,349.769,278.911,358.526,276.83,286.171,222.557,294.651,217.158,306.615,216.436,318.457,222.536,306.56,226.025,294.671,226.934,365.817,221.462,377.477,215.361,390.139,216.055,400.859,220.737,390.389,225.262,377.439,224.727,311.554,309.122,322.318,300.835,332.927,295.388,341.371,297.427,349.571,294.637,360.53,299.326,374.412,308.351,360.501,313.738,350.354,316.603,341.342,317.441,332.678,317.514,322.495,316.561,317.163,308.933,333.125,305.311,341.457,305.442,350.027,304.474,368.033,307.69,349.677,303.402,341.198,304.4,332.959,304.583
9,269.352,204.931,277.91,190.128,296.035,186.127,314.059,189.383,331.037,197.657,349.59,197.499,367.791,188.124,388.151,184.244,408.693,187.385,422.179,201.572,341.005,215.436,340.842,230.521,340.702,245.282,340.497,260.418,324.173,277.293,333.093,279.259,341.554,280.473,350.83,278.335,359.619,275.924,286.561,222.314,295.141,215.73,307.638,215.068,319.857,221.414,307.768,225.727,295.365,226.869,366.296,219.541,378.017,211.89,391.436,212.827,402.428,218.71,391.797,223.945,378.052,223.343,310.766,310.87,321.821,301.239,333.226,295.343,341.735,297.493,349.726,294.81,361.45,299.821,375.244,309.52,361.101,315.562,350.3,318.579,341.705,319.391,332.955,319.498,322.348,317.949,316.299,310.297,333.476,306.048,341.947,306.155,350.22,305.344,368.506,308.937,349.745,304.282,341.511,305.488,333.139,305.514
10,269.713,203.739,279.977,190.05,298.289,187.077,315.794,190.641,331.711,198.479,350.049,197.929,367.795,188.34,388.03,183.892,408.597,187.341,422.581,201.238,340.418,216.137,339.99,231.165,339.477,246.01,338.971,261.137,323.222,276.817,332.147,278.538,340.966,280.041,350.053,278.256,359.219,276.629,286.629,222.774,295.626,217.692,307.419,216.997,318.736,222.848,307.311,226.05,295.646,226.838,367.534,221.925,379.374,215.564,391.687,216.057,402.606,220.679,392.009,225.056,379.43,224.646,310.417,308.507,321.755,299.584,333.659,294.024,341.759,296.248,349.591,293.328,361.666,298.645,376.194,307.701,361.756,314.02,350.892,316.794,342.199,317.602,333.709,317.659,322.305,315.901,316.141,308.396,333.879,305.204,341.937,305.317,350.389,304.554,369.553,307.272,350.027,303.093,341.733,303.934,333.816,304.087
