time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,270.656,221.253,279.695,207.699,296.21,204.78,312.822,206.959,328.081,213.436,347.075,211.773,363.906,203.474,382.955,200.091,402.327,202.99,415.647,215.375,338.724,230.265,338.781,244.6,338.949,258.594,339.017,272.871,323.732,290.667,332.298,292.602,340.628,293.6,349.361,291.552,357.997,289.474,286.306,240.394,295.124,234.031,306.905,233.268,318.201,238.806,307.176,242.344,295.344,243.661,363.233,236.804,375.258,230.291,387.416,230.99,397.709,236.608,387.666,240.187,375.362,239.824,311.528,321.899,322.22,311.709,332.526,305.675,341.371,307.59,350.216,305.111,361.967,310.435,375.028,319.977,361.984,326.17,351.222,328.625,341.721,329.526,332.506,329.095,322.461,327.609,317.1,321.521,332.953,316.602,341.717,316.764,351.022,315.964,368.795,319.418,350.433,316.414,341.297,317.249,332.636,317.298
2,267.869,222.463,276.557,207.786,294.056,203.4,311.491,205.563,328.273,212.356,347.305,211.718,364.343,202.937,383.948,199.401,404.066,202.598,417.031,216.746,338.041,230.74,337.935,244.561,337.795,258.141,337.467,272.262,322.601,289.819,330.904,291.612,339.329,292.735,348.504,290.614,357.827,288.329,285.61,240.129,293.879,234.49,305.714,233.377,317.407,238.618,306.131,242.521,294.274,243.789,363.906,236.661,375.111,230.749,387.529,231.4,398.173,236.152,387.963,240.372,375.408,240.014,311.175,322.269,321.426,312.269,332.503,305.585,341.032,307.441,348.841,304.927,360.802,310.182,374.305,319.935,360.906,326.355,349.739,328.491,340.997,329.307,332.263,329.1,321.864,328.584,316.905,321.626,332.789,316.617,341.233,316.566,349.45,315.885,367.959,319.225,348.882,315.362,340.584,316.23,332.387,316.44
3,269.726,220.435,278.619,206.84,295.575,203.681,312.153,206.226,328.21,212.947,348.255,210.882,365.169,202.921,384.076,199.328,402.973,202.301,415.963,214.802,339.274,229.833,339.432,244.004,339.397,257.845,339.434,272.247,323.943,289.932,332.351,291.704,340.458,292.838,349.259,290.999,358.087,288.81,286.673,238.759,295.211,232.699,306.942,231.815,318.626,237.835,307.469,241.438,295.605,242.637,363.812,236.241,375.268,229.304,387.536,230.053,398.177,235.334,388.048,239.526,375.59,239.231,310.444,321.539,321.699,312.411,333.24,306.34,341.671,308.365,350.205,305.633,362.359,310.669,374.728,319.11,361.907,326.061,351.125,328.532,341.572,329.781,332.591,329.498,321.597,328.158,315.877,321.216,333.351,316.702,341.8,317.133,350.758,316.024,368.556,318.678,350.189,315.086,341.149,316.387,332.955,316.64
4,269.729,222.951,278.522,208.448,295.492,204.469,312.419,206.748,328.52,212.788,348.719,211.977,365.956,203.637,385.212,200.158,404.527,203.811,416.884,216.696,339.097,230.096,339.255,244.113,339.415,257.694,339.465,271.76,323.931,290.677,332.564,292.066,340.825,293.083,349.683,290.975,358.36,288.838,286.955,240.649,295.468,234.465,306.8,233.426,318.233,238.705,307.377,242.268,295.936,243.566,364.177,236.34,375.559,229.557,387.906,230.118,398.389,235.001,388.557,238.993,376.192,238.872,311.006,323.01,321.635,313.196,332.812,306.724,341.41,308.722,349.744,306.105,361.615,311.315,374.691,320.753,361.419,326.174,350.515,328.557,341.458,329.911,332.729,329.692,321.852,328.813,316.455,322.508,333.369,317.571,341.773,317.722,350.394,316.739,368.43,320.155,349.478,315.669,340.897,316.871,332.724,316.881
5,269.515,222.094,278.337,207.235,295.882,203.292,313.358,205.695,329.756,213.062,348.722,211.549,365.213,202.401,384.504,199.255,403.724,202.356,416.461,215.489,339.028,230.467,339.277,244.234,339.385,257.662,339.583,271.51,323.534,289.703,332.27,290.979,340.908,292.017,350.161,289.962,359.221,287.886,286.949,239.851,295.448,234.336,306.4,233.379,317.652,238.485,306.775,242.23,295.763,243.309,364.343,236.497,375.57,230.274,387.436,230.842,397.847,235.666,387.864,239.701,375.766,239.425,311.571,322.154,322.999,312.398,334.372,305.935,342.594,307.731,350.595,304.963,362.342,309.832,375.007,318.918,362.092,324.919,351.466,327.492,342.519,328.763,333.983,328.763,323.127,328.517,316.981,321.58,334.575,316.139,342.732,316.05,351.126,315.304,368.98,318.329,350.557,314.642,342.16,316.032,334.111,316.303
6,269.111,221.401,278.598,207.068,295.649,203.598,312.731,205.957,329.08,212.686,349.535,212.074,365.944,203.371,384.578,199.563,403.67,202.317,416.459,215.206,339.714,230.323,339.759,244.344,339.906,258.019,339.867,272.286,323.831,289.804,332.792,291.264,341.467,292.447,350.343,290.224,359.417,288.277,286.906,239.576,295.24,233.935,306.764,232.966,317.906,238.446,307.234,242.343,295.562,243.39,364.396,236.719,375.41,230.254,387.739,230.656,398.124,235.37,388.359,239.831,375.975,239.797,310.993,321.248,322.464,311.386,333.883,305.41,342.35,307.354,350.188,304.799,362.417,309.869,375.517,319.004,362.244,324.935,351.005,327.094,342.267,327.954,333.304,327.741,322.174,327.331,316.386,320.763,334.11,316.171,342.598,316.389,350.83,315.507,369.495,318.387,350.033,314.813,341.738,315.769,333.434,315.961
7,272.296,219.584,281.683,205.926,298.513,203.264,315.022,205.819,330.316,213.062,350.035,211.085,366.712,202.869,385.464,199.585,404.281,203.04,416.136,216.204,340.221,229.724,340.174,244.021,340.024,257.942,339.728,272.408,324.203,289.074,332.706,291.242,341.085,292.641,349.959,290.529,358.67,288.381,287.584,239.177,296.192,233.606,307.574,233.045,318.894,238.31,307.798,241.22,296.32,242.382,364.97,236.752,376.74,230.893,388.535,231.313,398.744,236.524,388.716,239.762,376.811,239.235,311.473,321.757,322.286,311.397,333.101,305.345,341.522,307.283,350.107,304.854,362.059,310.269,375.46,320.206,362.013,326.347,351.243,328.539,341.82,329.642,333.014,329.202,322.525,327.751,317.147,321.154,333.339,315.962,341.695,316.062,350.711,315.538,369.207,319.591,350.506,315.685,341.593,316.399,333.286,316.696
8,269.488,222.006,278.411,208.266,295.642,204.208,312.949,206.39,329.298,212.869,349.96,210.992,366.759,202.986,385.428,199.717,404.2,202.851,416.659,215.285,340.214,230.473,340.417,244.499,340.353,258.23,340.448,272.366,324.714,290.694,333.59,291.976,341.952,292.689,350.753,290.847,359.447,288.941,286.847,239.404,295.488,234.06,306.797,233.097,318.033,238.056,307.409,241.474,295.983,242.633,365.64,236.183,376.49,230.48,388.333,230.921,398.654,235.443,388.637,239.127,376.664,238.934,311.391,321.918,322.697,312.211,335.182,305.898,342.894,307.9,350.464,305.079,362.388,310.467,374.821,319.221,362.282,325.98,351.866,328.779,343.342,329.982,334.962,329.743,323.204,328.47,316.932,321.416,335.343,316.919,343.064,317.205,350.955,316.253,368.464,318.695,350.937,315.253,342.855,316.365,335.136,316.678
9,269.462,220.436,280.035,206.999,297.905,204.148,315.13,206.702,330.891,213.674,349.494,212.182,365.679,203.972,384.173,200.457,403.033,202.894,416.023,215.051,340.048,230.874,340.453,244.653,340.719,258.041,340.972,272.053,325.026,289.792,333.452,291.183,341.817,292.166,350.556,290.263,359.369,288.188,287.231,240.236,295.818,234.824,306.849,233.793,317.966,238.891,307.258,242.011,296.224,243.151,364.782,237.162,375.395,231.248,387.006,231.771,397.655,236.468,387.62,240.058,375.865,239.789,312.064,320.677,322.897,311.155,334.062,305.032,342.683,306.957,350.576,304.458,362.352,309.779,374.75,318.944,362.083,325.35,351.253,327.096,342.275,328.209,333.408,327.779,322.827,326.808,317.199,320.228,334.189,315.668,342.794,315.98,351.002,315.238,368.733,318.189,350.324,314.002,341.986,314.81,333.614,314.864
10,271.169,219.382,280.516,206.573,296.801,203.358,313.421,205.573,329.085,212.332,350.037,211.374,366.765,203.138,385.357,199.623,404.534,202.188,417.771,214.432,339.832,229.865,339.835,243.897,339.854,257.64,339.859,271.78,323.869,289.583,332.61,291.357,341.065,292.415,349.835,290.584,358.971,288.386,287.737,238.902,296.199,233.257,307.58,232.262,319.142,237.42,308.257,240.788,296.717,242.076,364.695,235.914,376.082,229.651,388.226,230.319,398.637,235.225,388.51,238.899,376.307,238.537,311.495,321.346,322.333,311.555,333.43,305.004,341.767,307.081,350.211,304.241,361.99,309.742,375.116,318.752,362.061,324.935,351.559,327.077,342.44,328.179,333.542,327.942,322.768,326.977,317.141,320.81,333.683,316.11,342.013,315.998,350.789,315.28,369.079,318.31,350.678,314.48,341.971,315.586,333.59,315.785
