time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,242.829,195.411,252.471,179.974,271.212,176.524,289.431,179.629,306.848,186.892,330.346,185.982,348.012,176.139,368.067,171.313,388.521,174.108,402.64,186.855,320.033,207.805,320.756,223.539,321.433,238.672,322.116,254.133,304.63,274.597,313.977,275.635,322.637,276.353,332.282,274.534,342.053,273.048,261.285,218.626,270.968,212.749,283.17,212.181,294.911,218.398,283.498,221.729,271.23,222.456,348.554,215.106,360.302,208.473,372.476,208,383.643,213.103,373.348,217.133,360.936,217.388,289.992,310.735,301.949,299.598,314.134,291.873,323.952,294.634,332.965,291.382,345.784,297.752,359.884,307.589,346.136,315.071,334.354,317.584,324.258,318.886,314.041,318.581,302.043,317.356,295.854,310.351,314.793,305.44,324.416,305.51,334.057,304.485,353.05,307.257,332.975,303.033,323.491,303.854,313.936,304.139
2,241.903,195.374,252.39,180.099,271.411,176.282,290.501,178.943,307.934,186.222,332.067,185.292,349.351,175.751,369.456,170.785,389.867,173.587,402.809,187.166,321.026,207.726,322.045,223.688,323.08,239.075,324.001,254.937,305.249,275.111,315.184,276.18,324.636,277.153,334.056,275.272,343.701,273.545,260.702,218.867,270.78,213.001,283.006,212.285,295.412,218.012,283.323,221.764,270.966,222.679,348.205,215.024,360.478,208.506,373.296,208.546,384.782,213.13,373.981,217.442,360.896,217.782,290.587,311.173,302.856,299.846,315.332,292.38,325.288,294.654,333.937,291.584,345.888,297.767,360.161,308.026,346.716,314.405,335.809,316.309,325.886,317.428,315.532,317.339,303.402,316.436,296.736,310.352,316.008,305.372,325.697,305.375,334.989,304.349,352.882,307.426,334.485,302.136,325.133,303.298,315.523,303.505
3,242.34,197.023,252.705,181.341,271.621,177.133,290.445,179.686,308.171,186.985,331.724,186.524,349.594,176.4,369.969,171.421,391.198,174.499,406.098,188.548,320.78,208.641,321.382,224.347,321.915,239.606,322.335,255.285,304.696,275.623,314.452,276.327,323.621,277.019,333.636,275.457,343.589,273.969,262.104,219.038,271.425,213.586,283.526,212.651,295.45,217.704,283.636,221.619,271.739,222.499,349.147,214.762,360.899,208.895,373.517,208.965,384.98,213.536,373.927,217.864,361.153,217.9,291.255,311.682,303.128,300.807,315.458,293.248,324.99,295.507,334.073,292.785,346.895,298.8,362.179,308.743,347.004,314.863,335.081,316.672,325.082,317.463,315.014,317.235,303.296,316.842,297.628,310.985,315.86,305.979,325.312,305.938,334.876,305.359,354.681,308.182,333.813,303.006,324.348,303.473,315.025,303.81
4,243.048,195.51,254.009,180.832,271.644,176.75,290.001,178.862,307.088,186.251,333.68,185.032,351.132,175.597,370.905,171.158,390.867,174.504,404.454,187.814,321.93,207.821,322.876,223.698,323.768,239.172,324.538,255.309,305.003,275.389,315.179,276.677,324.761,277.884,334.504,276.002,344.013,274.361,261.459,218.239,271.425,212.505,283.998,211.892,296.25,217.854,284.308,221.463,271.717,222.245,348.978,215.133,360.944,208.563,373.65,208.386,385.042,213.122,374.163,217.581,361.389,217.807,289.097,310.601,302.105,299.773,314.884,292.778,325.384,295.426,335.38,292.465,348.25,298.151,361.96,307.399,348.284,314.911,336.204,317.335,325.33,318.537,314.149,318.282,301.732,317.532,295.548,309.839,315.271,305.879,325.71,306.114,336.051,305.223,354.432,306.888,335.249,303.161,324.884,304.311,314.506,304.53
5,243.055,195.867,253.259,180.329,272.136,176.577,290.884,179.277,308.451,186.828,333.093,185.774,350.334,176.079,370.581,171.554,391.135,174.544,404.026,188.731,321.047,208.481,321.768,224.634,322.239,240.2,322.748,256.406,304.313,275.218,314.027,276.45,323.658,277.952,333.693,275.788,343.624,273.87,261.517,218.394,271.349,212.753,283.587,211.951,296.293,217.44,283.763,221.135,271.543,221.986,348.396,214.734,360.764,208.763,373.415,208.778,384.832,213.426,373.67,217.559,360.728,217.536,290.44,311.296,302.713,300.672,314.52,293.614,324.296,296.252,333.235,293.025,345.683,298.748,359.758,308.574,346.174,315.146,334.303,317.252,324.75,318.158,314.187,317.662,302.786,316.542,296.853,310.815,314.907,306.445,324.619,306.519,333.976,305.802,352.157,308.163,333.558,303.286,324.36,303.894,314.583,303.727
6,241.999,195.606,251.856,180.116,270.294,176.506,288.772,179.37,306.373,186.746,334.323,185.367,351.764,176.041,371.201,171.578,391.581,174.736,405.076,188.906,321.18,208.468,321.779,224.834,322.318,240.697,322.803,256.926,304.235,276.362,314.159,277.911,323.86,279.105,334.141,276.822,344.572,274.649,260.684,219.112,270.481,212.977,283.272,212.094,295.692,218.491,283.59,222.054,270.855,223.052,349.349,215.791,361.691,208.708,374.799,208.997,385.972,214.25,375.255,218.554,362.102,218.433,289.344,311.711,301.957,300.733,314.93,293.371,325.344,295.967,335.016,292.799,347.716,298.917,362.542,308.566,348.293,316.049,336.469,318.121,325.763,319.329,314.783,319.025,302.035,318.194,295.651,311.232,315.396,306.604,325.77,306.895,335.907,305.803,355.196,308.306,335.046,303.774,324.948,304.705,314.803,304.959
7,242.68,195.937,253.135,180.444,271.185,176.662,289.649,179.255,306.713,186.818,333.788,185.303,351.254,175.876,370.49,171.578,390.232,175.023,403.535,188.174,321.811,207.375,322.381,223.806,322.9,239.521,323.429,255.712,305.074,275.535,314.661,276.816,324.068,277.857,333.719,276.095,343.178,274.367,261.637,219.213,271.353,212.889,283.771,212.246,295.826,218.322,283.876,221.891,271.668,222.761,349.574,215.631,361.371,209.091,373.831,208.818,384.769,214.227,374.594,218.032,362.025,218.145,291.36,311.095,302.939,300.244,315.339,293.225,324.796,295.757,333.716,292.949,346.139,298.742,360.223,308.003,346.434,314.712,335.057,316.656,325.339,317.812,315.406,317.413,303.442,316.661,297.276,310.441,315.811,306.098,325.108,306.32,334.513,305.352,352.931,307.471,333.867,303.089,324.594,303.844,315.44,303.909
8,242.688,194.341,253.7,179.794,272.568,176.286,291.008,179.372,307.998,186.615,332.181,185.62,349.527,176.031,369.404,171.303,390,174.334,403.614,187.552,320.675,208.217,321.25,224.127,321.758,239.648,322.222,255.541,304.318,275.371,313.991,276.556,323.369,277.471,332.993,275.691,342.589,274.088,261.672,218.417,271.283,212.43,283.446,211.916,295.44,218.067,283.65,221.547,271.417,222.297,348.487,215.365,360.322,208.893,372.854,208.727,384.092,213.512,373.404,217.974,360.728,218.032,290.841,311.784,302.751,301.086,314.971,294.016,324.79,296.215,333.632,293.244,345.787,299.13,359.566,308.758,346.037,314.804,334.706,316.774,324.695,317.976,314.468,317.9,302.532,317.031,297.11,311.001,315.39,306.831,324.953,306.93,334.325,306.068,352.362,308.132,333.427,302.785,323.997,303.724,314.518,304.041
9,240.551,196.116,251.72,181.132,270.356,177.441,289.054,179.982,306.409,186.639,331.767,185.585,349.033,176.441,368.685,171.562,389.48,173.615,404.27,186.462,320.673,207.974,321.252,224.33,321.896,240.316,322.502,256.593,303.766,275.896,313.627,277.21,323.173,278.159,333.399,276.312,343.423,274.307,260.332,219.245,270.006,213.563,282.377,212.729,294.963,217.978,283.085,221.367,270.756,222.475,349.003,214.922,360.63,208.598,373.196,208.368,384.982,213.129,374.026,216.98,361.429,217.223,288.839,311.042,300.953,300.33,314.159,293.305,324.763,295.879,334.352,293.054,347.624,298.796,361.74,307.816,348.114,315.782,335.996,318.647,325.117,320.024,314.288,319.778,301.227,318.202,295.049,310.362,314.702,305.87,325.012,306.267,335.286,305.226,354.556,307.578,334.637,304.815,324.383,305.775,314.212,305.856
10,241.157,195.032,251.255,180.105,269.365,176.329,287.675,179.054,305.062,185.542,331.273,185.401,349,175.881,369.113,171.024,389.688,173.702,404.127,186.938,320.304,208.522,321.054,224.534,321.78,240.247,322.421,256.215,304.379,276.183,314.102,277.436,323.485,278.478,333.467,276.283,343.246,274.453,260.95,219.092,270.659,212.967,283.291,212.104,295.903,218.406,283.699,221.409,271.239,222.564,347.912,215.419,360.119,208.327,373.191,208.26,384.843,212.968,374.102,217.309,361.101,217.67,291.045,311.641,302.384,300.843,314.754,293.656,324.581,296.28,334.032,293.436,346.714,299.398,361.061,308.758,346.752,314.834,335.029,316.767,324.745,318.065,314.544,317.87,302.671,316.792,296.618,311.089,315.361,306.856,324.992,307.14,334.949,306.173,354.055,308.309,333.647,303.193,323.794,303.949,314.506,304.115
