time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,260.914,187.358,268.762,172.401,285.881,167.903,302.824,170.53,318.469,177.793,336.624,176.245,353.537,166.829,372.787,163.176,391.894,167.549,403.508,182.377,327.909,194.835,327.644,208.649,327.333,222.045,327.016,236.376,312.417,252.493,320.569,253.87,328.437,255.149,336.924,253.227,345.663,251.753,276.718,204.097,285.147,198.767,295.919,198.112,306.365,203.417,296.003,206.536,285.437,207.489,353.856,201.254,364.593,195.509,375.694,195.458,384.721,200.293,376.15,203.901,364.897,203.766,299.106,284.612,309.908,275.029,320.958,269.513,329.297,271.435,337.447,269.129,348.526,273.875,361.555,282.818,348.554,287.905,338.027,290.318,329.428,291.26,320.606,291.075,310.093,290.416,304.425,284.032,321.001,279.124,329.395,279.35,337.907,278.522,355.586,282.085,337.555,278.479,329.197,279.348,320.987,279.351
2,258.666,188.28,266.046,172.76,283.615,167.247,301.478,169.851,317.869,177.356,335.322,177.063,352.276,167.27,371.531,163.183,391.105,167.241,403.025,182.18,326.882,195.503,327.049,209.509,327.139,223.072,327.238,237.398,311.434,253.852,320.117,255.129,328.675,256.404,337.446,254.251,346.131,252.312,275.417,204.306,283.832,199.339,294.457,198.978,304.977,204.226,294.297,206.76,283.848,207.412,353.176,201.768,363.705,195.978,374.713,195.838,383.881,200.205,375.178,203.942,364.011,203.969,297.858,285.46,308.83,275.908,320.47,269.945,329.101,272.091,337.318,269.474,348.377,274.559,360.675,283.126,348.26,289.086,338.047,291.83,329.33,292.883,320.474,292.667,309.449,291.405,303.144,285.055,320.792,280.461,329.318,280.498,337.886,279.962,354.444,282.695,337.272,279.613,328.834,280.491,320.491,280.639
3,259.075,189.962,266.291,174.166,282.926,168.559,300.125,170.473,316.25,177.57,336.051,176.766,352.638,167.862,371.574,164.085,390.497,168.497,402.017,183.543,326.721,196.771,326.872,210.229,326.91,223.273,327.031,236.969,312.739,254.324,320.916,255.287,328.783,256.215,336.934,254.181,345.387,252.564,275.395,205.545,283.841,200.116,294.564,199.563,305.139,205.442,294.608,208.166,284.022,208.962,352.52,203.083,363.022,196.617,374.309,196.459,383.684,201.596,374.946,205.271,363.499,205.398,298.391,284.388,309.218,274.598,320.831,268.841,329.129,270.717,337.356,268.254,348.4,273.477,361.099,282.566,348.609,287.949,337.962,291.011,329.152,292.305,320.488,291.903,309.59,290.841,303.885,283.754,320.966,279.233,329.238,279.503,337.88,278.742,355.219,281.834,337.513,278.968,328.75,280.014,320.729,279.872
4,258.65,189.244,266.024,174.261,282.419,168.572,299.479,170.328,315.026,177.066,336.246,175.797,353.316,166.928,372.484,163.558,390.937,168.801,400.736,184.354,326.412,195.217,326.484,208.559,326.651,221.425,326.77,235.195,310.943,252.808,319.579,254.315,328.128,255.628,336.673,253.709,345.31,251.887,274.309,205.251,282.367,199.683,293.266,199.087,304.041,204.463,293.653,207.4,282.866,208.359,351.72,202.592,362.47,196.445,373.952,196.345,382.715,201.245,374.128,205.013,362.564,204.902,297.28,285.184,308.195,275.096,319.552,269.218,328.696,271.594,337.205,268.897,348.164,274.028,360.499,283.025,348.248,288.578,337.686,290.89,328.572,291.698,319.001,291.357,308.312,290.124,302.53,284.483,319.591,280.194,328.85,280.673,337.744,279.934,354.444,282.436,337.166,279.16,328.258,279.778,319.299,279.61
5,257.031,188.059,264.838,173.358,281.16,168.19,298.139,169.567,314.221,175.497,336.653,175.65,352.442,167.061,370.745,163.185,389.156,167.192,400.202,181.333,325.569,194.591,325.827,208.4,325.934,221.752,326.052,235.97,310.873,252.686,319.253,254.08,327.66,255.362,335.855,253.283,344.33,251.421,274.184,203.949,281.95,198.99,292.75,198.41,303.522,203.288,292.929,206.364,282.208,207.139,351.511,201.077,362.481,195.542,373.603,195.393,382.386,200.099,373.647,204.025,362.336,203.679,298.533,285.186,309.084,275.573,320.169,269.222,328.372,271.425,336.296,268.58,347.074,273.955,359.659,282.598,347.372,288.246,337.215,290.607,328.636,291.443,319.96,291.293,309.637,290.699,303.603,284.441,320.374,279.804,328.683,279.938,336.975,279.199,353.654,282.285,336.608,278.223,328.275,279.022,320.094,278.988
6,257.802,187.217,266.031,171.857,282.906,167.916,299.828,169.772,315.597,176.584,335.429,175.026,352.047,166.175,370.895,162.822,389.823,167.242,400.574,182.415,326.149,195.252,326.166,208.789,326.229,221.67,326.289,235.354,310.495,252.893,318.936,254.336,327.392,255.703,336.177,253.734,345.031,251.944,273.689,204.484,281.697,198.554,293.223,198.127,304.162,204.209,293.33,207.095,281.89,207.908,351.189,202.325,362.036,195.641,373.747,195.209,382.953,200.532,374.373,204.54,362.373,204.598,297.293,285.804,308.455,275.664,319.466,269.487,328.193,271.792,336.25,269.029,347.006,274.587,359.246,283.868,346.707,289.61,336.52,292.046,328.001,292.855,319.01,292.575,308.555,291.721,302.905,285.136,319.679,280.648,328.457,280.85,336.826,280.25,353.037,283.328,336.085,279.033,327.778,279.886,319.256,279.888
7,257.757,189.332,264.994,173.523,281.59,168.196,298.715,170.157,314.949,176.634,334.828,175.801,352.383,167.162,371.519,163.579,390.583,168.196,401.319,183.992,326.47,194.658,326.512,208.825,326.451,222.436,326.393,236.744,310.224,252.774,319.079,254.359,327.944,256.082,336.656,253.976,345.571,252.065,274.241,204.431,281.92,199.122,293.222,198.625,304.122,203.664,293.39,207.012,282.294,207.919,351.341,201.696,362.427,195.944,374.014,195.594,382.953,200.317,374.451,204.489,362.634,204.377,297.578,284.913,308.52,275.119,319.584,269.309,328.398,271.695,336.611,268.847,347.718,273.858,360.059,282.761,347.607,288.695,336.88,291.137,328.136,291.754,319.042,291.647,308.649,290.58,302.908,284.287,319.98,280.195,328.702,280.549,337.253,279.659,354.161,282.081,336.375,278.743,327.833,279.428,319.351,279.335
8,258.322,187.183,266.856,172.794,283.687,168.552,300.678,170.484,316.103,177.624,335.135,176.581,351.852,167.006,370.718,163.373,389.897,167.895,400.407,183.452,325.899,195.912,325.895,209.156,325.801,222.017,325.771,235.724,310.257,253.264,318.765,254.767,327.465,255.849,336.098,253.822,344.796,251.874,274.035,204.767,282.176,199.37,293.035,199.056,303.449,204.646,293.115,207.444,282.286,208.11,351.534,202.445,362.107,195.976,373.307,195.56,382.293,200.464,373.948,204.353,362.434,204.364,297.367,285.244,308.198,275.706,319.187,269.726,327.917,271.707,335.882,269.028,347.216,274.252,360.191,282.987,347.265,288.504,336.563,290.459,328.183,291.127,319.217,291.017,308.651,290.278,303.027,284.666,319.575,280.153,328.279,280.122,336.606,279.489,353.833,282.344,336.042,279.014,327.928,279.637,319.3,279.826
9,257.794,186.116,266,172.372,281.995,168.337,298.486,170.032,313.679,176.315,336.999,175.037,352.702,166.455,371.234,162.882,389.387,166.869,400.007,181.011,325.904,194.887,325.969,208.751,326.009,222.161,325.984,236.178,310.74,252.816,319.112,254.263,327.609,255.747,336.172,253.702,344.989,251.931,273.925,204.231,281.957,199.095,293.133,198.55,304.292,203.585,293.473,207.167,282.374,208.125,351.512,201.309,362.245,195.64,373.474,195.409,382.598,200.137,373.912,204.352,362.444,204.189,297.98,284.702,309.051,275.681,320.106,269.691,328.438,271.992,336.574,269.107,347.314,274.021,359.658,282.327,347.436,288.025,337.15,290.123,328.518,291.129,320.012,291.122,309.381,290.986,303.439,284.3,320.46,280.644,328.76,280.813,337.29,279.955,353.781,281.965,336.514,277.842,328.145,278.515,320.121,278.831
10,257.93,187.845,265.669,173.366,281.952,168.638,298.563,170.511,313.807,177.339,335.835,177.037,351.984,167.716,370.6,163.76,389.106,167.661,400.115,181.494,325.771,195.701,326.047,209.189,326.204,222.226,326.38,235.983,310.916,253.586,319.251,254.576,327.599,255.534,335.907,253.725,344.568,252.227,273.431,205.145,281.821,199.996,293.045,199.284,303.715,204.379,293.155,207.665,282.03,208.475,351.144,201.987,362.089,196.214,373.416,195.682,382.93,200.135,374.027,204.267,362.434,204.333,297.7,284.792,308.765,275.098,320.415,268.896,328.821,270.795,336.587,268.384,347.65,273.445,360.242,282.391,347.56,288.254,337.072,290.938,328.612,291.778,319.864,291.72,308.836,290.766,302.65,283.994,320.742,279.59,329.022,279.779,337.181,279.011,354.144,281.831,336.397,278.402,328.215,279.157,320.175,279.228
