time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,273.201,221.683,282,207.82,297.763,203.707,314.292,205.389,329.699,211.431,350.707,210.203,367.213,202.22,385.699,198.766,404.568,202.04,417.725,214.383,341.291,230.652,341.253,243.348,341.17,255.579,341.1,268.207,325.783,287.146,334.198,288.256,342.338,288.79,351.53,287.193,360.653,285.302,290.461,238.936,298.964,233.632,309.643,233.125,320.252,238.991,309.882,241.224,299.152,241.726,366.752,236.28,377.035,230.12,387.929,229.892,398.399,234.331,388.71,237.592,377.417,237.901,313.505,317.647,323.956,308.295,335.017,302.058,343.536,303.963,352.094,301.357,363.923,306.246,377.549,314.821,364.493,320.339,353.555,322.886,344.247,323.931,335.157,323.764,324.208,322.627,318.743,316.929,335.462,312.064,343.955,312.262,352.914,311.346,371.253,314.218,352.491,311.016,343.567,312.01,335.016,312.107
2,273.446,220.178,281.928,206.533,297.948,202.983,314.299,205.445,329.025,212.255,347.836,211.426,364.324,203.142,382.928,199.487,401.196,202.792,412.339,215.761,339.181,229.626,339.165,243.095,339.062,256.227,338.961,269.736,323.92,285.758,332.25,287.313,340.44,288.482,349.26,286.355,357.859,284.36,288.877,238.9,296.805,234.183,307.466,233.685,318.309,238.722,307.763,241.491,297.097,242.071,363.922,236.593,374.621,230.961,385.616,230.866,395.492,235.005,386.115,238.419,374.876,238.479,311.142,316.73,322.314,307.105,333.14,301.292,341.1,303.214,348.721,300.579,360.065,305.82,372.602,315.227,359.902,321.567,349.468,323.843,341.031,324.647,332.631,324.285,322.133,322.773,316.388,316.338,333.399,311.775,341.428,311.768,349.281,310.985,366.617,314.56,348.672,311.268,340.656,311.974,332.784,312.113
3,271.775,220.725,280.583,207.567,296.664,203.585,313.144,205.517,328.032,212.315,348.995,211.368,365.072,202.679,383.813,199.181,402.263,203.248,413.629,216.351,339.088,229.861,339.028,243.429,339.03,256.488,339.035,270.224,323.777,287.076,332.048,288.314,339.975,289.166,348.586,287.301,357.083,285.734,288.467,238.718,296.726,233.887,307.84,233.093,318.188,238.38,308.094,241.383,296.966,242.015,363.391,236.248,374.06,230.486,385.037,230.447,394.707,234.789,385.455,238.151,374.331,238.345,311.198,317.288,321.885,308.013,332.919,302.077,341.27,304.288,349.49,301.544,360.772,306.813,373.021,315.595,360.957,321.352,350.835,324.307,341.7,325.484,332.837,324.938,321.874,323.271,316.639,316.627,333.122,312.659,341.514,312.751,349.995,311.955,366.833,315.166,349.807,312.002,341.254,313.012,332.89,312.897
4,274.006,220.206,282.04,206.549,297.755,202.948,314.062,205.072,328.58,211.79,349.136,210.983,365.488,202.236,384.266,199.24,403.065,203.066,415.307,215.968,338.962,228.866,338.772,242.21,338.486,255.427,338.18,268.944,324.392,286.106,332.442,287.625,340.255,288.606,348.848,286.708,357.542,284.953,289.425,238.605,297.793,233.61,308.553,233.224,319.704,238.457,308.813,241.141,298.005,241.862,363.729,236.182,374.834,230.533,386.047,230.51,396.239,234.814,386.512,238.237,375.026,238.132,311.726,317.145,322.159,307.54,332.576,301.316,340.889,303.354,349.185,300.944,360.995,306.123,374.842,315.264,360.951,321.488,349.755,324.618,340.661,325.483,332.134,325.076,322.263,323.246,316.668,316.619,333.076,311.044,341.194,311.281,349.926,310.667,369.142,314.658,349.027,312.651,340.345,313.517,332.364,313.472
5,273.45,220.905,281.323,206.955,297.555,203.199,313.798,205.664,328.401,211.93,349.818,210.498,366.605,202.497,385.483,199.428,404.392,203.794,416.963,216.185,339.151,229.63,338.958,242.689,338.705,255.647,338.386,269.025,324.678,286.952,332.565,288.329,340.222,289.257,348.913,287.654,357.484,285.914,289.481,239.282,298.059,233.572,308.877,233.346,319.434,238.944,308.914,241.442,298.083,242.056,364.63,237.04,375.51,230.819,386.95,230.71,397.435,235.431,387.422,238.885,375.854,238.947,311.857,318.165,321.476,308.104,332.083,302.155,340.762,304.355,349.378,301.544,361.613,307,374.874,316.758,361.755,322.623,350.153,324.955,340.836,325.758,331.763,325.479,321.409,323.729,316.999,317.465,332.461,312.516,341.071,312.525,350.13,311.979,368.912,316.237,349.432,312.504,340.485,313.218,331.939,313.445
6,272.492,220.072,281.733,205.972,298.116,202.783,314.707,205.396,329.429,212.892,349.572,211.506,365.56,202.519,383.991,199.087,402.556,202.613,414.336,215.628,340.366,230.514,340.544,243.051,340.807,255.524,340.992,268.419,325.845,286.08,333.99,287.649,341.94,288.619,350.012,286.978,358.174,285.195,289.056,238.103,297.863,233.352,308.316,233.397,318.21,239.177,307.965,240.79,297.651,241.012,364.828,237.015,375.301,230.804,386.062,230.421,395.863,235.002,386.796,237.788,375.914,238.17,312.08,316.946,322.655,307.209,333.624,301.219,341.708,303.312,349.975,300.985,361.127,306.299,373.878,315.444,361.188,320.502,350.634,322.821,341.639,323.796,333.13,323.35,322.814,322.191,317.513,316.368,333.847,311.236,341.87,311.375,350.585,310.854,367.634,314.84,349.903,311.95,341.208,312.609,333.254,312.703
7,274.508,220.19,282.206,205.623,297.988,202.033,314.337,204.884,329.352,211.898,348.446,210.957,364.888,202.302,383.515,198.803,402.66,202.135,414.745,215.088,339.653,230.131,339.652,243.149,339.561,255.993,339.463,269.196,324.532,286.351,332.737,287.691,340.922,288.586,349.732,286.657,358.647,284.637,289.69,238.294,298.034,233.203,308.543,232.809,319.304,238.175,308.641,240.801,298.055,241.413,364.459,236.203,374.994,230.37,386.051,230.223,396.04,234.51,386.664,237.999,375.359,238.021,312.047,317.054,323.079,307.913,333.951,301.722,342.39,303.435,350.594,300.942,361.579,306.004,374.704,315.012,361.879,321.416,351.546,323.609,342.47,324.509,333.524,324.287,322.792,323.071,317.395,316.59,334.228,311.791,342.646,311.991,351.23,311.05,368.689,314.522,350.785,311.537,342.06,312.401,333.626,312.458
8,273.165,219.228,282.189,205.923,298.189,202.778,314.218,204.658,329.314,210.351,350.159,209.283,367.459,201.669,386.662,199.302,405.694,203.787,418.772,215.982,340.388,229.952,340.142,243.005,339.876,255.454,339.412,268.245,324.669,286.236,332.641,287.43,340.497,288.359,349.442,286.559,358.614,284.96,289.243,238.53,297.787,233.349,308.7,232.875,319.401,238.232,308.909,241.032,298.06,241.569,366.631,236.173,377.116,229.981,388.639,230.218,399.293,234.682,389.223,238.045,377.781,238.304,311.86,317.243,322.673,307.134,333.964,300.882,341.936,302.871,349.779,300.376,362.06,305.696,375.291,315.734,361.556,321.945,350.288,324.423,341.597,325.535,333.13,325.26,322.09,323.781,317.232,316.473,334.425,312.016,342.207,312.08,350.623,311.271,368.59,315.109,349.482,311.819,341.042,312.966,333.158,313.072
9,273.206,219.378,282.225,205.589,299.023,202.548,315.675,205.646,330.235,212.931,348.364,211.128,365.612,202.33,385.242,198.825,404.962,202.907,418.343,215.392,340.295,229.642,339.984,242.898,339.495,255.9,339.067,269.266,324.246,286.519,332.835,288.288,340.843,289.298,349.76,287.465,358.624,285.646,289.792,237.975,298.702,232.962,310.066,232.862,320.724,238.679,310.021,241.599,298.683,241.797,365.532,236.427,376.644,230.312,388.252,230.377,398.761,234.834,388.759,238.615,377.1,238.931,311.989,317.513,322.108,307.984,332.949,302.146,341.296,303.975,350.263,301.517,362.559,306.638,376.521,315.744,363.002,322.03,351.63,324.672,341.978,325.901,333.201,325.501,322.265,323.731,317.019,317.032,333.494,312.79,341.667,312.988,351.042,312.04,370.27,315.333,350.659,312.772,341.291,313.824,333.079,313.98
10,275.267,220.304,282.846,206.242,298.69,202.594,314.642,204.911,329.35,211.687,349.382,210.221,366.347,201.709,385.367,198.564,404.409,202.484,417.409,215.332,340.154,229.971,339.957,242.86,339.594,255.577,339.172,268.676,324.499,286.709,332.811,288.156,341.005,288.792,349.823,286.985,358.644,285.219,290.093,238.506,298.437,233.223,309.088,232.896,319.251,238.635,309.117,241.076,298.455,241.537,366.404,236.52,376.552,230.208,387.96,230.197,398.013,235.052,388.451,238.279,376.892,238.435,313.578,317.469,322.813,307.473,333.718,301.133,341.892,303.235,350.264,300.617,362.356,306,375.528,315.602,362.722,321.189,351.703,323.694,342.616,324.788,334.012,324.506,323.29,323.052,318.628,316.913,334.039,311.743,342.108,311.679,350.787,311.216,369.331,314.917,350.779,311.809,342.061,312.488,334.038,312.463
