time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,266.3,207.213,273.659,192.697,289.498,188.241,306.093,190.219,321.746,196.382,341.91,194.948,359.134,186.091,378.316,182.487,397.346,185.786,410.005,198.961,333.12,214.595,333.225,228.164,333.211,241.285,333.14,255.116,319.465,271.995,327.47,273.272,335.405,274.165,344.096,272.389,352.833,270.747,282.538,223.74,290.694,218.288,301.386,217.638,311.425,222.759,301.46,225.683,290.952,226.635,361.003,219.486,370.742,213.399,381.721,213.164,391.845,217.596,382.381,221.338,371.27,221.356,308.237,304.125,318.099,294.427,328.628,288.454,336.264,290.238,343.727,287.832,355.516,292.848,368.896,301.921,355.573,307.188,344.268,309.398,336.188,310.002,328.29,309.835,318.471,308.906,313.33,303.361,329.066,298.391,336.632,298.554,344.621,297.92,362.768,301.151,343.525,297.245,335.727,297.82,328.365,297.919
2,265.814,205.767,274.25,192.044,291.08,187.96,307.399,190.207,322.643,196.515,342.484,195.048,359.048,186.055,378.149,182.056,397.139,186.078,408.58,200.425,332.975,214.733,333.038,228.486,333.086,241.988,333.041,256.093,318.897,272.767,326.967,273.526,334.795,274.447,343.155,272.626,351.856,271.138,282.194,223.292,290.373,218.037,301.423,217.301,311.811,222.904,301.586,225.802,290.608,226.573,359.048,219.867,369.57,213.544,380.962,213.22,390.262,217.648,381.47,221.741,369.938,222.062,306.998,304.7,317.102,294.539,328.1,288.497,336.338,290.544,344.37,287.673,355.743,292.829,367.87,301.737,355.9,307.373,345.339,309.944,336.77,311.118,328.2,311.125,317.536,309.999,312.401,303.942,328.551,298.818,336.636,298.885,345.037,297.977,361.633,301.334,344.415,297.571,336.275,298.491,328.218,298.623
3,265.524,204.51,274.08,191.446,290.246,187.766,306.67,190.304,321.202,197.13,340.863,194.981,358.177,185.755,377.932,181.84,398.368,184.727,413.259,196.156,331.905,215.122,331.611,228.433,331.135,241.376,330.747,255.01,317.452,272.034,325.214,273.618,333.007,274.581,342.151,272.745,351.075,270.892,281.686,223.322,290.213,218.112,301.371,217.556,311.612,223.213,301.401,225.907,290.446,226.691,360.144,219.77,370.616,212.97,382.242,212.928,393.174,216.959,382.95,221.196,371.327,221.528,307.526,304.315,316.243,294.326,326.287,287.887,334.22,289.88,342.822,287.235,354.877,292.663,369.01,301.748,355.502,306.334,344.14,308.833,335.012,309.845,326.519,309.741,316.709,308.942,312.792,303.697,326.825,298.507,334.747,298.317,343.786,297.729,362.75,301.13,343.177,296.676,334.33,297.552,326.456,297.773
4,264.822,207.94,272.043,192.862,288.624,187.905,305.874,190.212,321.48,197.353,340.807,195.954,357.743,186.436,377.539,181.997,397.294,185.457,410.799,198.569,332.135,214.199,332.063,227.65,331.763,240.894,331.429,254.799,318.076,272.011,326.054,273.148,334.149,274.068,342.862,272.111,351.669,270.363,282.321,224.557,290.387,219.146,301.431,218.491,311.932,223.847,301.44,226.976,290.46,227.64,359.437,220.204,369.357,214.132,380.924,213.727,390.996,217.778,381.609,221.716,369.903,222.147,307.478,304.576,316.649,294.596,327.12,288.366,335.697,290.071,343.641,287.339,355.541,292.235,369.39,301.171,356.398,306.512,345.397,308.946,336.762,309.972,328.168,310.197,317.842,309.829,312.62,303.921,327.717,298.44,336.137,298.304,344.589,297.211,363.143,300.731,344.419,296.944,336.136,297.864,327.898,298.244
5,265.369,208.572,272.235,192.815,289.262,188.022,306.502,190.993,322.533,197.486,340.523,195.345,358.514,186.293,378.059,182.186,397.738,185.787,410.581,199.777,332.324,214.953,332.044,228.947,331.732,242.573,331.402,256.759,317.658,272.793,325.9,274.043,333.718,275.003,342.402,272.999,351.101,271.07,281.663,223.592,289.909,218.324,301.308,217.487,312.183,223.028,301.568,226.391,290.231,227.21,358.626,220.004,369.674,213.314,381.36,212.947,391.57,217.302,382.27,221.694,370.22,222.038,307.792,304.782,317.313,294.837,327.705,288.701,335.294,290.535,342.993,287.905,354.728,292.845,368.198,301.972,354.987,307.394,344.062,310.904,335.775,311.908,327.789,311.95,317.93,310.892,312.984,304.041,328.124,299.114,335.577,298.866,343.742,298.182,361.94,301.336,343.181,298.425,335.241,299.292,327.847,299.507
6,265.651,207.713,273.347,193.103,289.892,188.262,306.574,190.484,321.755,197.136,340.608,195.207,357.869,185.792,377.44,181.747,397.427,185.391,411.238,198.508,332.113,213.634,331.918,227.363,331.637,240.692,331.391,254.787,318.064,272.218,325.925,273.698,333.732,274.519,342.284,272.853,350.899,271.139,281.772,223.682,290.017,218.265,301.124,217.668,311.887,223.563,300.971,226.506,290.042,227.25,359.886,220.178,370.411,213.179,382.278,212.929,392.735,217.592,383.132,222.012,371.208,222.208,307.141,304.737,316.406,295.03,326.866,288.819,335.014,290.679,343.14,288.03,354.886,293.138,369.348,301.721,355.654,306.786,344.888,308.972,336.088,310.032,327.603,309.952,317.392,309.169,312.204,303.921,327.438,299.129,335.528,299.143,344.226,298.239,362.87,301.132,343.828,296.633,335.142,297.895,327.26,298.09
7,265.47,208.814,272.211,193.123,288.48,187.791,305.614,189.722,321.444,196.305,340.932,195.101,357.706,185.891,377.507,181.911,397.47,185.617,410.602,199.234,331.558,215.021,331.437,228.19,331.116,241.417,330.762,255.067,317.76,272.816,325.65,274.108,333.662,275.128,342.485,272.948,351.43,270.814,282.101,223.857,290.428,218.437,301.303,217.743,311.679,223.305,301.216,226.161,290.411,226.887,359.255,220.045,369.502,214.018,380.947,213.673,391.045,217.921,381.486,221.791,369.803,221.986,307.968,305.341,317.401,295.527,327.442,289.196,335.517,291.026,343.088,288.187,354.646,293.112,368.594,302.349,355.375,307.474,344.394,309.469,336.178,310.264,327.768,310.454,317.76,310.331,312.699,304.397,328.001,299.082,336.02,298.774,343.999,298.07,362.663,301.542,343.377,297.455,335.562,298.26,327.688,298.726
8,265.867,206.214,273.676,191.223,290.29,187.153,306.953,190.109,322.304,197.172,340.996,195.605,357.94,186.369,377.188,182.161,397.309,185.628,411.156,198.52,331.944,215.105,331.631,228.451,331.133,241.381,330.775,254.977,317.89,272.488,325.778,273.932,333.632,274.915,342.591,272.987,351.421,270.997,282.745,223.89,290.739,218.309,301.5,217.678,311.555,223.391,301.442,226.114,290.891,226.916,360.116,220.088,370.147,213.847,381.45,213.61,391.71,218.038,382.161,221.807,370.843,221.826,307.459,305.063,316.379,295.163,326.416,288.813,334.838,290.778,342.66,288.007,354.831,293.433,369.28,302.62,355.612,307.689,344.284,310.415,335.581,311.299,326.852,311.036,317.023,310.245,312.527,304.367,326.999,299.167,335.325,299.121,343.666,298.462,363.033,301.936,343.101,298.105,334.88,298.811,326.634,298.967
9,264.427,207.687,272.221,192.71,288.649,187.722,305.886,189.759,322.145,196.301,340.11,195.087,357.964,185.503,378.051,181.723,398.301,186.125,412.057,199.826,331.763,214.501,331.566,228.258,331.235,241.712,330.778,255.844,317.4,272.606,325.379,274.267,333.527,275.496,342.389,273.54,351.524,271.307,281.922,223.673,290.56,218.31,301.672,217.483,312.543,223.177,301.766,226.16,290.713,226.827,358.814,220.172,369.275,213.944,380.991,213.645,391.305,218.32,381.719,222.237,369.587,222.402,306.223,304.597,316.261,295.027,326.607,288.881,335.395,290.682,343.156,288.073,355.181,292.665,368.427,302.281,355.51,307.249,344.282,310.53,335.848,311.251,326.84,311.207,316.834,310.28,311.494,304.076,327.144,299.099,335.701,299.011,343.941,298.353,362.452,301.458,343.432,298.304,335.387,299.095,326.888,299.246
10,264.822,207.051,272.815,192.387,289.159,188.001,305.694,190.455,321.505,196.888,342.516,195.468,359.889,186.663,379.435,183.147,399.202,186.957,412.905,199.472,332.572,213.838,332.244,227.805,331.726,241.374,331.301,255.626,318.21,272.805,325.951,274.097,333.294,275.012,342.395,273.164,351.429,271.323,281.677,223.484,290.44,218.38,301.83,217.896,312.459,222.948,301.741,225.946,290.505,226.692,359.906,219.688,370.668,213.766,382.645,213.993,393.289,218.181,383.104,222.039,370.929,221.961,307.219,305.377,316.639,295.081,327.063,288.414,335.088,290.264,343.361,287.482,355.263,292.898,368.824,302.54,356.028,307.643,344.957,310.428,336.195,311.527,327.67,311.525,317.436,310.926,312.621,304.724,327.518,299.094,335.469,298.794,344.175,298.06,362.837,301.779,344.064,298.048,335.531,298.688,327.523,299.032
