time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,268.948,218.258,277.228,202.17,295.316,196.471,314.326,198.903,331.484,207.076,347.328,206.156,366.917,195.732,389.009,191.855,411.073,196.372,424.534,212.668,341.876,225.887,341.805,240.069,341.7,253.945,341.614,268.48,326.071,286.89,334.812,288.727,343.424,289.863,352.335,287.909,361.236,285.87,286.536,234.125,295.765,228.45,307.299,227.842,318.979,234.014,307.447,236.926,295.992,237.704,369.662,231.674,381.1,224.895,392.951,224.745,403.258,229.911,393.585,233.965,381.219,233.954,311.758,322.557,322.975,311.411,335.131,304.945,343.882,307.179,351.844,304.443,363.723,309.995,377.553,320.639,363.371,325.896,352.123,328.546,343.661,329.546,334.506,329.174,323.437,327.87,318.079,321.719,335.358,316.577,344.112,316.707,352.389,316.165,370.758,319.832,351.622,315.246,343.437,316.317,334.944,316.351
2,270.296,217.543,277.916,200.875,296.04,196.399,314.255,198.876,330.603,206.852,350.439,204.967,368.965,195.563,389.995,191.638,411.432,197.04,423.11,214.41,341.594,225.801,341.588,240.084,341.478,253.849,341.421,268.421,325.571,286.877,334.249,288.054,342.835,289.345,352.07,287.349,361.35,285.745,286.926,234.699,295.894,228.542,307.947,227.873,319.42,234.833,307.897,237.843,295.966,238.615,368.748,232.07,380.053,224.933,392.276,224.796,402.64,230.208,392.997,234.491,380.434,234.516,313.135,321.39,324.037,311.152,335.194,304.627,343.862,306.919,351.655,304.384,363.683,309.97,377.446,319.873,363.391,325.947,352.021,327.854,343.662,328.689,334.697,328.412,324.216,327.057,318.715,320.547,335.706,315.878,344.127,315.952,352.37,315.398,370.954,319.24,351.219,314.562,343.206,315.307,334.878,315.355
3,268.889,216.6,277.923,200.992,296.314,196.326,314.395,198.861,331.101,206.488,350.455,204.362,369.486,195.387,390.183,191.541,410.855,195.404,423.68,210.276,342.202,226.012,342.187,240.153,342.016,254.156,341.944,268.877,326.342,287.232,335.081,288.551,343.457,289.687,352.33,287.941,361.13,286.587,286.951,234.386,295.712,228.791,307.292,228.517,318.781,234.926,307.458,237.606,295.927,238.131,370.075,232.456,381.111,225.37,393.255,225.211,403.558,230.316,393.958,234.585,381.63,234.535,312.994,322.287,323.832,311.453,335.745,305.032,344.06,307.437,351.893,304.782,364.291,310.711,377.643,320.264,364.234,325.69,352.377,328.11,344.138,329.022,335.332,328.579,324.353,327.743,318.762,321.639,336.008,316.787,344.247,316.911,352.439,316.425,371.1,319.754,351.738,314.588,343.775,315.336,335.693,315.347
4,272.394,217.692,280.084,201.271,298.011,196.602,316.153,199.79,332.017,208.38,349.745,205.919,369.403,196.054,391.57,192.48,413.391,197.847,425.516,215.157,342.307,225.63,341.952,240.212,341.56,254.577,341.201,269.446,325.636,286.649,334.377,288.318,342.732,289.802,351.927,288.115,360.976,286.469,288.391,234.22,297.075,228.506,308.671,228.277,319.677,234.644,308.579,237.341,297.026,237.961,370.266,232.144,381.692,225.467,393.714,225.529,403.802,230.817,394.179,234.676,381.992,234.413,313.284,321.308,324.07,310.594,334.805,304.149,343.388,306.73,351.723,304.054,364.131,310.056,378.117,319.777,364.077,325.679,352.172,328.033,343.329,328.897,334.51,328.501,324.196,327.237,319.113,320.658,335.286,316.27,343.744,316.247,352.44,315.728,371.557,319.144,351.523,315.544,342.976,316.209,334.666,316.381
5,270.36,214.988,279.858,200.886,297.75,197.293,315.281,200.336,331.336,207.587,350.727,205.386,369.466,196.411,390.051,192.527,410.775,195.813,424.594,209.659,341.677,225.633,341.559,240.141,341.255,254.425,340.96,269.375,325.846,286.556,334.375,287.996,342.911,289.055,352.021,287.5,360.963,285.806,287.268,234.326,296.208,228.874,307.77,228.262,319.191,234.754,307.719,237.198,296.255,237.728,370.021,232.156,381.183,225.192,393.581,225.044,404.491,229.875,394.28,234.091,381.639,233.978,313.543,320.94,324.274,310.293,335.439,303.77,343.882,305.852,351.88,303.329,364.123,308.958,378.05,318.967,364.251,324.376,352.521,326.126,344.03,327.05,335.498,326.871,324.843,325.967,319.515,320.222,335.858,315.621,344.182,315.621,352.589,314.895,371.284,318.223,351.84,312.767,343.66,313.285,335.535,313.419
6,270.639,216.52,279.852,201.734,297.612,196.42,315.894,199.021,332.177,207.027,351.06,205.472,370.379,195.845,391.782,192.071,412.895,197.086,425.404,213.24,342.681,225.347,342.444,240.095,342.147,254.416,341.77,269.107,325.999,286.599,334.628,288.006,343.415,289.372,352.652,287.49,362.098,285.87,288.104,234.586,297.098,228.164,309.303,227.563,320.736,234.315,309.452,237.446,297.106,238.106,370.183,232.473,381.79,225.473,394.121,225.323,404.546,230.737,394.792,234.752,382.155,234.752,313.688,322.113,324.02,310.599,335.266,304.441,344.136,306.882,352.924,304.281,365.129,309.775,379.236,320.031,365.181,325.259,353.427,327.548,344.145,328.581,334.971,328.36,324.136,326.841,319.641,321.286,335.737,316.117,344.322,315.876,353.54,315.255,372.428,319.249,352.717,314.566,343.773,315.697,335.197,315.552
7,270.466,217.181,279.056,201.466,296.823,196.705,315.13,199.067,331.45,207.656,348.387,206.645,367.737,196.422,388.981,192.293,410.074,196.75,423.201,212.574,341.91,225.218,341.859,239.849,341.763,254.077,341.671,268.89,326.429,287.191,334.733,288.343,343.074,289.638,351.862,287.929,361.011,286.532,287.543,234.726,296.172,229.532,307.488,229.089,319.528,234.706,307.907,237.407,296.47,238.061,368.902,232.218,380.581,225.92,392.507,225.737,402.777,230.236,393.26,234.261,381.036,234.308,312.424,321.004,323.747,310.34,334.912,304.192,343.896,306.691,352.604,304.246,364.939,309.897,378.909,319.253,364.628,325.479,352.708,327.676,343.376,328.486,334.046,327.883,323.584,326.4,318.29,320.407,335.369,316.035,344.154,316.122,353.33,315.55,372.126,319.04,352.01,314.2,342.996,314.785,334.313,314.523
8,270.27,217.99,277.931,201.761,295.678,196.735,313.738,199.389,330.137,206.972,349.444,205.874,368.952,196.255,390.326,192.023,411.92,197.012,424.706,213.463,341.834,225.505,341.509,240.253,341.101,254.863,340.841,270.165,325.259,287.597,333.87,289.152,342.376,290.515,351.963,288.536,361.433,286.71,287.079,234.536,295.661,229.08,307.208,228.545,318.686,234.388,307.529,237.08,295.986,237.9,370.186,231.851,381.487,225.288,393.179,225.206,403.713,230.136,393.922,233.828,381.873,233.955,312.266,321.169,323.737,310.606,334.678,304.441,344.071,306.989,353.118,304.4,365.68,309.467,379.486,319.256,365.269,325.408,353.067,327.541,343.722,328.268,333.931,328.005,323.512,327.183,317.774,320.188,335.206,315.782,344.414,315.885,353.856,315.336,373.228,318.246,352.619,315.281,343.398,316.085,334.278,316.093
9,272.132,215.274,280.811,200.795,298.167,196.549,315.269,199.21,330.216,206.745,350.975,205.397,369.81,195.755,390.678,191.876,411.208,196.553,423.167,212.209,342.565,225.287,342.434,240.024,342.198,254.354,342.064,269.275,326.129,286.792,334.85,288.193,343.193,289.422,352.31,287.568,361.338,286.002,288.263,233.968,297.241,228.179,309.144,227.536,320.867,233.729,309.435,237.148,297.423,238.023,368.24,231.256,379.995,224.495,392.309,224.595,402.772,229.507,393.079,233.849,380.516,233.822,314.104,321.191,324.83,310.524,335.99,303.79,344.013,306.146,352.619,303.585,364.549,309.396,378.15,319.011,364.444,324.271,353.097,326.14,344.23,327.361,335.684,327.22,324.87,326.384,319.686,320.519,336.483,315.773,344.396,315.796,353.32,315.225,371.238,318.46,352.299,312.694,343.662,313.788,335.769,313.961
10,269.375,217.519,277.7,201.432,295.971,196.497,314.264,199.525,330.962,207.177,350.092,204.964,369.108,195.783,390.274,192.099,411.227,196.734,423.298,213.371,341.6,224.478,341.384,238.785,341.096,252.907,340.844,267.752,325.261,285.953,333.852,287.423,342.141,288.673,351.126,286.99,360.131,285.56,286.98,234.762,295.762,228.93,307.184,228.591,318.324,234.303,307.305,237.117,295.836,238.009,369.375,231.712,380.795,225.314,392.803,225.261,403.118,230.285,393.386,234.129,381.252,233.983,312.8,321.611,323.392,310.868,334.661,304.237,343.274,306.506,352.332,304.013,363.786,309.942,376.741,319.859,363.671,324.405,352.571,326.061,343.33,327.084,334.376,326.889,323.773,326.287,318.005,320.738,335.067,316.084,343.655,316.23,353.008,315.479,370.738,318.86,351.937,313.255,342.875,314.263,334.538,314.497
