time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,268.797,204.353,277.726,187.801,295.706,182.032,314.48,183.96,331.609,192,353.306,189.859,372.2,180.29,393.51,175.91,414.383,181.296,427.066,197.408,343.692,212.095,343.846,227.395,343.915,242.34,344.003,257.884,326.859,276.682,336.091,278.044,345.362,279.17,354.749,277.185,364.504,275.483,286.319,222.237,295.123,216.217,307.593,215.713,319.765,221.854,307.579,225.128,295.192,225.733,371.01,219.397,382.613,212.48,395.524,211.959,406.512,217.092,396.373,221.607,383.252,221.678,313.989,312.152,325.796,301.585,337.702,294.9,346.851,297.095,355.15,294.259,367.609,299.779,381.502,309.636,367.807,317.002,356.025,319.428,347.02,320.612,337.648,320.087,326.151,318.705,319.785,311.507,338.163,306.755,347.134,306.573,355.775,305.768,374.807,309.135,355.144,305.63,346.57,306.807,337.686,306.712
2,268.357,203.344,277.744,187.383,296.092,182.294,314.983,184.968,332.392,192.42,354.857,191.329,373.289,181.786,393.771,176.802,414.719,180.869,427.397,196.447,344.993,211.344,345.163,226.835,345.167,241.967,345.221,257.556,327.691,276.657,337.257,277.885,346.684,279.413,356.345,277.446,365.874,275.585,285.603,221.885,295.429,215.886,307.872,215.737,319.757,221.85,307.8,225.243,295.198,225.619,372.162,219.882,384.028,213.148,396.966,212.556,407.413,217.227,397.529,222.358,384.501,222.509,313.671,312.289,325.523,301.426,337.63,294.719,347.126,297.086,356.221,294.059,368.38,299.887,381.966,309.857,368.578,315.905,356.924,318.233,347.445,319.548,337.457,319.348,325.901,318.121,319.437,311.507,337.904,307.001,347.503,306.927,356.916,306.033,375.193,309.282,356.144,304.499,346.996,305.548,337.508,305.633
3,267.243,203.548,276.924,187.542,295.735,182.244,315.093,184.544,332.113,192.718,352.473,190.821,371.564,180.609,393.228,176.368,415.003,180.742,428.183,197.509,343.823,212.207,344.26,227.175,344.573,241.715,344.857,256.81,328.141,276.75,337.305,277.866,346.475,278.927,355.876,277.085,365.067,275.695,285.922,222.723,295.301,216.727,307.195,216.125,319.017,222.388,307.29,225.524,295.458,226.266,372.011,219.573,383.774,212.893,396.59,212.205,407.477,217.409,397.437,221.935,384.503,222.019,313.904,312.292,326.134,302.12,337.819,295.395,347.129,297.341,355.557,294.68,367.234,300.526,381.856,310.02,368.072,314.659,356.874,316.134,348.042,317.08,338.501,316.917,326.936,316.556,320.003,311.602,338.535,307.048,347.692,306.847,356.529,306.199,375.343,309.493,355.741,303.49,347.112,304.223,338.279,304.295
4,268.033,203.914,277.15,187.367,296.063,182.969,315.338,185.237,332.631,193.201,353.864,191.909,371.921,181.546,392.711,177.461,413.487,181.254,425.714,196.224,344.715,212.163,345.12,227.304,345.495,242.182,345.992,257.707,328.545,276.429,337.566,277.741,346.52,278.856,355.783,277.014,365.035,275.333,286.1,221.773,295.602,216.751,307.582,216.525,319.227,222.577,307.444,225.577,295.509,225.95,372.14,220.172,383.92,213.403,396.286,212.841,406.631,217.48,396.874,222.158,384.341,222.429,313.856,313.162,325.463,301.515,337.496,294.14,346.672,296.663,355.49,293.82,367.388,299.952,380.683,310.935,367.577,317.313,356.261,320.01,346.661,321.121,336.986,320.912,325.458,319.979,319.738,312.281,337.795,306.471,346.946,306.465,356.322,305.85,374.146,309.863,355.5,306.065,346.231,307.034,337.295,307.238
5,266.581,202.254,276.788,186.595,294.946,181.959,313.769,184.173,331.092,192.13,354.072,191.501,372.26,181.289,392.907,176.521,413.836,180.284,427.312,194.857,344.33,212.979,344.74,228.466,345.139,243.45,345.562,258.771,328.1,277.459,337.503,278.643,346.543,279.771,356.039,277.548,365.682,275.87,285.434,222.01,295.174,215.968,307.548,216.067,319.272,222.693,307.226,225.769,294.876,226.01,371.877,219.875,383.808,212.605,396.433,212.059,407.168,217.068,397.259,221.796,384.413,221.995,313.869,312.393,325.996,301.626,338.337,294.849,347.402,296.873,356.002,293.942,368.3,299.757,381.635,309.672,368.439,316.315,356.993,319.21,347.834,320.601,338.215,320.312,326.139,318.852,319.958,311.74,338.799,307.033,347.666,306.713,356.751,306.01,374.727,309.232,356.016,305.225,347.112,306.492,338.273,306.313
6,267.374,200.912,277.719,186.46,295.956,182.437,314.445,184.986,331.391,192.282,353.591,191.149,371.985,181.082,392.808,176.719,413.95,180.489,427.028,195.764,343.308,213.505,343.619,228.69,343.903,243.574,344.199,258.846,326.866,277.681,336.024,279.215,345.538,280.584,355.159,278.357,364.854,276.17,285.393,222.434,294.728,216.846,306.955,216.33,318.367,222.598,306.715,225.826,294.523,226.193,372.128,220.01,383.744,213.278,396.254,212.581,406.507,217.746,396.977,222.38,384.106,222.408,312.628,312.39,324.213,301.673,336.616,295.034,346.627,297.039,355.489,294.224,367.747,299.385,381.172,309.711,368.206,315.036,356.459,317.74,346.984,319.197,336.804,319.045,324.652,317.909,318.729,311.793,337.103,307.012,346.928,306.775,356.367,306,374.824,309.029,355.697,304.713,346.45,305.641,336.831,305.972
7,266.719,203.501,276.674,187.456,295.736,182.486,314.545,185.322,331.596,193.176,352.893,191.871,371.7,181.348,392.726,176.364,413.718,179.965,426.751,195.641,343.797,213.068,344.371,228.634,344.872,243.856,345.536,259.424,327.887,278.017,337.324,279.179,346.502,280.299,355.85,278.252,365.157,276.418,285.531,222.251,295.149,216.915,306.901,216.61,318.318,222.802,306.691,225.812,294.939,226.282,371.697,219.958,383.729,212.999,396.268,212.29,406.688,217.183,397.053,222.001,384.191,222.145,314.616,313.037,326.866,302.409,338.761,295.509,347.63,297.778,356.306,294.88,368.138,300.454,382.148,310.443,368.893,315.994,357.603,318.392,348.426,319.478,339.074,319.397,327.461,318.639,320.866,312.371,339.21,307.536,347.969,307.487,357.095,306.585,375.712,309.866,356.549,305.164,347.676,306.208,339.099,306.371
8,266.246,202.034,276.159,186.741,294.656,182.014,313.724,184.502,331.379,192.369,353.957,190.918,372.462,180.923,393.431,176.34,414.376,180.065,427.351,194.935,343.941,212.794,344.205,227.608,344.452,242.095,344.744,257.008,328.42,276.656,337.27,277.486,346.088,278.532,355.48,276.811,364.911,275.452,285.573,222.505,294.846,216.893,306.815,216.415,318.655,222.739,306.871,225.521,294.882,226.134,372.44,219.778,384.147,212.88,396.359,212.367,407.06,217.05,397.126,221.492,384.845,221.774,314.497,313.486,326.455,302.056,338.816,294.575,347.502,296.809,355.393,294.077,367.965,300.339,380.748,310.931,367.734,316.52,355.952,318.956,347.526,320.108,338.582,319.933,326.582,318.829,320.518,312.654,339.314,307.059,347.771,306.865,356.099,306.391,374.388,310.192,355.197,305.288,346.955,305.999,338.714,306.231
9,266.831,204.424,276.401,188.604,294.712,182.822,313.738,184.785,331.59,192.419,354.458,191.406,373.118,181.669,393.917,177.182,414.827,182.045,427.298,197.282,343.903,212.529,344.697,227.819,345.421,242.607,346.229,257.652,329.285,276.915,338.21,277.826,346.809,278.889,355.732,276.931,364.576,275.515,286.176,222.441,295.804,216.833,307.606,216.031,318.632,222.086,307.619,225.41,295.806,226,372.282,219.633,384.047,212.975,396.183,212.77,406.54,217.791,396.912,222.041,384.56,222.055,315.202,312.934,326.967,301.184,338.872,294.253,347.54,296.409,355.472,293.782,367.559,300.016,380.523,311.144,367.577,315.801,356.36,318.3,347.719,319.364,338.536,319.065,327.127,317.966,321.121,311.831,339.331,305.792,347.87,305.607,356.289,305.157,373.998,309.934,355.465,304.975,347.128,305.83,338.74,305.931
10,265.212,201.884,276.611,187.38,295.268,182.793,313.969,185.519,331.108,193.388,354.648,191.484,372.995,181.255,394.219,176.414,415.115,181.505,428.204,195.771,344.68,212.988,344.97,228.013,345.287,242.792,345.506,258.078,328.334,277.061,337.443,278.559,346.435,279.847,355.311,277.832,364.317,276.134,285.215,222.475,294.784,216.75,307.233,216.321,318.877,222.503,307.214,225.751,294.741,226.268,372.256,219.899,384.089,212.873,396.881,212.349,407.869,217.365,397.833,221.92,384.879,222.118,314.178,313.914,325.868,302.261,337.783,295.328,346.868,297.765,355.364,295.012,367.265,301.033,381.144,311.585,367.554,317.005,356.581,319.49,347.513,320.849,338.008,320.442,326.06,319.087,319.512,312.745,338.401,307.418,347.288,307.488,356.24,306.709,374.45,310.882,355.639,305.933,346.834,307.062,337.964,306.885
