time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,277.404,215.638,286.948,203.384,303.31,200.278,319.398,202.856,334.181,209.055,354.153,209.132,371.023,201.065,389.442,198.589,407.478,202.152,419.926,213.962,344.628,228.015,344.489,241.497,344.319,254.728,344.099,268.163,328.445,284.959,336.59,287.047,344.765,288.26,353.865,286.558,362.763,284.933,293.683,235.842,302.184,230.935,313.292,230.856,323.707,236.302,313.151,238.928,302.142,239.12,370.134,235.337,380.437,229.871,391.581,229.98,401.674,234.635,391.906,238.016,380.767,237.904,314.645,316.338,325.848,307.066,337.121,301.123,345.151,303.128,353.692,301.116,365.273,307.06,378.73,316.699,364.944,321.227,353.948,322.557,344.788,323.091,336.155,322.552,325.423,321.602,320.058,316.005,337.332,312.086,345.2,312.485,354.067,312.011,372.004,315.932,353.339,309.485,344.533,309.94,336.5,309.988
2,278.177,217.335,287.098,204.202,303.23,201.007,319.284,203.147,334.636,209.416,357.843,208.286,374.387,201.308,392.184,198.557,409.782,202.626,419.73,215.943,346.201,228.649,345.91,242.392,345.628,255.406,345.299,269.142,329.053,286.651,337.49,287.866,345.971,289.033,354.877,287.595,363.817,286.309,294.087,236.688,302.597,231.706,313.816,231.28,325.031,237.041,313.887,239.919,302.634,240.35,370.574,236.076,381.951,230.645,392.954,231.076,402.376,235.589,393.116,239.121,381.75,238.877,315.784,317.996,327.555,308.218,339.089,302.761,347.146,305.005,355.066,302.506,366.001,307.954,377.549,316.922,365.231,322.13,355.172,324.114,346.789,324.922,338.236,324.548,327.171,323.511,321.565,317.355,339.208,313.295,347.29,313.424,355.393,312.997,371.765,316.369,354.541,311.684,346.425,312.284,338.501,312.276
3,275.891,218.368,285.666,205.552,302.413,202.181,319.066,204.369,334.473,211.223,355.267,210.793,371.206,202.634,389.642,199.172,407.776,202.998,418.293,216.517,344.98,229.629,345.181,243.499,345.406,256.965,345.549,270.943,328.622,287.596,337.537,289.214,346.101,290.674,354.641,288.758,363.054,287.009,291.822,238.1,300.279,233.263,311.241,232.682,322.397,237.455,311.501,240.439,300.489,241.178,368.677,236.571,380.548,231.727,391.691,232.325,401.577,237.143,391.426,240.165,379.98,239.511,314.312,318.493,326.149,309.223,337.515,303.629,346.081,305.814,353.671,303.326,364.764,308.618,377.108,318.149,364.811,323.908,354.428,325.521,346.115,326.378,337.158,326.005,326.188,324.667,319.733,318.385,337.618,314.642,346.108,314.848,354.017,314.241,371.014,317.689,353.858,313.279,345.99,313.888,337.504,313.641
4,275.938,219.036,284.901,204.961,302.072,201.748,319.334,204.129,335.238,211.433,354.937,211.492,370.909,203.231,389.37,199.582,408.119,202.782,419.823,215.814,345.461,228.992,345.222,242.992,344.963,256.553,344.75,270.726,328.767,287.874,337.341,289.288,345.728,290.662,354.318,288.87,363.014,287.203,293.224,236.982,301.934,232.558,312.955,232.097,323.923,237.191,312.937,240.529,301.779,240.842,369.689,236.114,380.981,231.327,392.348,231.879,402.033,236.177,392.177,239.915,380.463,239.383,315.152,317.891,326.764,309.126,337.739,303.514,346.544,305.824,354.671,303.4,365.343,308.434,378.134,317.358,365.049,323.811,355.092,325.718,346.142,326.61,336.93,326.025,326.188,324.556,320.681,317.534,337.725,313.891,346.577,314.372,354.899,313.53,371.312,316.772,354.714,313.136,346.274,313.993,337.577,313.775
5,275.587,219.875,284.908,206.028,301.983,202.251,319.342,204.407,335.259,211.16,354.912,210.989,371.071,202.744,389.827,199.309,408.354,202.893,419.57,216.547,345.631,228.954,345.715,243.128,345.82,256.89,345.973,271.36,329.219,287.627,337.789,289.137,346.306,290.51,354.829,288.633,363.395,286.928,292.282,238.026,300.913,232.874,312.287,232.511,323.194,237.731,312.058,240.869,300.822,241.552,368.721,236.845,380.268,231.266,392.007,231.634,402.065,236.419,392.174,240.196,380.137,239.813,314.885,318.821,326.405,309.07,337.93,303.675,346.734,305.852,354.849,303.509,365.701,308.61,377.895,318.067,365.635,323.63,355.487,325.171,346.665,325.951,337.682,325.473,326.41,324.238,320.65,318.428,338.052,314.282,346.766,314.665,355.173,314.03,371.633,317.44,354.944,312.982,346.573,313.504,338.053,313.343
6,276.439,219.86,285.699,206.55,302.46,203.351,318.874,206.254,333.351,213.62,352.033,213.777,367.987,204.367,387.264,200.074,407.025,203.19,420.288,216.103,343.613,229.583,343.435,243.687,343.141,257.457,342.801,271.693,327.703,287.639,336.054,289.557,344.402,290.999,353.373,289.092,362.388,287.334,292.153,238.785,300.401,234.112,311.189,233.39,322.282,238.198,311.488,240.93,300.762,241.817,369.668,236.898,381.268,231.933,392.545,232.568,402.814,236.844,392.608,240.073,381.008,239.515,315.121,318.36,326.137,309.262,336.755,303.647,345.584,305.474,354.003,303.294,365.506,308.366,379.186,317.734,365.459,322.864,354.51,323.907,345.432,324.72,336.162,324.221,325.669,323.703,320.416,317.78,336.949,313.604,345.643,314.083,354.552,313.241,372.646,316.671,353.86,311.939,345.122,312.474,336.545,312.352
7,274.145,220.593,283.68,207.362,300.222,203.284,316.945,205.389,332.034,211.738,354.039,212.47,370.467,203.642,389.519,200.327,408.428,204.286,421.33,216.58,343.636,230.067,343.405,243.422,343.13,256.628,342.848,270.406,327.641,288.342,335.894,289.777,344.211,290.854,353.274,289.267,362.421,287.577,291.269,238.47,300.037,233.734,310.805,233.25,321.415,238.555,310.72,240.95,299.995,241.427,369.955,237.077,380.915,231.774,392.411,232.099,402.784,236.476,392.52,239.598,380.868,239.296,315.479,318.622,326.193,309.154,336.413,303.395,345.311,305.402,353.559,303.118,365.447,308.784,379.249,318.28,365.351,323.384,354.143,324.734,345.124,325.452,335.987,325.084,325.984,324.284,320.774,318.379,336.701,313.458,345.461,313.88,354.044,313.303,372.397,317.496,353.411,313.232,344.815,313.65,336.177,313.641
8,275.87,219.268,284.982,205.981,301.186,203.138,317.289,205.874,331.844,211.817,354.991,210.375,371.086,202.72,389.101,199.651,407.342,203.254,420.229,214.507,343.291,230.895,343.133,244.05,342.843,256.786,342.605,269.917,328.056,288.31,336.216,289.565,343.957,290.666,352.911,289.113,361.9,287.76,292.649,239.506,301.01,234.134,311.927,233.55,322.597,238.703,312.035,242.02,301.252,242.881,369.075,236.406,379.417,230.597,390.983,231.145,401.725,235.776,391.742,239.113,380.047,239.144,316.038,319.503,325.643,309.625,336.808,303.462,344.695,305.607,352.663,303.339,365.392,308.913,379.208,318.406,365.728,323.865,353.934,325.331,345.277,326.005,336.855,325.651,326.123,324.852,321.158,318.727,337.426,314.298,345.153,314.617,353.584,313.891,372.698,317.375,352.741,312.939,344.489,313.31,336.825,313.465
9,275.937,221.299,284.684,207.323,301.838,203.624,318.589,206.447,334.428,213.111,352.19,212.152,369.245,204.018,387.96,199.98,407.387,203.168,420.046,215.901,343.895,229.01,344.013,243.729,343.912,257.871,343.777,272.639,328.616,287.62,336.925,289.804,345.539,291.214,354.362,289.195,363.19,286.624,292.961,235.057,301.657,229.93,312.473,229.579,323.509,235.305,312.493,236.784,301.623,237.393,368.269,233.045,378.714,226.573,390.439,226.636,401.49,231.472,390.969,233.812,379.04,233.761,315.894,319.039,326.53,309.569,337.786,303.96,345.85,306.092,353.712,303.849,365.615,308.85,379.622,317.943,365.747,323.268,354.369,325.19,345.75,325.796,336.98,325.441,326.717,324.064,321.344,318.651,337.945,313.877,346.077,314.107,354.251,313.952,372.908,317.256,353.607,313.067,345.403,313.529,337.374,313.594
10,276.216,217.806,286.3,205.747,302.82,202.459,319.228,205.196,334.059,211.838,353.059,211.192,369.824,202.449,388.993,199.006,408.434,203.255,421.106,215.421,343.883,230.367,343.628,244.067,343.283,257.344,342.948,271.048,328.017,287.731,336.078,289.139,344.096,290.229,352.905,288.847,361.591,287.247,292.452,238.195,301.334,233.741,311.997,233.326,322.47,238.451,311.916,240.831,301.295,241.329,369.787,237.144,380.817,231.95,392.047,232.186,402.275,236.426,392.158,239.371,380.796,239.347,315.542,318.114,326.201,308.969,337.12,303.023,344.909,304.992,352.668,302.827,364.182,308.324,378.169,317.266,364.582,323.682,353.801,325.73,345.426,326.465,337.242,326.085,326.36,324.688,320.836,317.802,337.346,313.565,344.972,313.797,352.998,313.226,371.388,316.744,353.089,313.056,345.163,313.527,337.421,313.386
