time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51
1,273.813,214.526,283.082,199.718,300.845,195.764,318.741,198.566,334.963,206.323,353.733,204.938,371.117,195.278,391.063,191.24,411.067,195.384,423.911,209.274,345.113,222.729,344.919,237.051,344.717,250.999,344.604,265.818,329.247,283.08,337.995,284.949,346.776,286.25,355.662,284.55,364.341,282.577,291.565,231.716,300.073,226.9,311,226.313,322.465,230.058,311.502,233.948,300.56,235.204,372.076,227.979,383.097,223.399,394.685,223.602,404.285,227.547,395.086,231.223,383.337,230.825,316.865,316.588,328.161,307.258,339.186,301.163,347.768,303.195,355.649,300.691,366.841,306.015,380.317,314.545,366.806,320.642,356.567,322.451,348.057,323.496,338.918,323.277,328.612,322.636,322.185,315.9,339.506,311.416,348.152,311.848,356.464,310.832,373.694,313.858,355.616,309.831,347.311,310.795,338.817,310.71
2,275.451,214.293,285.098,199.527,303.294,195.416,321.57,198.282,338.382,205.534,356.349,203.889,374.219,194.901,393.806,191.037,413.9,194.567,426.158,209.059,347.891,221.913,347.852,236.45,347.823,250.532,347.904,265.688,332.235,282.108,340.692,283.599,349.209,284.763,357.942,283.049,366.533,281.093,294.069,230.747,303.096,226.185,313.951,225.431,325.152,229.378,314.29,232.94,303.375,234.097,374.025,227.08,384.974,222.321,396.225,222.622,405.607,226.443,396.322,230.382,385.035,230.02,319.523,314.815,330.862,306.089,342.15,300.301,350.314,302.253,358.3,299.606,369.744,304.551,382.539,312.334,370.006,318.256,359.585,320.162,350.996,321.222,342.215,321.277,331.294,320.583,325.442,314.361,342.306,310.189,350.61,310.289,359.047,309.388,376.014,312.059,358.913,308.012,350.474,308.953,342.399,309.092
3,274.847,215.401,283.293,200.456,300.945,195.953,318.416,198.196,335.123,204.994,357.358,204.896,372.741,195.62,390.606,191.439,409.726,193.851,422.907,206.258,346.443,222.412,346.741,236.374,346.936,250.227,347.231,264.832,332.361,281.509,340.667,283.161,349.143,284.491,357.707,282.386,366.439,280.237,292.922,232.348,301.493,227.467,312.186,226.432,323.327,231.095,312.749,234.107,301.921,235.304,374.208,227.796,384.724,222.507,395.842,222.608,405.4,226.916,396.051,230.339,384.838,229.905,319.477,314.259,330.892,305.233,342.365,299.038,350.446,301.05,357.984,298.257,369.381,303.056,382.777,310.786,369.808,317.818,359.264,320.93,351.023,321.966,342.429,322.042,331.242,320.819,325.33,313.727,342.733,309.704,350.846,309.928,358.907,308.912,376.346,310.773,358.345,307.189,350.372,308.252,342.436,308.341
4,273.276,213.948,282.108,199.099,300.292,193.92,318.219,195.972,335.411,202.471,358.358,201.78,375.144,193.103,394.719,189.042,414.196,192.329,426.119,205.978,347.741,222.204,347.953,236.124,348.072,249.652,348.347,264.078,332.875,281.437,341.233,282.766,349.824,283.706,358.519,282.031,366.812,280.149,293.182,230.314,302.326,225.97,312.821,225.201,322.953,230.066,313.128,232.974,302.539,233.497,375.768,227.136,385.53,221.372,396.307,221.477,405.715,225.461,396.648,229.426,385.626,229.159,321.357,316.692,330.695,306.477,342.833,299.275,350.624,301.246,358.105,298.329,369.965,303.531,381.774,312.815,370.812,323.493,360.051,328.551,351.372,330.096,342.807,330.119,331.353,327.71,327.136,316.138,343.137,310.576,351.023,310.603,358.926,309.636,374.926,312.543,359.031,313.425,350.887,314.991,342.896,315.283
5,276.548,215.846,285.1,200.492,302.563,194.749,320.358,196.138,336.986,202.552,359.102,201.529,375.347,192.347,394.674,188.753,413.461,192.55,424.435,207.328,349.157,221.122,349.92,234.966,350.715,248.514,351.592,263.346,334.923,280.158,343.719,281.685,352.345,282.788,360.964,280.909,369.218,278.537,294.558,230.768,303.579,225.862,314.252,225.214,324.044,230.328,314.286,233.147,303.726,233.823,376.393,227.093,386.618,221.625,397.642,221.187,407.061,225.318,398.11,229.207,387.023,229.182,320.678,313.364,331.922,304.551,344.351,298.098,352.856,300.423,360.797,297.382,372.539,302.358,384.682,309.57,373.095,318.217,362.237,321.882,353.44,323.341,344.367,323.608,332.68,322.139,325.932,312.833,344.591,309.48,353.223,309.906,361.719,308.566,378.299,309.653,361.435,308.316,353.029,309.686,344.363,309.819
6,277.63,212.419,286.803,198.921,303.7,194.78,320.465,196.35,337.016,202.702,360.133,202.042,376.687,193.314,395.666,189.576,414.362,192.771,425.776,206.157,350.573,222.768,351.122,236.46,351.793,249.891,352.453,263.988,336.303,280.85,344.922,282.048,353.498,282.948,361.369,281.155,369.637,279.029,296.18,230.369,304.873,225.817,315.23,225.191,325.805,230.111,315.396,233.045,305.208,233.698,376.831,227.509,386.944,221.531,397.935,221.325,407.232,225.671,398.202,229.679,387.137,229.562,321.605,313.221,331.949,302.972,344.891,296.29,353.73,298.197,361.843,295.441,373.712,300.873,385.161,309.887,374.728,320.093,363.769,324.61,354.511,326.163,344.853,325.951,332.736,323.607,327.068,312.783,345.096,308.022,354.108,308.353,362.683,307.217,378.48,310.022,362.809,310.796,354.081,312.224,344.976,311.875
7,277.526,216.172,285.966,201.114,303.212,195.617,320.804,197.644,337.071,203.771,360.05,201.96,376.431,193.337,395.276,189.529,414.167,193.306,425.679,206.513,349.585,223.363,350.221,236.689,350.825,249.641,351.494,263.728,335.574,280.679,344.168,281.984,352.641,282.986,361.178,281.012,369.572,278.583,296.101,231.106,304.956,226.617,315.088,225.873,324.867,230.504,315.285,233.362,305.27,234.002,377.121,227.132,386.305,221.644,397.012,221.526,406.414,225.468,397.577,228.738,386.979,228.947,321.421,312.841,331.453,302.572,344.151,296.078,352.429,298.139,360.391,295.43,372.706,300.192,385.074,308.931,373.769,319.194,362.385,323.627,353.5,325.195,344.236,325.17,332.276,323.171,327.323,312.112,344.284,307.119,352.693,307.098,361.135,306.125,378.544,308.782,361.422,309.911,352.883,311.31,344.38,311.435
8,276.966,215.45,285.166,200.884,302.192,195.357,319.658,197.175,335.311,203.657,360.237,201.301,376.171,192.647,394.604,189.626,413.038,192.867,423.713,206.615,348.785,221.748,349.263,235.476,349.77,248.816,350.358,263.017,333.831,279.864,342.694,281.25,351.209,282.396,359.762,280.492,368.108,278.449,294.771,231.21,303.553,226.101,313.91,225.731,324.259,230.449,314.449,233.161,303.886,234.048,375.133,227.267,385.308,221.286,395.983,221.337,405.556,225.438,396.568,229.139,385.708,229.322,319.244,312.573,329.978,302.45,342.914,295.951,351.143,297.786,359.483,295.187,372.029,300.486,384.845,309.042,372.852,319.063,361.3,323.045,352.019,324.336,342.931,324.347,330.522,321.976,324.729,311.78,343.025,306.396,351.437,306.322,360.135,305.416,378.419,308.958,360.443,309.123,351.548,310.33,342.99,310.48
9,277.252,215.34,285.888,200.286,303.053,196.028,320.257,197.944,336.129,204.826,356.638,202.641,372.83,193.473,391.8,189.107,411.638,192.086,424.688,204.325,347.086,218.083,347.31,233.405,347.505,248.206,347.624,263.618,332.905,280.11,341.611,282.348,350.28,283.376,359.035,281.073,367.515,277.8,294.827,225.368,303.009,216.318,316.108,215.176,328.186,225.254,316.525,228.397,303.495,229.745,371.086,221.588,381.993,210.312,395.617,209.917,406.084,217.758,397.066,223.516,383.041,223.524,319.111,314.089,329.769,304.021,341.845,297.635,350.645,299.765,358.905,296.808,372.346,301.995,386.288,310.569,373.459,320.139,361.146,324.075,351.886,324.892,342.36,324.97,330.512,323.05,324.913,313.875,342.567,309.988,351.375,309.887,359.966,309.038,379.299,311.07,359.606,309.775,350.858,310.644,342.19,310.662
10,275.269,214.483,283.81,199.335,301.357,194.644,318.633,196.324,334.544,203.025,356.291,201.132,372.858,192.288,392.057,188.479,411.539,192.216,423.572,206.066,346.736,221.317,347.073,235.179,347.432,248.716,347.893,263.112,332.061,279.438,341.079,280.923,349.996,282.138,358.663,279.948,367.261,277.701,293.286,231.813,302.185,228.177,312.446,227.015,323.44,229.334,313.208,232.66,302.969,234.063,372.573,225.784,383.63,222.534,394.525,223.176,403.789,225.921,394.439,228.947,383.428,228.437,318.839,312.216,329.94,301.685,341.664,295.291,350.858,297.141,359.77,294.154,372.009,299.096,384.8,308.387,373.05,317.978,361.848,321.886,352.243,323.121,342.408,323.264,330.645,321.061,324.846,311.334,342.079,305.234,351.305,305.176,360.518,303.992,378.113,308.147,360.627,308.47,351.386,309.687,342.205,309.68
11,275.524,214.769,283.776,199.787,300.724,194.2,318.247,195.762,334.982,201.807,359.204,199.962,374.977,190.724,394.322,187.031,413.568,190.983,425.761,204.656,348.389,220.726,349.046,234.277,349.619,247.323,350.453,261.426,334.866,279.264,343.449,280.254,352.107,281.048,360.506,279.321,369.064,277.46,294.43,230.47,302.924,225.619,313.61,224.769,323.783,229.338,313.953,232.7,303.21,233.413,375.169,225.851,384.957,219.982,395.806,219.75,405.154,224.031,396.474,227.796,385.439,227.983,320.993,312.299,331.881,301.659,344.617,294.876,353.129,296.693,361.328,294.101,373.989,299.149,386.615,307.482,374.996,317.681,363.34,321.551,354.002,322.729,344.886,323.171,332.435,321.578,326.67,311.389,344.96,303.963,353.446,303.942,362.101,303.043,380.165,307.25,362.15,309.587,353.362,310.816,344.804,311.135
12,274.976,216.583,283.484,201.19,300.893,194.819,318.469,196.483,335.114,202.563,358.749,199.985,374.892,191.173,393.869,187.524,412.552,191.527,423.137,206.013,348.2,221.731,349.186,235.235,350.137,248.542,351.27,262.61,333.962,278.864,343.095,279.826,352.023,280.594,360.338,278.744,368.867,276.568,294.036,230.867,303.025,226.142,313.15,225.733,323.162,230.505,313.377,232.98,303.127,233.453,374.374,226.69,384.271,220.738,394.72,220.209,404.205,224.097,395.305,227.605,384.71,228.112,320.402,312.184,330.471,301.067,342.945,294.363,352.165,295.928,360.636,293.524,372.647,298.069,384.738,306.858,374.217,317.006,362.931,321.587,353.493,323.159,343.714,323.543,331.496,321.387,325.651,311.242,343.307,303.194,352.515,303.118,361.34,302.14,378.551,306.746,361.852,310.114,352.824,311.608,343.466,311.811
